,word,counts
0,真的,64
1,电影,38
2,网友,30
3,上海,25
4,孩子,20
5,喜欢,15
6,疫情,15
7,作者,15
8,中国,14
9,神奇,14
10,希望,13
11,分享,13
12,舞台,13
13,投稿,12
14,动物,12
15,朋友,11
16,新冠,11
17,期待,11
18,动画,11
19,俄罗斯,11
20,视频,11
21,图片,11
22,可爱,11
23,生活,10
24,女儿,10
25,男人,10
26,世界,10
27,朋友圈,10
28,广州,10
29,照片,10
30,重庆,10
31,狼队,10
32,体验,9
33,第一次,9
34,故事,9
35,第一,9
36,公开,9
37,终于,9
38,开播,9
39,时间,9
40,没想到,9
41,声音,9
42,卫视,9
43,制作,8
44,回复,8
45,来到,8
46,美国,8
47,有人,8
48,剧情,8
49,好看,8
50,女生,8
51,导演,8
52,节目,8
53,一位,8
54,手机,8
55,东西,8
56,历史,8
57,粉丝,7
58,开心,7
59,拍摄,7
60,去年,7
61,发布,7
62,发现,7
63,选择,7
64,幸福,7
65,隔离,7
66,理解,7
67,老师,7
68,布利,7
69,看过,7
70,间谍,7
71,有没有,7
72,这是,7
73,浙江,7
74,感觉,7
75,女朋友,7
76,投资,7
77,分钟,7
78,付出,6
79,状态,6
80,日常,6
81,发生,6
82,回来,6
83,青春,6
84,韩国,6
85,少年,6
86,合集,6
87,感受,6
88,精神,6
89,特别,6
90,过家,6
91,王者,6
92,主演,6
93,更新,6
94,带来,6
95,精彩,6
96,力量,6
97,国漫,6
98,物资,6
99,油井,6
100,永远,6
101,一年,6
102,房子,6
103,常规赛,6
104,推荐,6
105,两个,6
106,恭喜,6
107,平台,6
108,成功,5
109,活动,5
110,角色,5
111,感谢,5
112,失败,5
113,死亡,5
114,显示,5
115,上映,5
116,表达,5
117,男生,5
118,结婚,5
119,怀孕,5
120,回忆,5
121,方式,5
122,地方,5
123,女人,5
124,春天,5
125,近日,5
126,新闻,5
127,快乐,5
128,笑话,5
129,一段,5
130,李嘉诚,5
131,主理,5
132,牺牲,5
133,病毒,5
134,有趣,5
135,作品,5
136,人物,5
137,今晚,5
138,国家,5
139,今日,5
140,乌克兰,5
141,在家,5
142,团购,5
143,学生,5
144,一组,5
145,名字,5
146,实在,5
147,现场,5
148,公园,5
149,男朋友,5
150,一句,5
151,身边,5
152,瞬间,5
153,城市,5
154,一部,5
155,苹果,5
156,荣耀,5
157,河南,5
158,表情,5
159,明星,5
160,穿越,5
161,细节,5
162,九月,5
163,坚定,5
164,真实,5
165,治愈,5
166,适合,5
167,拿下,5
168,价格,5
169,雪糕,5
170,日本,5
171,宠物,5
172,努力,4
173,特效,4
174,一家,4
175,悬疑,4
176,家里,4
177,花絮,4
178,关闭,4
179,运动,4
180,电视剧,4
181,一场,4
182,男子,4
183,想要,4
184,爱情,4
185,区别,4
186,品牌,4
187,确实,4
188,好吃,4
189,一只,4
190,结束,4
191,没见,4
192,头发,4
193,舒服,4
194,保质期,4
195,想象,4
196,开启,4
197,一家人,4
198,一条,4
199,检测,4
