评论内容,评论时间,评论人等级,评论类型,评论内容-新,情感分值
一直很喜欢这种风格的动画和配乐，让我想起小时候的孙悟空的动画，太有情怀了,2021-09-16 21:54:52,3,回复,一直很喜欢这种风格的动画和配乐，让我想起小时候的孙悟空的动画，太有情怀了,0.9927
回复 @大头翁子 :我最爱老上美影厂的几部动画电影，是我的初心了~配乐也是和老师说用的中国古典乐器，再次感谢配乐老师~,2021-09-16 22:33:03,5,回复,回复 @大头翁子 :我最爱老上美影厂的几部动画电影，是我的初心了~配乐也是和老师说用的中国古典乐器，再次感谢配乐老师~,0.9981
兔毫建盏，宋带风靡的斗茶，我们05后也不是什么都不知道，还是很喜欢这些东西的[囧],2021-09-16 19:49:46,4,评论,兔毫建盏，宋带风靡的斗茶，我们05后也不是什么都不知道，还是很喜欢这些东西的,0.819
有钱家庭[doge],2021-09-16 19:54:38,0,回复,有钱家庭,0.5947
还是看整体吧，你同龄人如何？有共同爱好的小伙伴吗[藏狐],2021-09-17 01:19:58,4,回复,还是看整体吧，你同龄人如何？有共同爱好的小伙伴吗,0.0688
回复 @是普通的小白哦 :尤其艺术生，了解这些的也不少,2021-09-17 06:18:25,4,回复,回复 @是普通的小白哦 :尤其艺术生，了解这些的也不少,0.768
“纤纤棒，冰瓷莹玉，金缕鹧鸪斑。”“兔毫紫瓯新，蟹眼清泉煮。”以前在景德镇陶瓷博物馆有看到过，釉上丝缕纤毫毕现、亦刚亦柔、如金似银，密如春雨、细如牛毛，超级好看[惊喜]😋,2021-09-16 17:29:27,4,评论,“纤棒，冰瓷莹玉，金缕鹧鸪斑。”“兔毫紫瓯新，蟹眼清泉煮。”以前在景德镇陶瓷博物馆有看到过，釉上丝缕纤毫毕现、亦刚亦柔、如金似银，密如春雨、细如牛毛，超级好看😋,0.989
是的，亲眼见到是最能感受到实物的美[星星眼],2021-09-16 21:13:28,5,回复,是的，亲眼见到是最能感受到实物的美,0.9778
兔毫一词从宋代就开始流行，历史悠久，斑纹形态中透出均匀细密的丝状筋脉条纹，形如兔子的毫毛，故此得名。☞百度,2021-09-11 14:28:48,5,评论,兔毫一词从宋代就开始流行，历史悠久，斑纹形态中透出均匀细密的丝状筋脉条纹，形如兔子的毫毛，故此得名。☞百度,0.9887
nb,2021-09-13 10:56:19,3,回复,nb,0.7067
随着时代的进步，那些非文化遗产又被逐渐的忘记带了人们的视野当中，现在还来得及，请各位保护非文化遗产。,2021-09-16 19:13:18,5,评论,随着时代的进步，那些非文化遗产又被逐渐的忘记带了人们的视野当中，现在还来得及，请各位保护非文化遗产。,0.9058
看完啦！比之前完整了好多！太喜欢转场设计了，还有中间古代人物的表演也好有意思！希望小闲也能找到自己喜欢的事情并执着下去[大理寺日志_开心][大理寺日志_闪光],2021-09-09 21:19:41,5,评论,看完啦！比之前完整了好多！太喜欢转场设计了，还有中间古代人物的表演也好有意思！希望小闲也能找到自己喜欢的事情并执着下去,0.9976
收到！一起冲呀~,2021-09-10 10:42:02,5,回复,收到！一起冲呀~,0.873
全程问号，直到视频最后终于明白了，感觉up主还是要对这个珍贵的非遗技术做个介绍，好作品值得让更多人看见[打call],2021-09-16 16:59:19,4,评论,全程问号，直到视频最后终于明白了，感觉up主还是要对这个珍贵的非遗技术做个介绍，好作品值得让更多人看见,0.9249
[给心心]最早的分镜有描述制作过程，可惜最后因为时长、节奏和专业度的原因，砍掉很多，只出现了一点，重点放在主角个人线上了。,2021-09-16 21:22:06,5,回复,最早的分镜有描述制作过程，可惜最后因为时长、节奏和专业度的原因，砍掉很多，只出现了一点，重点放在主角个人线上了。,0.8114
超级厉害的，而且意境好棒呜呜呜斗茶那段太有感觉了,2021-09-11 20:24:33,5,评论,超级厉害的，而且意境好棒呜斗茶那段太有感觉了,0.9914
嗷谢谢你[给心心],2021-09-11 23:55:03,5,回复,嗷谢你,0.6105
悠悠千载不忍谈，恍惚十甲子，得来幽梦中。,2021-09-16 16:20:48,6,评论,悠千载不忍谈，恍惚十甲子，得来幽梦中。,0.9045
传承，也是一个民族的精神,2021-09-16 23:34:25,4,评论,传承，也是一个民族的精神,0.9394
现在好多非遗其实都在寻找传人，政府也在帮忙寻找，但是最根本的问题还是没有解决。许多年轻人不理解非遗的意义，不了解这背后的价值，没有从心底喜欢她，更别说认可她。当下应该要挖掘其更深层的意义，让更多的年轻人去接受她，认同她，这才是治本之道。,2021-09-16 23:17:16,4,评论,现在好多非遗其实都在寻找传人，政府也在帮忙寻找，但是最根本的问题还是没有解决。许多年轻人不理解非遗的意义，不了解这背后的价值，没有从心底喜欢她，更别说认可她。当下应该要挖掘其更深层的意义，让更多的年轻人去接受她，认同她，这才是治本之道。,0.9027
第一！小闲太棒啦！！！！！,2021-09-09 11:49:08,5,评论,第一！小闲太棒啦！,0.9777
好作品，本来已经划走了，还是回来补上一键三连,2021-09-14 00:32:06,4,评论,好作品，本来已经划走了，还是回来补上一键三连,0.7367
好耶，小闲冲冲冲。,2021-09-09 13:13:47,4,评论,好耶，小闲冲。,0.9007
画风和内容都绝绝子！！！最后小兔子那一睁眼真的好戳我呜呜呜(๑>؂<๑）是首页来的！！希望还能看见up更多优秀的作品鸭，要加油哦！,2021-09-16 16:24:13,5,评论,画风和内容都绝子！最后小兔子那一睁眼真的好戳我呜(๑>؂<๑）是首页来的！希望还能看见up更多优秀的作品鸭，要加油哦！,0.9917
现在关注，以后就是老粉了[doge],2021-09-16 19:05:14,5,评论,现在关注，以后就是老粉了,0.7503
看哭了，真的感动到我了[拥抱],2021-09-16 16:51:27,5,评论,看哭了，真的感动到我了,0.9909
画风太可爱啦[亲亲],2021-09-12 12:02:30,4,评论,画风太可爱啦,0.9948
很棒的作品，动画的学弟学妹们太棒了，怒转！！！,2021-09-30 18:24:00,5,评论,很棒的作品，动画的学弟学妹们太棒了，怒转！,0.9881
很精美且用心的作品！！但不去了解的话似乎就不太能理解主旨了！用的叙事手法能极大体现出贴近日常的感觉，但总感觉缺少了些什么最能让人留下深刻印象的桥段。总之支持up！！！！[给心心][给心心],2021-09-24 19:54:07,5,评论,很精美且用心的作品！但不去了解的话似乎就不太能理解主旨了！用的叙事手法能极大体现出贴近日常的感觉，但总感觉缺少了些什么最能让人留下深刻印象的桥段。总之支持up！,0.9766
保护中国传统文化和非物质文化遗产！,2021-09-17 13:34:11,5,评论,保护中国传统文化和非物质文化遗产！,0.9862
9月3号关于志愿军的一部片子《1950他们正年轻》已经悄然在影院上映了，但由于宣传经费不足、题材限制等原因各地影院排片不多，知道的人很少观看的人很少。我想为他们做一次自来水，我们每个个体虽然渺小但也可以是一簇萤火一束光，我相信星星之火也可以燎原。明后天是周末了希望更多的年轻国人能走入影院给他们一些关注，如果没有时间的话也请帮他们转发一下让更多人了解到这部献给志愿军的片子，我替他们谢谢大家的支持！（转自欢喜王姐姐）,2021-09-17 02:26:32,5,评论,9月3号关于志愿军的一部片子《1950他们正年轻》已经悄然在影院上映了，但由于宣传经费不足、题材限制等原因各地影院排片不多，知道的人很少观看的人很少。我想为他们做一次自来水，我们每个体虽然渺小但也可以是一簇萤火一束光，我相信星之火也可以燎原。明后天是周末了希望更多的年轻国人能走入影院给他们一些关注，如果没有时间的话也请帮他们转发一下让更多人了解到这部献给志愿军的片子，我替他们谢大家的支持！（转自欢喜王姐）,0.9926
小男孩儿的画风我好喜欢！整个故事脉络清晰，还有车的画面呼应。碎瓷和贝壳到镇纸的专场也很顺畅，小兔子脸上的表情很可爱。最后有象征意义的那只仙山上的大兔子颜色很温和美丽。真的太棒啦！中国动漫指日可待。,2021-09-17 00:43:28,3,评论,小男孩儿的画风我好喜欢！整个故事脉络清晰，还有车的画面呼应。碎瓷和贝壳到镇纸的专场也很顺畅，小兔子脸上的表情很可爱。最后有象征意义的那只仙山上的大兔子颜色很温和美丽。真的太棒啦！中国动漫指日可待。,0.9953
真的很好看触动到我了,2021-09-17 00:13:47,4,评论,真的很好看触动到我了,0.99
支持！,2021-09-16 23:13:19,5,评论,支持！,0.9742
最为遗憾的是无法将建盏制作步骤里的“碎盏”精神表达明白，在百度上也很难搜到详细的介绍，之前采访建盏手工艺人时知道这个碎盏文化，很震撼很敬佩。”碎盏“是建盏制作特有的文化，建盏有一点点瑕疵都是不允许，任何瑕疵品都绝不流传于世，出窑时会挨个检查，瑕疵品当场碎掉，这也是建盏烧制难的原因之一。,2021-09-16 22:40:52,5,评论,最为遗憾的是无法将建盏制作步骤里的“碎盏”精神表达明白，在百度上也很难搜到详细的介绍，之前采访建盏手工艺人时知道这个碎盏文化，很震撼很敬佩。”碎盏“是建盏制作特有的文化，建盏有一点瑕疵都是不允许，任何瑕疵品都绝不流传于世，出窑时会挨个检查，瑕疵品当场碎掉，这也是建盏烧制难的原因之一。,0.9904
感觉好像小时候看过的，魔角侦探，画风[doge],2021-09-16 19:38:45,5,评论,感觉好像小时候看过的，魔角侦探，画风,0.9159
现在的建盏淘宝上到处都是，几块钱的，几十几百，上千上万的都有，一般人都不知道什么好,2021-09-16 19:34:27,4,评论,现在的建盏淘宝上到处都是，几块钱的，几十几百，上千上万的都有，一般人都不知道什么好,0.2789
哇up真是很棒哦，超喜欢这个画风 ，扇子榫卯什么的都可爱了[鼓掌]。,2021-09-16 19:25:32,4,评论,哇up真是很棒哦，超喜欢这个画风 ，扇子榫卯什么的都可爱了。,0.9939
好好看(/≧▽≦/),2021-09-16 18:14:34,6,评论,好看(/≧▽≦/),0.9705
很好看三连了,2021-09-16 18:06:29,5,评论,很好看三连了,0.9573
现在关注就是老粉了,2021-09-16 16:43:00,4,评论,现在关注就是老粉了,0.719
这是up主创作的吗,2021-09-16 16:39:33,5,评论,这是up主创作的吗,0.0874
回复 @闲咱人等 :很厉[热词系列_害],2021-09-19 13:32:33,5,回复,回复 @闲咱人等 :很厉,0.2606
是呀，评论置顶是我们团队～,2021-09-16 21:25:03,5,回复,是呀，评论置顶是我们团队～,0.5981
画风太棒了，我甚至想拿来做素材_(:з」∠)_,2021-09-16 16:23:10,5,评论,画风太棒了，我甚至想拿来做素材_(:з」∠)_,0.9706
很好的作品呀，支持一下！,2021-09-16 16:10:31,5,评论,很好的作品呀，支持一下！,0.9895
这视频怎么没播放量啊，不合理[藏狐],2021-09-13 17:09:19,6,评论,这视频怎么没播放量啊，不合理,0.0217
好精彩！绝了！,2021-09-11 23:37:50,4,评论,好精彩！绝了！,0.9858
[请吃红小豆吧！_wow][请吃红小豆吧！_wow],2021-09-11 15:22:32,4,评论,,0.5678
来支持我小姐妹优秀的作品[给心心],2021-09-11 13:57:36,5,评论,来支持我小姐妹优秀的作品,0.9961
好诶！！,2021-09-09 12:10:47,5,评论,好诶！,0.8252
[打call],2021-09-09 11:58:17,6,评论,,0.5678
失去的就是失去了,2021-09-16 17:47:05,5,评论,失去的就是失去了,0.0573
？这话说得，难道濒危动物灭绝了就灭绝了？不该去保护？,2021-09-23 21:57:44,3,回复,？这话说得，难道濒危动物灭绝了就灭绝了？不该去保护？,0.0029
作者翻我，要不然我就不支持非文化遗产,2021-09-16 19:12:45,5,评论,作者翻我，要不然我就不支持非文化遗产,0.1905
？你这…[疑惑],2021-09-17 06:44:17,4,回复,？你这…,0.0406
太棒了！,2021-12-05 13:22:12,5,评论,太棒了！,0.9552
牛,2021-09-29 20:52:57,5,评论,牛,0.8514
好好看啊,2021-09-21 09:39:14,5,评论,好看啊,0.9674
厉害了我的哥,2021-09-17 22:24:30,5,评论,厉害了我的哥,0.8386
知道为什么 ，挺喜欢这种一停一停的感觉,2021-09-17 22:21:39,5,评论,知道为什么 ，挺喜欢这种一停的感觉,0.8774
动画里的一切都很美好,2021-09-17 17:25:26,4,评论,动画里的一切都很美好,0.9907
配音太多瑕疵了,2021-09-17 15:55:49,4,评论,配音太多瑕疵了,0.0701
一切都需要机缘,2021-09-17 15:16:57,3,评论,一切都需要机缘,0.7238
确实，结尾可以加上非遗实物加深印象,2021-09-17 13:45:35,5,评论,确实，结尾可以加上非遗实物加深印象,0.8933
我喜欢这种画风，神态也描绘的很细致[打call],2021-09-17 12:16:11,5,评论,我喜欢这种画风，神态也描绘的很细致,0.9963
福建建安的建盏，我同学就是建安的，以前去她家玩，有去逛建盏摊，花纹非常好看，不过大部分都是用电烧盏了,2021-09-17 08:34:57,5,评论,福建安的建盏，我同学就是建安的，以前去她家玩，有去逛建盏摊，花纹非常好看，不过大部分都是用电烧盏了,0.965
有些不是南宋古法柴烧盏，甚至不算建盏，建盏铁胎，受釉料、烧制技术、环境、天气等因素影响，天时地利人和才能烧出来的,2021-09-17 08:57:55,5,回复,有些不是南宋古法柴烧盏，甚至不算建盏，建盏铁胎，受釉料、烧制技术、环境、天气等因素影响，天时地利人和才能烧出来的,0.4268
真的很棒，加油加油*罒▽罒*,2021-09-17 08:31:51,3,评论,真的很棒，加油*罒▽罒*,0.9957
怎么样才能学习非遗,2021-09-17 07:05:18,5,评论,怎么样才能学习非遗,0.3305
太棒了！,2021-09-17 06:41:19,3,评论,太棒了！,0.9552
好  看[打call][打call][打call],2021-09-17 01:04:09,5,评论,好 看,0.9329
看到兔毫还以为是在说毛笔[笑哭]不过好的建盏确实贵 买不起啊,2021-09-16 23:00:43,6,评论,看到兔毫还以为是在说毛笔不过好的建盏确实贵 买不起啊,0.1392
因为制作太不易了，废人废料废盏，工艺品啊,2021-09-16 23:05:21,5,回复,因为制作太不易了，废人废料废盏，工艺品啊,0.4817
回覆 @闲咱人等 :这个我知道 我也挺喜欢建盏的 太漂亮了，希望有朝一日能买一手[笑哭],2021-09-16 23:52:17,6,回复,回覆 @闲咱人等 :这个我知道 我也挺喜欢建盏的 太漂亮了，希望有朝一日能买一手,0.9759
不火天理难容呀,2021-09-16 22:38:26,5,评论,不火天理难容呀,0.1417
真不错！,2021-09-16 22:24:50,6,评论,真不错！,0.9808
越来越多的短篇，但不知先看哪一个,2021-09-16 22:23:09,4,评论,越来越多的短篇，但不知先看哪一个,0.632
好棒好棒！加油呀！,2021-09-16 22:10:08,5,评论,好棒！加油呀！,0.9964
2,2021-09-16 22:04:22,2,评论,2,0.4103
我:现在关注，以后就是老粉了,2021-09-16 21:57:38,4,评论,我:现在关注，以后就是老粉了,0.7741
我是老粉啦哈哈,2021-09-16 21:43:31,3,评论,我是老粉啦哈,0.8131
[给心心][给心心][给心心],2021-09-16 22:33:50,5,回复,,0.5678
小宇宙系列作品好棒，太太好棒/,2021-09-16 19:24:35,5,评论,小宇宙系列作品好棒，太好棒/,0.9964
芜湖,2021-09-16 19:08:29,4,评论,芜湖,0.6129
[脱单doge],2021-09-16 18:26:25,5,评论,,0.5678
我稍微问一下，就是兔毫毛笔是不是有别称叫紫毫？,2021-09-16 17:44:55,4,评论,我稍微问一下，就是兔毫毛笔是不是有别称叫紫毫？,0.08
我去搜了一下【紫毫：一种毛笔，笔锋野山兔项背之毫制成，因色呈黑紫而得名，其硬度比羊毫硬。】我们动画里的兔毫，指的是南宋的建盏品种之一，兔毫盏。苏轼曾写的“明窗倾紫盏，色味两奇绝”，就是形容兔毫盏的。这样看来它们因也是有同样神貌而得名兔毫，有缘~,2021-09-16 22:14:00,5,回复,我去搜了一下【紫毫：一种毛笔，笔锋野山兔项背之毫制成，因色呈黑紫而得名，其硬度比羊毫硬。】我们动画里的兔毫，指的是南宋的建盏品种之一，兔毫盏。苏轼曾写的“明窗倾紫盏，色味两奇绝”，就是形容兔毫盏的。这样看来它们因也是有同样神貌而得名兔毫，有缘~,0.9948
回复 @闲咱人等 :抱歉我留言的时候没看，看了一下原来是杯子！,2021-09-17 00:05:38,4,回复,回复 @闲咱人等 :抱歉我留言的时候没看，看了一下原来是杯子！,0.1232
也就是建盏,2021-09-17 00:05:49,4,回复,也就是建盏,0.7048
什么意思啊这个作品？[打call][大哭]我没看懂,2021-09-16 17:04:34,4,评论,什么意思啊这个作品？我没看懂,0.0114
主角的父亲是建盏手工艺人，致力于修复失传600多年的南宋兔毫盏修复技术，主角小时候好玩不爱做这种很专注“枯燥”的事情，后来偶得父亲收藏的南宋时期的兔毫盏碎片，黑釉里夹杂着均匀的银黄色丝缕，状如秋天的兔毫，被碎片的花纹吸引，激起了他想要做出兔毫盏的兴趣，开始和父亲学手艺，最后主角成功修复烧制技术，如愿烧出兔毫盏。片中的小兔子就是兔毫盏碎片的意象化，刚开始都是小小一只，甚至看不清是什么；修复之路困难重重，他也曾气馁也想要放弃，但那片兔毫盏碎片每每让他想起初心，让他坚持下去；最后的大兔子就是成功烧制出来的兔毫盏的意象化；除此之外，完整的兔毫盏还有更深的南宋斗茶的文化底蕴。,2021-09-16 22:26:36,5,回复,主角的父亲是建盏手工艺人，致力于修复失传60多年的南宋兔毫盏修复技术，主角小时候好玩不爱做这种很专注“枯燥”的事情，后来偶得父亲收藏的南宋时期的兔毫盏碎片，黑釉里夹杂着均匀的银黄色丝缕，状如秋天的兔毫，被碎片的花纹吸引，激起了他想要做出兔毫盏的兴趣，开始和父亲学手艺，最后主角成功修复烧制技术，如愿烧出兔毫盏。片中的小兔子就是兔毫盏碎片的意象化，刚开始都是小一只，甚至看不清是什么；修复之路困难重，他也曾气馁也想要放弃，但那片兔毫盏碎片每让他想起初心，让他坚持下去；最后的大兔子就是成功烧制出来的兔毫盏的意象化；除此之外，完整的兔毫盏还有更深的南宋斗茶的文化底蕴。,0.995
好看[打call],2021-09-16 16:58:08,5,评论,好看,0.9803
[tv_微笑],2021-09-16 16:53:39,5,评论,,0.5678
棒棒哒！加油！,2021-09-16 16:53:23,5,评论,棒哒！加油！,0.9922
美,2021-09-16 16:42:55,3,评论,美,0.9667
兔毫盏？,2021-09-16 16:29:42,0,评论,兔毫盏？,0.087
传承啊！,2021-09-16 16:27:21,5,评论,传承啊！,0.8723
好好看，关注关注啦！好有感觉,2021-09-16 16:26:00,3,评论,好看，关注啦！好有感觉,0.9876
好看,2021-09-16 16:23:58,4,评论,好看,0.9803
很棒 讲真,2021-09-16 16:15:07,5,评论,很棒 讲真,0.9634
火前留名,2021-09-16 16:03:29,5,评论,火前留名,0.5672
色彩看着好舒服[给心心],2021-09-13 11:44:07,4,评论,色彩看着好舒服,0.9815
三连有啦,2021-09-12 20:05:58,4,评论,三连有啦,0.6892
首页通知书[支持],2021-09-12 18:48:37,5,评论,首页通知书,0.8937
针不戳 继续加油,2021-09-11 22:06:41,3,评论,针不戳 继续加油,0.7161
用的什么软件制作的呀,2021-09-11 16:38:15,3,评论,用的什么软件制作的呀,0.4373
"用的tvp,pr、ae做后期",2021-09-11 19:17:49,5,回复,"用的tvp,pr、ae做后期",0.4629
好耶[脱单doge],2021-09-09 12:40:29,6,评论,好耶,0.9699
