评论内容,评论时间,评论人等级,评论类型,评论内容-新,情感分值
这真漂亮啊[给心心],2021-07-26 17:50:14,6,评论,这真漂亮啊,0.9536
当时小学准备学结果就四个人报名，另外两个是我朋友，还有一个不认识，结果没开成，钱也退了[捂脸],2021-07-26 16:50:42,4,评论,当时小学准备学结果就四个人报名，另外两个是我朋友，还有一个不认识，结果没开成，钱也退了,0.1531
[点赞],2021-07-26 16:34:54,5,评论,,0.5678
震惊土狗一百年(=°Д°=),2021-07-26 16:22:03,5,评论,震惊土狗一百年(=°Д°=),0.3932
老师要下手重一点啊 有一些腊好像都没沁进去 到时候染的时候就会不均匀,2021-07-26 16:19:44,4,评论,老师要下手重一点啊 有一些腊好像都没沁进去 到时候染的时候就会不均匀,0.3279
太牛了吧,2021-07-26 15:48:31,5,评论,太牛了吧,0.2747
原来蜡染真的是用蜡啊,2021-07-26 15:40:22,6,评论,原来蜡染真的是用蜡啊,0.611
蓝布印花？,2021-07-26 15:37:53,6,评论,蓝布印花？,0.0665
好好看啊！！！！,2021-07-26 15:33:53,6,评论,好看啊！,0.9685
这也太好看了！,2021-07-26 15:35:38,5,评论,这也太好看了！,0.9072
博大精深啊,2021-07-26 15:24:52,4,评论,博大精深啊,0.7496
好美,2021-07-26 15:24:51,5,评论,好美,0.988
天啦!!!!这也太好看了吧!!!!!UP是神仙啊!!!!,2021-07-26 15:02:54,5,评论,天啦!这也太好看了吧!UP是神仙啊!,0.8796
成品真的好看,2021-07-26 14:39:08,5,评论,成品真的好看,0.9784
惭愧，虽然我是贵州安顺人[笑哭]但我是第一回看到蜡染的制作方法,2021-07-26 14:14:52,6,评论,惭愧，虽然我是贵州安顺人但我是第一回看到蜡染的制作方法,0.7872
回复 @子木染物 :ohhhhhh真的是安顺的哈哈哈哈哈哈,2021-07-26 16:18:01,6,回复,回复 @子木染物 :oh真的是安顺的哈,0.5157
老乡来了,2021-07-26 14:21:06,5,回复,老乡来了,0.6876
这也太好看了吧！,2021-07-26 14:00:20,5,评论,这也太好看了吧！,0.8017
身为麻瓜，我今天竟然看到了魔法[妙啊][哦呼][大笑],2021-07-26 13:55:58,3,评论,身为麻瓜，我今天竟然看到了魔法,0.4357
水印水印！！！,2021-07-26 13:45:18,4,评论,水印！,0.7336
无敌,2021-07-26 13:35:48,5,评论,无敌,0.8697
牛哇，猴猴康[tv_点赞],2021-07-26 13:20:05,5,评论,牛哇，猴康,0.894
我家这边布依族就会做蜡染 但是今天第一次知道流程 好难呀,2021-07-26 13:02:27,5,评论,我家这边布依族就会做蜡染 但是今天第一次知道流程 好难呀,0.727
去！哪！可！以！买！我要买！！,2021-07-26 12:35:43,3,评论,去！哪！可！以！买！我要买！,0.5773
蓝印花布？,2021-07-26 12:34:00,5,评论,蓝印花布？,0.1091
开头看蜡怎么黄黄的，感觉不对劲，往后看才想起来，蜡染中洗下来的蜡是会回收利用的，原来是沾了颜料了,2021-07-26 12:25:42,5,评论,开头看蜡怎么黄的，感觉不对劲，往后看才想起来，蜡染中洗下来的蜡是会回收利用的，原来是沾了颜料了,0.1193
蜡染啊，真怀念，小学特别喜欢这个，就加入了兴趣班,2021-07-26 12:22:03,5,评论,蜡染啊，真怀念，小学特别喜欢这个，就加入了兴趣班,0.9751
太美了[给心心],2021-07-26 11:29:32,6,评论,太美了,0.8629
小学时候用蜡笔做过美术课教的,2021-07-26 11:27:48,5,评论,小学时候用蜡笔做过美术课教的,0.8032
小姐姐的手！感觉都被染料浸上颜色了,2021-07-26 11:18:46,4,评论,小姐的手！感觉都被染料浸上颜色了,0.0754
美甲钱省了,2021-07-26 11:17:48,5,评论,美甲钱省了,0.5244
好好看！,2021-07-26 10:43:56,5,评论,好看！,0.9733
我去做手工的地方做过蜡染 完全和up不是一个难度的,2021-07-26 10:43:30,5,评论,我去做手工的地方做过蜡染 完全和up不是一个难度的,0.386
所以最后怎么还是会被染成深蓝色？不能染一点别的颜色吗？,2021-07-26 10:16:50,5,评论,所以最后怎么还是会被染成深蓝色？不能染一点别的颜色吗？,0.0149
文案[辣眼睛],2021-07-26 05:26:13,5,评论,文案,0.7902
大学的时候做过一次蜡染，挺有意思[支持],2021-07-26 03:40:00,5,评论,大学的时候做过一次蜡染，挺有意思,0.9526
好漂亮啊,2021-07-26 03:29:27,6,评论,好漂亮啊,0.9725
太好看了,2021-07-26 02:25:14,5,评论,太好看了,0.8808
成品超级美！支持！[星星眼],2021-07-26 02:10:35,5,评论,成品超级美！支持！,0.9979
太好看了,2021-07-26 01:45:18,5,评论,太好看了,0.8808
孤陋寡闻了……洗掉腊太惊艳了真的，我直接瞳孔地震,2021-07-26 01:33:54,5,评论,孤陋寡闻了…洗掉腊太惊艳了真的，我直接瞳孔地震,0.6718
太厉害了，辛苦了,2021-07-26 01:31:23,3,评论,太厉害了，辛苦了,0.7296
这是什么，某种金属吗？为什么画一笔出来留下的是蜡呢？,2021-07-26 00:15:38,4,评论,这是什么，某种金属吗？为什么画一笔出来留下的是蜡呢？,0.0206
水印水印水印![热词系列_排面],2021-07-25 23:56:54,5,评论,水印!,0.7649
这个可以水洗吗?还是要干洗,2021-07-25 23:50:42,6,评论,这个可以水洗吗?还是要干洗,0.1696
现在关注，老粉预定[OK],2021-07-25 23:46:35,5,评论,现在关注，老粉预定,0.8698
Omg点开前没想到这么好看！,2021-07-25 23:44:48,5,评论,Omg点开前没想到这么好看！,0.9646
不自觉wow出声音,2021-07-25 23:38:39,5,评论,不自觉wow出声音,0.7122
本人有幸在湘西时体验过一次蜡染！这个真的看着简单其实很麻烦[tv_大哭]蜡如果控制不好容易一大坨直接甩下去 而且真的好烫！！当时一不小心被溅到了一滴[tv_大哭][tv_大哭],2021-07-25 23:17:33,6,评论,本人有幸在湘西时体验过一次蜡染！这个真的看着简单其实很麻烦,0.8347
这不就是cpu的制作工艺吗[笑哭],2021-07-25 23:15:38,6,评论,这不就是cpu的制作工艺吗,0.0395
布面色花了，买那种装5l水的那种红外染色缸，不会这么花色,2021-07-25 23:12:41,5,评论,布面色花了，买那种装5l水的那种红外染色缸，不会这么花色,0.1413
一定要多搅动，我猜好像用的的还原料。,2021-07-25 23:14:07,5,回复,一定要多搅动，我猜好像用的还原料。,0.8541
为什么不给个店铺链接啥的？想买买不到。,2021-07-25 23:10:16,4,评论,为什么不给个店铺链接啥的？想买不到。,0.029
不好意思我真的想说，你这个视频变化得太快了每个环节，我根本看不清楚，还有滤镜特效什么的糊在那里，看得人难受死,2021-07-25 23:10:06,5,评论,不好意思我真的想说，你这个视频变化得太快了每个环节，我根本看不清楚，还有滤镜特效什么的糊在那里，看得人难受死,0.0101
姐姐！！打水印防偷国啊！！！！！！,2021-07-25 22:54:46,6,评论,姐！打水印防偷国啊！,0.8838
好喜欢这个画风,2021-07-25 22:23:13,6,评论,好喜欢这个画风,0.9955
我记得央妈有纪录片讲过这个？,2021-07-25 22:21:06,5,评论,我记得央妈有纪录片讲过这个？,0.1787
我的天，好美,2021-07-25 22:17:48,6,评论,我的天，好美,0.9888
转画面的时候可以不要模糊嘛？看着有点难受,2021-07-25 22:16:48,5,评论,转画面的时候可以不要模糊嘛？看着有点难受,0.3879
画蜡真的超级无敌巨难无比啊啊啊啊啊！那个腊刀真的巨难控制！！温度低了腊细透不过布 高了就一个大圆点很难看，up太牛逼了！！！！！,2021-07-25 22:04:19,6,评论,画蜡真的超级无敌巨难无比啊！那个腊刀真的巨难控制！温度低了腊细透不过布 高了就一个大圆点很难看，up太牛逼了！,0.008
唔，果然世界还是如此的参差,2021-07-25 21:54:38,4,评论,唔，果然世界还是如此的参差,0.0723
真美,2021-07-25 21:52:33,5,评论,真美,0.9728
我的天，，也太美了,2021-07-25 21:45:19,6,评论,我的天，也太美了,0.8807
好看(○｀ε´○),2021-07-25 21:16:52,4,评论,好看(○｀ε´○),0.9592
我滴个乖乖，白嫖失败,2021-07-25 21:15:46,5,评论,我滴个乖，白嫖失败,0.0805
[星星眼][给心心],2021-07-25 21:06:45,4,评论,,0.5678
画到死，up辛苦了，蜡染好废功,2021-07-25 20:56:54,5,评论,画到死，up辛苦了，蜡染好废功,0.6111
开始：嗯？中间：在操作些啥？最后：卧槽！？,2021-07-25 20:54:09,5,评论,开始：嗯？中间：在操作些啥？最后：卧槽！？,0.0114
一直都觉得苗族是一个很奇妙的民族,2021-07-25 20:47:32,3,评论,一直都觉得苗族是一个很奇妙的民族,0.9304
想知道这个一般都是用来做什么的,2021-07-25 20:36:11,6,评论,想知道这个一般都是用来做什么的,0.1209
不是很懂，但是我奶奶说很好看[捂脸],2021-07-25 20:30:17,4,评论,不是很懂，但是我奶说很好看,0.9047
美绝了！每新见识到一种非遗总会发自内心的感叹中华文化博大精深！up加油！要传承下去呀！[打call][打call][打call],2021-07-25 20:23:45,3,评论,美绝了！每新见识到一种非遗总会发自内心的感叹中华文化博大精深！up加油！要传承下去呀！,0.9961
天呐 太美了,2021-07-25 20:19:14,5,评论,天呐 太美了,0.8934
学过一点的想说，太强了！！！这蜡巨巨巨巨难控制,2021-07-25 20:07:18,5,评论,学过一点的想说，太强了！这蜡巨难控制,0.2511
Up记得打水印啊！不然以后就会变成看点里的“一位网友用蜡烛作画，染色后惊掉人下巴”,2021-07-25 20:04:51,5,评论,Up记得打水印啊！不然以后就会变成看点里的“一位网友用蜡烛作画，染色后惊掉人下巴”,0.1019
！！！！！,2021-07-25 19:54:36,4,评论,！,0.5958
我记得小学美术书上有这个蓝印花布，我们美术老师让我们用白色蜡笔在纸上画画，然后用蓝墨水涂满画面，干了之后白色蜡笔画过的地方是白色的，当时觉得可好玩了。,2021-07-25 19:46:20,5,评论,我记得小学美术书上有这个蓝印花布，我们美术老师让我们用白色蜡笔在纸上画，然后用蓝墨水涂满画面，干了之后白色蜡笔画过的地方是白色的，当时觉得可好玩了。,0.9828
好美啊！,2021-07-25 19:32:26,5,评论,好美啊！,0.982
漂亮[支持],2021-07-25 19:27:31,4,评论,漂亮,0.9658
嘿嘿，有幸接触过蜡染[脱单doge],2021-07-25 19:24:47,6,评论,嘿，有幸接触过蜡染,0.9519
奈斯,2021-07-25 19:17:49,4,评论,奈斯,0.7652
水印啊，，，好美的,2021-07-25 19:16:47,5,评论,水印啊，好美的,0.9828
厉害厉害厉害,2021-07-25 19:10:52,5,评论,厉害,0.4954
加油，中国古老的文化,2021-07-25 18:53:18,5,评论,加油，中国古老的文化,0.895
up辛苦了！,2021-07-25 18:41:15,3,评论,up辛苦了！,0.807
原来这就是蜡染啊,2021-07-25 18:41:04,5,评论,原来这就是蜡染啊,0.6978
太美了吧,2021-07-25 18:40:42,5,评论,太美了吧,0.7516
就想到画水彩的时候用的留白胶[妙啊],2021-07-25 18:38:18,5,评论,就想到画水彩的时候用的留白胶,0.4803
颜料是用的板蓝根吗 ？[星星眼][星星眼][星星眼],2021-07-25 18:29:01,4,评论,颜料是用的板蓝根吗 ？,0.0349
太美了,2021-07-25 18:08:14,3,评论,太美了,0.8629
这个件腊染，中国四大染布工艺（灰，蜡，绞，夹）,2021-07-25 18:05:26,5,评论,这个件腊染，中国四大染布工艺（灰，蜡，绞，夹）,0.7183
徒手染色的人我都愿称之为战神,2021-07-25 18:00:26,5,评论,徒手染色的人我都愿称之为战神,0.6369
好漂亮！,2021-07-25 17:49:32,5,评论,好漂亮！,0.9769
打水印哦，宝！以防有人图谋不轨！（某些偷国人）,2021-07-25 17:41:12,4,评论,打水印哦，宝！以防有人图谋不轨！（某些偷国人）,0.8286
好漂亮啊啊啊啊啊啊啊啊啊啊啊啊,2021-07-25 17:40:09,5,评论,好漂亮啊,0.9725
我在丹寨那里学过蜡染，他们那边的画娘都超级厉害，我手抖得像帕金森，她们特别稳，画线超级丝滑～学不来[跪了][跪了][跪了],2021-07-25 17:40:01,5,评论,我在丹寨那里学过蜡染，他们那边的画娘都超级厉害，我手抖得像帕金森，她们特别稳，画线超级丝滑～学不来,0.903
太美了[热词系列_妙啊],2021-07-25 17:35:20,5,评论,太美了,0.8629
有电吗,2021-07-25 17:33:53,5,评论,有电吗,0.0576
店,2021-07-25 17:33:58,5,回复,店,0.5386
很棒,2021-07-25 17:09:53,4,评论,很棒,0.9928
最后太惊艳了,2021-07-25 17:07:07,6,评论,最后太惊艳了,0.9083
快去申y。。。已经是非遗啦，那没事了,2021-07-25 17:06:13,5,评论,快去申y。已经是非遗啦，那没事了,0.9114
这个笔叫啥呀？？就用蜡画图案的那个,2021-07-25 16:51:21,5,评论,这个笔叫啥呀？就用蜡画图案的那个,0.2425
回复 @子木染物 :好的 谢谢了,2021-07-25 21:06:47,5,回复,回复 @子木染物 :好的 谢了,0.8123
蜡刀哦,2021-07-25 17:33:53,5,回复,蜡刀哦,0.7472
这是什么神仙东西呜呜,2021-07-25 16:40:18,5,评论,这是什么神仙东西呜,0.3412
天呐好好看,2021-07-25 16:41:27,5,评论,天呐好看,0.9754
@诸葛钢铁的铁铁铁,2021-07-25 16:38:45,5,评论,@诸葛钢铁的铁,0.9294
惊艳了！好漂亮,2021-07-25 16:27:36,6,评论,惊艳了！好漂亮,0.9958
哇成品好美啊！,2021-07-25 16:26:55,5,评论,哇成品好美啊！,0.9835
好漂亮,2021-07-25 16:22:13,5,评论,好漂亮,0.9831
水印打厚点！防止邻国偷视频剪辑后上传外网谁是他们的,2021-07-25 16:20:04,5,评论,水印打厚点！防止邻国偷视频剪辑后上传外网谁是他们的,0.0265
up手好稳！我的蜡染线条不均匀颜色也不均匀,2021-07-25 16:14:45,3,评论,up手好稳！我的蜡染线条不均匀颜色也不均匀,0.4212
非常好看，但是能不能换掉这个机器语音[辣眼睛],2021-07-25 16:12:13,4,评论,非常好看，但是能不能换掉这个机器语音,0.9259
转场不要做虚化 晃得有点难受[藏狐],2021-07-25 16:05:01,5,评论,转场不要做虚化 晃得有点难受,0.0059
这个卖吗  好好看,2021-07-25 15:50:43,5,评论,这个卖吗 好看,0.6916
视频切换的时候可以换一种干净利落的切换模式，这种渐变模糊让人看起来有些头晕,2021-07-25 15:50:41,5,评论,视频切换的时候可以换一种干净利落的切换模式，这种渐变模糊让人看起来有些头晕,0.3689
嗯嗯，谢谢建议哦，我会做的越来越好[星星眼],2021-07-25 17:36:23,5,回复,嗯，谢建议哦，我会做的越来越好,0.9856
太美了,2021-07-25 15:45:58,4,评论,太美了,0.8629
这是画腊的样子，样子，子，子，子,2021-07-25 15:44:35,6,评论,这是画腊的样子，子,0.5819
我毕设抽到的题目就是手工蜡染，设计完图案一点点画还自己缝纫，从零学起差点累死我了，毕业答辩完直接病了一星期[笑哭]不过真的超好看，拿了个优秀毕设，又用作品参加了好几个比赛,2021-07-25 15:38:08,5,评论,我毕设抽到的题目就是手工蜡染，设计完图案一点画还自己缝纫，从零学起差点累死我了，毕业答辩完直接病了一星期不过真的超好看，拿了个优秀毕设，又用作品参加了好几个比赛,0.9953
就冲你画的这个花儿，我关注你了。,2021-07-25 15:37:41,4,评论,就冲你画的这个花儿，我关注你了。,0.6142
我们学校有在教这个欸,2021-07-25 15:32:35,5,评论,我们学校有在教这个欸,0.7275
背景播报音真的太难听了，没有轻重缓急抑扬顿挫，尤其是那个子，子，子，智障一样,2021-07-25 15:31:19,5,评论,背景播报音真的太难听了，没有轻重缓急抑扬顿挫，尤其是那个子，智障一样,0.0063
好漂亮,2021-07-25 15:25:19,5,评论,好漂亮,0.9831
what's up,2021-07-25 15:18:57,6,评论,what's up,0.1518
所以说每一匹布料都是一幅完整的画作,2021-07-25 15:11:41,5,评论,所以说每一匹布料都是一幅完整的画作,0.6947
好厉害,2021-07-25 15:05:29,4,评论,好厉害,0.8611
想到了留白胶,2021-07-25 14:52:31,4,评论,想到了留白胶,0.4612
太美了我也想学[大哭],2021-07-25 14:51:38,4,评论,太美了我也想学,0.9698
太好看了吧,2021-07-25 14:40:30,6,评论,太好看了吧,0.786
好神奇！,2021-07-25 14:39:46,5,评论,好神奇！,0.9504
好美，好想学,2021-07-25 14:37:42,6,评论,好美，好想学,0.9922
漂亮！！,2021-07-25 14:33:04,5,评论,漂亮！,0.9636
蜡是会渗透到后面吗？所以染的时候不会从背后导致前面图案都染到？,2021-07-25 14:30:14,6,评论,蜡是会渗透到后面吗？所以染的时候不会从背后导致前面图案都染到？,0.3026
蜡染还是有点贵,2021-07-25 14:30:27,4,评论,蜡染还是有点贵,0.2937
乌克兰彩蛋也是用蜡画的图案！up请问用的蜡是啥啦呀？出蜡的东西叫什么？,2021-07-25 14:27:33,6,评论,乌克兰彩蛋也是用蜡画的图案！up请问用的蜡是啥啦呀？出蜡的东西叫什么？,0.1184
蜜蜂的蜂蜡，和蜡刀哦,2021-07-25 17:37:58,5,回复,蜜蜂的蜂蜡，和蜡刀哦,0.9224
小时候经常看我家旁边苗族村的腊画，现在都没人画了,2021-07-25 14:25:33,5,评论,小时候经常看我家旁边苗族村的腊画，现在都没人画了,0.7382
哇……好看，长见识了,2021-07-25 14:23:01,5,评论,哇…好看，长见识了,0.8174
蜡染早见过，但是画蜡染这么漂亮见识了,2021-07-25 14:19:35,5,评论,蜡染早见过，但是画蜡染这么漂亮见识了,0.9771
绝了绝了真好看啊,2021-07-25 14:16:07,5,评论,绝了真好看啊,0.9869
好美,2021-07-25 14:12:35,4,评论,好美,0.988
蜡染,2021-07-25 14:05:33,5,评论,蜡染,0.7202
上课有画过，太难控蜡了，一下去就是一大滴[笑哭],2021-07-25 14:03:22,6,评论,上课有画过，太难控蜡了，一下去就是一大滴,0.6967
卧槽，刚开始真没想到这么惊艳,2021-07-25 13:56:51,4,评论,卧槽，刚开始真没想到这么惊艳,0.6014
这个花真好看。颜色也好看。。。。就好看。。。。。[给心心][给心心][给心心],2021-07-25 13:53:11,6,评论,这个花真好看。颜色也好看。就好看。,0.9899
蜡染挺难的光要它浸进布里都够折腾的了,2021-07-25 13:48:40,6,评论,蜡染挺难的光要它浸进布里都够折腾的了,0.4348
最开始看蜡画还在疑惑，后面只剩惊艳了,2021-07-25 13:46:54,4,评论,最开始看蜡画还在疑惑，后面只剩惊艳了,0.3037
太漂亮了,2021-07-25 13:42:10,6,评论,太漂亮了,0.8645
绝了 真的好美 很好看,2021-07-25 13:35:04,4,评论,绝了 真的好美 很好看,0.9992
非遗艺术应该有更多的年轻人来传承[打call][打call],2021-07-25 13:33:40,4,评论,非遗艺术应该有更多的年轻人来传承,0.9449
蜡染太脏阿姨反映太多次学校给停了，只学了扎染,2021-07-25 13:25:33,5,评论,蜡染太脏阿姨反映太多次学校给停了，只学了扎染,0.0421
我勒个亲娘嘞！！太惊艳了！,2021-07-25 13:20:06,3,评论,我勒个亲娘嘞！太惊艳了！,0.858
留白胶[歪嘴],2021-07-25 13:18:20,5,评论,留白胶,0.2482
好美!,2021-07-25 13:15:11,6,评论,好美!,0.9821
这蜡染我玩过，那个笔特难控制，能画成这样太厉害了。,2021-07-25 13:11:40,5,评论,这蜡染我玩过，那个笔特难控制，能画成这样太厉害了。,0.3088
！！！！我的天呐,2021-07-25 13:08:23,5,评论,！我的天呐,0.7432
天啊！,2021-07-25 12:52:03,5,评论,天啊！,0.6196
好强,2021-07-25 12:47:12,4,评论,好强,0.9445
之前社会实践课的时候有幸体验了一下，很有意思也很漂亮[星星眼][星星眼]希望能被更多的人了解吧,2021-07-25 12:45:18,5,评论,之前社会实践课的时候有幸体验了一下，很有意思也很漂亮希望能被更多的人了解吧,0.981
而且自己试过之后真的，居然，可以这么细节吗呜呜呜，我自己做的线条粗的不行，视频里的真的好厉害好厉害,2021-07-25 12:46:05,5,回复,而且自己试过之后真的，居然，可以这么细节吗呜，我自己做的线条粗的不行，视频里的真的好厉害,0.1267
太棒蜡[加油],2021-07-25 12:37:52,5,评论,太棒蜡,0.9317
Up主是贵州的嘛[星星眼],2021-07-25 12:38:21,5,评论,Up主是贵州的嘛,0.4209
是的,2021-07-25 17:39:27,5,回复,是的,0.5473
可太好看了,2021-07-25 12:38:50,5,回复,可太好看了,0.9128
小时候用蜡笔画过,2021-07-25 12:30:14,5,评论,小时候用蜡笔画过,0.8663
赞赞赞,2021-07-25 12:31:08,3,评论,赞,0.9908
大师！！,2021-07-25 12:29:19,5,评论,大师！,0.7923
好喜欢！好想学！,2021-07-25 12:17:18,5,评论,好喜欢！好想学！,0.9973
很棒——[给心心][给心心][给心心],2021-07-25 12:15:54,3,评论,很棒—,0.9855
up主记得打水印哦[嘘声],2021-07-25 12:13:37,6,评论,up主记得打水印哦,0.8715
蓝印花布！感觉有亿点点像。,2021-07-25 12:12:44,5,评论,蓝印花布！感觉有亿点像。,0.6185
这个和扎染一样嘛？看起来都是蓝白色。,2021-07-25 12:02:36,5,评论,这个和扎染一样嘛？看起来都是蓝白色。,0.3436
魔法！,2021-07-25 11:55:28,5,评论,魔法！,0.6723
好好看呀,2021-07-25 11:50:56,6,评论,好看呀,0.9568
为了防止韩国人偷视频、文化，建议up打个水印,2021-07-25 11:43:59,5,评论,为了防止韩国人偷视频、文化，建议up打个水印,0.605
嗯嗯,2021-07-25 17:39:44,5,回复,嗯,0.5572
惊艳,2021-07-25 11:43:08,6,评论,惊艳,0.9753
长见识了！,2021-07-25 11:35:39,6,评论,长见识了！,0.1044
哇[打call],2021-07-25 11:32:25,4,评论,哇,0.7856
好美啊,2021-07-25 11:30:44,5,评论,好美啊,0.9822
李子柒好像也有过这个系列,2021-07-25 11:30:39,5,评论,李子柒好像也有过这个系列,0.7773
呵，是我用不起的东西。,2021-07-25 11:29:31,5,评论,呵，是我用不起的东西。,0.188
天呐！太惊艳了[星星眼],2021-07-25 11:27:13,5,评论,天呐！太惊艳了,0.9177
好美,2021-07-25 11:28:47,6,评论,好美,0.988
哇塞，我看到画蜡的时候还想说画得都看不出来。我太孤陋寡闻了[笑哭][笑哭],2021-07-25 11:23:34,5,评论,哇塞，我看到画蜡的时候还想说画得都看不出来。我太孤陋寡闻了,0.7024
太美了！希望这种优秀的传统技法永远传下去,2021-07-25 11:23:20,6,评论,太美了！希望这种优秀的传统技法永远传下去,0.9783
上课学过蜡染和扎染，个人觉得挺好玩的，虽然毕业了之后就没弄过了[2233娘_喝水],2021-07-25 11:21:41,5,评论,上课学过蜡染和扎染，个人觉得挺好玩的，虽然毕业了之后就没弄过了,0.9356
是上蜡。然后染色。去蜡吗[热词系列_知识增加],2021-07-25 11:21:38,5,评论,是上蜡。然后染色。去蜡吗,0.1562
昨天刚好也做了蜡染！up做得好好看！,2021-07-25 11:19:50,4,评论,昨天刚好也做了蜡染！up做得好看！,0.9575
以前书包上的花样好像也是这么个印法[呲牙],2021-07-25 11:12:52,5,评论,以前书包上的花样好像也是这么个印法,0.278
非遗？拿来吧你！[脱单doge],2021-07-25 11:11:56,5,评论,非遗？拿来吧你！,0.0422
手指真强眼[tv_点赞][tv_点赞][tv_点赞][tv_点赞]，辛苦了,2021-07-25 11:10:19,5,评论,手指真强眼，辛苦了,0.9752
记得防偷国人还有猴子🐒,2021-07-25 11:08:58,5,评论,记得防偷国人还有猴子🐒,0.7445
有幸做过一次扎染,2021-07-25 11:04:39,5,评论,有幸做过一次扎染,0.9394
啊啊啊啊啊好好看啊我最开始还以为蜡会留着呢这个这个卖嘛wwww,2021-07-25 11:01:56,4,评论,啊好看啊我最开始还以为蜡会留着呢这个卖嘛w,0.9738
这个蓝太美了……同想买_(:з」∠)_,2021-07-25 11:00:04,6,评论,这个蓝太美了…同想买_(:з」∠)_,0.9524
致敬,2021-07-25 10:56:43,3,评论,致敬,0.9891
拿了做衣服，一定很好看[脱单doge],2021-07-25 10:35:41,6,评论,拿了做衣服，一定很好看,0.9918
太好看啦！！,2021-07-25 10:26:08,5,评论,太好看啦！,0.9483
[热词系列_妙啊]绝,2021-07-25 10:25:26,5,评论,绝,0.8393
太美了,2021-07-25 10:21:13,5,评论,太美了,0.8629
好好看啊啊啊啊啊啊啊啊,2021-07-25 10:15:11,5,评论,好看啊,0.9674
好美,2021-07-25 10:10:31,5,评论,好美,0.988
up有开淘宝店吗[星星眼][星星眼],2021-07-25 10:07:50,6,评论,up有开淘宝店吗,0.1637
这聚焦一会虚一会虚的搞得我眼都花了,2021-07-25 10:03:45,5,评论,这聚焦一会虚的搞得我眼都花了,0.083
好厉害呀,2021-07-25 09:45:49,4,评论,好厉害呀,0.8166
关注了，以后就算老粉了,2021-07-25 09:45:23,4,评论,关注了，以后就算老粉了,0.2841
一开始：就这？到后面：扑通……跪了，膝盖拿走,2021-07-25 09:42:41,5,评论,一开始：就这？到后面：扑通…跪了，膝盖拿走,0.211
好美啊[大哭],2021-07-25 09:36:20,5,评论,好美啊,0.9822
哦天呐卧槽牛逼,2021-07-25 09:34:05,6,评论,哦天呐卧槽牛逼,0.2456
太赞啦,2021-07-25 09:23:18,5,评论,太赞啦,0.3406
哇[热词系列_妙啊],2021-07-25 09:21:48,6,评论,哇,0.7856
好漂亮,2021-07-25 09:16:32,6,评论,好漂亮,0.9831
特别美！您辛苦了[打call],2021-07-25 09:14:26,6,评论,特别美！您辛苦了,0.987
太厉害了！！！！,2021-07-25 09:10:45,6,评论,太厉害了！,0.2705
同问,2021-07-25 09:41:37,5,回复,同问,0.5285
up主有店铺吗！,2021-07-25 09:13:47,6,回复,up主有店铺吗！,0.2146
真好看[阴阳师缘结神_我身体好][热词系列_三连],2021-07-25 09:11:38,5,评论,真好看,0.9845
好棒第一次见！请问这个染色的时候腊不会掉下来嘛,2021-07-25 08:55:56,6,评论,好棒第一次见！请问这个染色的时候腊不会掉下来嘛,0.9662
回复 @不发评论保清静 :谢谢！,2021-07-25 12:47:19,6,回复,回复 @不发评论保清静 :谢！,0.6452
看别的评论是用的低温染料,2021-07-25 11:23:08,5,回复,看别的评论是用的低温染料,0.4553
很漂亮！,2021-07-25 08:54:12,6,评论,很漂亮！,0.9789
太好看啦,2021-07-25 08:55:12,6,评论,太好看啦,0.9311
卧槽好好看,2021-07-25 08:54:54,5,评论,卧槽好看,0.4212
这水挺臭的我记得[辣眼睛][辣眼睛],2021-07-25 08:52:13,5,评论,这水挺臭的我记得,0.2385
好好看耶[给心心][给心心],2021-07-25 08:47:00,4,评论,好看耶,0.9892
好好看！感觉成品好精细,2021-07-25 08:39:24,5,评论,好看！感觉成品好精细,0.9971
太好看了吧,2021-07-25 08:35:19,4,评论,太好看了吧,0.786
看到手，辛苦了,2021-07-25 08:27:03,4,评论,看到手，辛苦了,0.8597
好好看,2021-07-25 08:20:54,5,评论,好看,0.9803
哇，这手好辛苦,2021-07-25 08:21:31,5,评论,哇，这手好辛苦,0.9706
好好康，老粉预定[热词系列_三连],2021-07-25 08:04:34,5,评论,好康，老粉预定,0.8171
好好看,2021-07-25 08:02:39,5,评论,好看,0.9803
好美✿ヽ(°▽°)ノ✿,2021-07-25 08:01:46,3,评论,好美✿ヽ(°▽°)ノ✿,0.8495
好好看，千树万树梨花开,2021-07-25 07:59:07,5,评论,好看，千树万树梨花开,0.9675
好好看,2021-07-25 07:57:12,5,评论,好看,0.9803
好厉害！,2021-07-25 07:54:26,3,评论,好厉害！,0.8539
[星星眼][星星眼],2021-07-25 07:47:57,6,评论,,0.5678
好好看！,2021-07-25 07:37:07,6,评论,好看！,0.9733
大呲花,2021-07-25 05:44:36,5,评论,大呲花,0.6028
牛批,2021-07-24 23:46:06,3,评论,牛批,0.5892
好好看啊,2021-07-24 23:10:11,4,评论,好看啊,0.9674
牛蛙  铁铁,2021-07-24 00:34:55,4,评论,牛蛙 铁,0.7645
[星星眼][星星眼],2021-07-24 05:42:36,5,回复,,0.5678
