评论内容,评论时间,评论人等级,评论类型,评论内容-新,情感分值
等等 或许再过一段时间 就是棒子又要申遗了,2021-12-25 13:26:46,6,评论,等 或许再过一段时间 就是棒子又要申遗了,0.0144
得会说话,2021-12-25 13:20:53,5,评论,得会说话,0.7003
小学学校门口有卖的,2021-12-25 13:10:31,5,评论,小学校门口有卖的,0.374
我家有这个[脸红],2021-12-25 13:07:17,5,评论,我家有这个,0.5622
就我这个手，买来也不会玩[笑哭],2021-12-25 12:28:25,5,评论,就我这个手，买来也不会玩,0.2547
？？？？ 天天就这一套词 你能不能换换,2021-12-25 12:14:42,5,评论,？ 天就这一套词 你能不能换,0.0325
口才真好,2021-12-25 11:45:14,6,评论,口才真好,0.9889
想买了[笑哭],2021-12-25 11:00:53,5,评论,想买了,0.5578
献上我的膝盖,2021-12-25 10:49:30,5,评论,献上我的膝盖,0.5609
好厉害(＞人＜;)！！（有没有人和我一样是看了米卡的直播后找过来的[喜极而泣][喜极而泣],2021-12-25 07:20:54,6,评论,好厉害(＞人＜;)！（有没有人和我一样是看了米卡的直播后找过来的,0.845
说的比卖的好。,2021-12-25 01:26:06,5,评论,说的比卖的好。,0.4883
小时候可喜欢了,2021-12-25 00:55:45,5,评论,小时候可喜欢了,0.9514
前几天才看米卡玩这个,2021-12-24 22:32:47,5,评论,前几天才看米卡玩这个,0.4125
这东西随便拿手里瞎甩都很有意思,2021-12-24 22:27:44,6,评论,这东西随便拿手里瞎甩都很有意思,0.4678
看成女大十八变。,2021-12-24 22:19:57,6,评论,看成女大十八变。,0.6516
童年回忆,2021-12-24 21:52:18,6,评论,童年回忆,0.9351
其实玩法和乐趣是自己找的，和玩具关系不大,2021-12-24 21:43:24,6,评论,其实玩法和乐趣是自己找的，和玩具关系不大,0.7148
牛逼woc 看呆了,2021-12-24 21:13:57,6,评论,牛逼woc 看呆了,0.7743
菩提老祖？师傅我想学72变,2021-12-24 20:48:25,5,评论,菩提老祖？师傅我想学72变,0.2104
skr,2021-12-24 20:43:03,6,评论,skr,0.6055
孤陋寡闻了，我从来没见过[大哭],2021-12-24 17:25:09,5,评论,孤陋寡闻了，我从来没见过,0.3955
牛逼了！,2021-12-24 13:32:37,5,评论,牛逼了！,0.5818
牛逼,2021-12-24 13:03:49,4,评论,牛逼,0.6885
我才知道这东西是这样玩的,2021-12-24 08:59:08,6,评论,我才知道这东西是这样玩的,0.2017
精彩！！！,2021-12-24 00:12:12,5,评论,精彩！,0.9307
现在还有卖吗？,2021-12-24 00:03:57,2,评论,现在还有卖吗？,0.0639
@为奥利奥打工,2021-12-23 12:49:31,5,评论,@为奥利奥打工,0.8548
夏东海是你吗,2021-12-23 03:13:00,5,评论,夏东海是你吗,0.0844
哇塞塞,2021-12-18 19:20:41,6,评论,哇塞,0.9164
