评论内容,评论时间,评论人等级,评论类型,评论内容-新,情感分值
好漂亮[打call][星星眼],2021-02-06 18:00:52,6,评论,好漂亮,0.9838
漂亮妹妹嘿嘿嘿我的嘿嘿嘿(ಡωಡ)hia,2021-02-06 14:16:47,5,评论,漂亮妹嘿我的嘿(ಡωಡ)hia,0.9999
妹子好漂酿,2021-02-06 11:44:31,6,评论,妹子好漂酿,0.9996
这也太好看了吧,2021-02-06 00:33:16,4,评论,这也太好看了吧,0.2526
打防码,2021-02-06 00:13:11,5,评论,打防码,0.3511
啊，我们女儿的小名我想好了[滑稽],2021-02-05 23:57:09,5,评论,啊，我们女儿的小名我想好了,0.9999
吉时已到，送入洞房,2021-02-05 23:29:13,4,评论,吉时已到，送入洞房,0.0146
不得不三连,2021-02-05 23:09:55,5,评论,不得不三连,0.4593
我就是贪图你的美色，没别的[OK],2021-02-05 18:48:23,5,评论,我就是贪图你的美色，没别的,0.6424
太美啦[喜欢][喜欢][喜欢][喜欢],2021-02-05 15:34:08,6,评论,太美啦,0.9395
美,2021-02-05 15:11:44,5,评论,美,0.97
太好看了,2021-02-05 13:34:04,5,评论,太好看了,0.7955
美美美  除了这个字  说不出别的,2021-02-05 13:23:22,5,评论,美 除了这个字 说不出别的,0.9999
小心韩国人,2021-02-05 11:20:03,6,评论,小心韩国人,0.0171
好看，真好看,2021-02-04 22:40:10,5,评论,好看，真好看,0.9996
啊啊啊啊啊啊啊啊太美我的天[哈哈][哈哈][哈哈],2021-02-04 22:29:23,5,评论,啊太美我的天,0.9419
啊啊啊啊啊，这个手！！！！,2021-02-04 22:16:20,5,评论,啊，这个手！,0.9868
老婆 回家过年啦~,2021-02-04 21:46:50,4,评论,老婆 回家过年啦~,0.9998
好爱！,2021-02-04 21:22:33,5,评论,好爱！,0.9997
这样的妆容五官才更符合古人的珠圆玉润，柳眉丹凤眼,2021-02-04 21:10:53,6,评论,这样的妆容五官才更符合古人的珠圆玉润，柳眉丹凤眼,0.0015
是真的好美啊,2021-02-04 21:09:44,6,评论,是真的好美啊,0.9934
圆梦了！！！,2021-02-04 20:59:25,6,评论,圆梦了！,0.9904
来了来了！四月真的太漂亮了！妆面超美！头饰也美！,2021-02-04 20:29:16,5,评论,来了！四月真的太漂亮了！妆面超美！头饰也美！,0.9999
四月小姐姐好有之前电视剧里古风美人的感觉啊！现在这种好少见了,2021-02-04 19:17:38,5,评论,四月小姐好有之前电视剧里古风美人的感觉啊！现在这种好少见了,0.9996
我可以给可爱的up提个小小的建议吗？每个人可以单独剪一段，这样看起来比较舒服，第一段BGM还意犹未尽，然后啪的一下切下一段了,2021-02-04 19:05:12,5,评论,我可以给可爱的up提个小的建议吗？每个人可以单独剪一段，这样看起来比较舒服，第一段BGM还意犹未尽，然后啪的一下切下一段了,0.9999
姐姐嫁我,2021-02-04 19:00:43,6,评论,姐嫁我,0.9964
想要封面，太美了。对了还有就是小心偷国,2021-02-04 18:51:11,5,评论,想要封面，太美了。对了还有就是小心偷国,0.9999
上错,2021-02-04 18:37:22,6,评论,上错,0.5843
美美美,2021-02-04 17:42:57,6,评论,美,0.97
我不贪心 只想娶第一个,2021-02-04 16:57:28,5,评论,我不贪心 只想娶第一个,0.0616
好看,2021-02-04 16:19:06,5,评论,好看,0.9713
突然想吟一句诗“昨夜星辰昨夜风，画楼西畔桂堂东。”[热词系列_吹爆][热词系列_妙啊][热词系列_好耶],2021-02-04 14:23:51,5,评论,突然想吟一句诗“昨夜星辰昨夜风，画楼西畔桂堂东。”,0.0044
[热词系列_妙啊][热词系列_吹爆],2021-02-04 13:48:01,5,评论,,0.5691
第一个看得我春心荡漾[喜欢][喜欢][打call],2021-02-04 13:00:52,4,评论,第一个看得我春心荡漾,0.9999
古典美人我服了,2021-02-04 12:22:55,5,评论,古典美人我服了,0.9998
小妖！！你终于发了唔[大哭],2021-02-04 11:41:24,4,评论,小妖！你终于发了唔,0.9998
月宝的小五花呢[大哭],2021-02-04 11:42:52,4,回复,月宝的小五花呢,0.6552
打水印！防南朝鲜小偷！,2021-02-04 11:20:59,4,评论,打水印！防南朝鲜小偷！,0.003
最后哪家汉服,2021-02-04 11:08:10,5,评论,最后哪家汉服,0.7899
是四月小姐姐吗！,2021-02-04 10:57:19,5,评论,是四月小姐吗！,0.0103
看了这个小姐姐，我才明白古人说的巧笑嫣然是什么意思，,2021-02-04 09:15:30,6,评论,看了这个小姐，我才明白古人说的巧笑嫣然是什么意思，,0.9998
欧洲“束腰”和中国“裹脚”是追求“美”的人种产生的“必然”行为，而追求“美”是人类满足生存后引领人类向社会全面进步脱离“动物”生活模式的唯一方式。而之所以产生追求“美”是北方冷暖交替产生的基因突变导致的身体五官、肤色变化差异产生的“特殊性”，而如同“遗传病”一样逻辑，属于“隐性基因”，跨人种混血会被“古老”基因修复，导致“基因突变”被消灭。,2021-02-04 09:14:29,5,评论,欧洲“束腰”和中国“裹脚”是追求“美”的人种产生的“必然”行为，而追求“美”是人类满足生存后引领人类向社会全面进步脱离“动物”生活模式的唯一方式。而之所以产生追求“美”是北方冷暖交替产生的基因突变导致的身体五官、肤色变化差异产生的“特殊性”，而如同“遗传病”一样逻辑，属于“隐性基因”，跨人种混血会被“古老”基因修复，导致“基因突变”被消灭。,0.9999
这个姐姐每次看都好有气质[星星眼],2021-02-04 07:52:03,5,评论,这个姐每次看都好有气质,0.9999
打水印，小心被盗视频这种话一个两个说就算是好心提醒，一堆人都在说导致评论区被刷屏真的让人不知作何评价，你要是委婉一点地提个意见又会被喷…,2021-02-04 03:31:08,5,评论,打水印，小心被盗视频这种话一个两个说就算是好心提醒，一堆人都在说导致评论区被刷屏真的让人不知作何评价，你要是委婉一点地提个意见又会被喷…,0.0017
我爱的四月小姐姐和上错花轿嫁对郎,2021-02-03 22:48:33,6,评论,我爱的四月小姐和上错花轿嫁对郎,0.6255
娘子！！！你来啦！！！,2021-02-03 22:41:39,5,评论,娘子！你来啦！,0.7943
美的不可思议,2021-02-03 22:28:58,5,评论,美的不可思议,0.9229
爱了爱了[喜欢],2021-02-03 21:58:24,5,评论,爱了,0.991
晨晨最近高产了啊！我可以让我姑娘好好学一学。,2021-02-03 21:55:14,4,评论,晨最近高产了啊！我可以让我姑娘好学一学。,0.9999
太美了,2021-02-03 21:46:13,6,评论,太美了,0.843
四————月——————[打call][打call][打call],2021-02-03 21:37:07,5,评论,四—月—,0.5767
哇，好美,2021-02-03 21:35:23,5,评论,哇，好美,0.9996
姐姐，不要把性别卡的那么死,2021-02-03 21:34:43,4,评论,姐，不要把性别卡的那么死,0.0122
6666,2021-02-03 21:29:53,5,评论,6,0.7346
爱了爱了[打call][打call][打call][热词系列_爱了爱了][热词系列_爱了爱了][热词系列_爱了爱了],2021-02-03 21:29:47,5,评论,爱了,0.991
没人不是凡胎生 应是仙器灵长成,2021-02-03 21:28:27,5,评论,没人不是凡胎生 应是仙器灵长成,0.0046
汉服太美了吧,2021-02-03 21:27:05,6,评论,汉服太美了吧,0.9651
太美了,2021-02-03 21:12:51,6,评论,太美了,0.843
美,2021-02-03 21:12:51,5,评论,美,0.97
走路的身段太美了,2021-02-03 21:10:29,5,评论,走路的身段太美了,0.9999
四月，处处美得完美，看过一次就移不开眼,2021-02-03 21:02:57,5,评论,四月，处美得完美，看过一次就移不开眼,0.9997
不行啊！我脑子里循环红楼梦？！姐姐都太仙了！！！,2021-02-03 20:59:04,5,评论,不行啊！我脑子里循环红楼梦？！姐都太仙了！,0.0022
四月太美了吧！身段也好好呀！,2021-02-03 20:55:43,5,评论,四月太美了吧！身段也好呀！,0.9998
美若天仙,2021-02-03 20:52:51,5,评论,美若天仙,0.7798
好看,2021-02-03 20:52:09,5,评论,好看,0.9713
啊，我老婆在我面前接了红盖头，别打了别打了，是我痴心妄想,2021-02-03 20:42:23,4,评论,啊，我老婆在我面前接了红盖头，别打了，是我痴心妄想,0.9998
真好看,2021-02-03 20:42:00,5,评论,真好看,0.9021
nicenice！,2021-02-03 20:41:03,4,评论,nice！,0.9901
嚯,2021-02-03 20:39:57,5,评论,嚯,0.7064
