评论内容,评论时间,评论人等级,评论类型,评论内容-新,情感分值
回复 @切尔格里尔斯 :这东西很容易碎的，割到都算好的，运气差玻璃碎片吸嗓子里问题就大了,2021-03-09 20:40:59,5,回复,回复 @切尔格里尔斯 :这东西很容易碎的，割到都算好的，运气差玻璃碎片吸嗓子里问题就大了,0.0467
90后，我小时候琉璃嘣嘣还很多，现在确实很少见了，这东西可比那些专家定义的危险玩具更危险，因为它受伤的娃娃不要太多,2021-02-21 00:20:37,5,评论,90后，我小时候琉璃嘣还很多，现在确实很少见了，这东西可比那些专家定义的危险玩具更危险，因为它受伤的娃不要太多,0.5626
小时候家里不让玩，怕把琉璃碎片吸喉咙里，后来用手绢包着吸口才让玩。,2021-02-21 21:02:27,5,评论,小时候家里不让玩，怕把琉璃碎片吸喉咙里，后来用手绢包着吸口才让玩。,0.8703
长这么大第一次见，我25,2021-03-12 20:15:42,5,回复,长这么大第一次见，我25,0.5987
这个有危险，不小心把底下吹破了就会把玻璃碴子吸到嘴里,2021-02-20 17:29:22,5,评论,这个有危险，不小心把底下吹破了就会把玻璃碴子吸到嘴里,0.1834
回复 @是不少 :按照这玩意的耐久和成本装滤嘴不现实，但是可以在玩之前手动往里塞个棉花团[吃瓜],2021-02-21 23:00:30,5,回复,回复 @是不少 :按照这玩意的耐久和成本装滤嘴不现实，但是可以在玩之前手动往里塞个棉花团,0.716
在瓶口加一个塑料护嘴。里面加上过滤网。或者别的方式。,2021-02-20 20:38:29,5,回复,在瓶口加一个塑料护嘴。里面加上过滤网。或者别的方式。,0.1462
回复 @源-樱刀S :不要光考虑成本啊，这种稀奇玩意完全可以卖贵点，配个滤嘴的钱是可以有的。,2021-02-22 17:56:48,5,回复,回复 @源-樱刀S :不要光考虑成本啊，这种稀奇玩意完全可以卖贵点，配个滤嘴的钱是可以有的。,0.1431
玻璃制品，还几百年，还不赶紧申遗！,2021-02-20 19:05:21,4,评论,玻璃制品，还几百年，还不赶紧申遗！,0.5845
琉璃至少汉代以前就有了，玻璃西方千年前也有了，琉璃与玻璃的区别在于透明度。,2021-02-20 20:33:15,5,回复,琉璃至少汉代以前就有了，玻璃西方千年前也有了，琉璃与玻璃的区别在于透明度。,0.8004
[笑哭]没文化真可怕啊，琉璃是古代贵族人家才用的起的东西。并不是玻璃,2021-02-20 20:45:47,6,回复,没文化真可怕啊，琉璃是古代贵族人家才用的起的东西。并不是玻璃,0.0281
回复 @白瞟万岁 :头像好评[doge],2021-02-20 23:27:49,5,回复,回复 @白瞟万岁 :头像好评,0.8526
不，我三十，小时候经常玩,2021-02-20 21:40:12,5,评论,不，我三十，小时候经常玩,0.4526
我也三十…我从来没见过这个[捂眼],2021-02-20 21:59:22,5,回复,我也三十…我从来没见过这个,0.2949
回复 @安童1024 :可能跟地域有关，我小时候坐标河南许昌,2021-02-20 22:06:21,5,回复,回复 @安童1024 :可能跟地域有关，我小时候坐标河南许昌,0.5422
不要教给韩国人，教会他们学会了转头反咬一口说我们抄他的,2021-02-20 19:13:35,5,评论,不要教给韩国人，教会他们学会了转头反咬一口说我们抄他的,0.0524
小时候在漯河见过一直不知道啥玩意，你解开了我半辈子的迷啊，万分感谢😊,2021-02-20 15:31:34,3,评论,小时候在漯河见过一直不知道啥玩意，你解开了我半辈子的迷啊，万分感谢😊,0.8285
韩国：是我的了呢,2021-02-21 14:40:29,6,评论,韩国：是我的了呢,0.6238
我还不到20，小时候就见过人家吹这个，好像还是在香山寺那里买的时候看的，小时候的香山寺有很多稀奇古怪的东西，还有很多很灵的算卦先生，现在很少了,2021-02-20 23:30:40,5,评论,我还不到20，小时候就见过人家吹这个，好像还是在香山寺那里买的时候看的，小时候的香山寺有很多稀奇古怪的东西，还有很多很灵的算卦先生，现在很少了,0.871
35岁，算起来，得有至少25年没有看到“琉璃不对儿”这个词语了，恍如隔世的感觉,2021-02-22 13:55:29,5,评论,35岁，算起来，得有至少25年没有看到“琉璃不对儿”这个词语了，恍如隔世的感觉,0.8313
昆明管这个叫“bong dong”类似读“泵洞”,2021-02-20 22:58:01,5,评论,昆明管这个叫“bong dong”类似读“泵洞”,0.0856
蹦咚蹦咚，即时买来即时送,2021-02-21 07:38:20,4,回复,蹦咚，即时买来即时送,0.8788
嘣咚加一，西山脚下有人卖，万宏有个摊摊也有人卖,2021-02-22 20:20:58,5,回复,嘣咚加一，西山脚下有人卖，万宏有个摊也有人卖,0.5009
我妈床头柜也有一个，不让碰哈哈,2021-02-21 14:08:48,6,评论,我妈床头柜也有一个，不让碰哈,0.0684
一定要保护好啊，别被韩棒偷了,2021-02-21 04:02:14,5,评论,一定要保护好啊，别被韩棒偷了,0.4973
这个韩国日本都有。。。咱中国也是好多地方都有。,2021-02-21 08:39:54,5,回复,这个韩国日本都有。咱中国也是好多地方都有。,0.7874
我们现在山上道馆附近的还有，五块钱一个小的，十块钱一个大的,2021-02-20 22:19:53,4,评论,我们现在山上道馆附近的还有，五块钱一个小的，十块钱一个大的,0.4769
现在看不到卖这个的了,2021-02-20 21:30:16,5,评论,现在看不到卖这个的了,0.133
滴咚滴咚 拿钱来送[doge],2021-03-16 16:52:33,6,评论,滴咚 拿钱来送,0.576
太原人表示很亲切，小时候小学老师还给我们玩儿过[给心心],2021-02-22 00:06:55,6,评论,太原人表示很亲切，小时候小学老师还给我们玩儿过,0.984
一吸一吹交替轮换，不然就会破,2021-02-21 13:59:24,6,评论,一吸一吹交替轮换，不然就会破,0.2226
现在你擦个屁股都得申遗，不然今天你擦屁股了，明天韩偷就能给你偷了！,2021-02-20 22:06:24,5,评论,现在你擦个屁股都得申遗，不然今天你擦屁股了，明天韩偷就能给你偷了！,0.0807
别啊，我才二十多。[笑哭]零几年漯河公园还是有卖的,2021-02-20 15:09:10,6,评论,别啊，我才二十多。零几年漯河公园还是有卖的,0.2432
这玩具的声响，就是它的名字[天选之子_吃瓜],2021-03-20 00:11:10,6,评论,这玩具的声响，就是它的名字,0.2375
00表示没玩过，但小时候也是家里穷还算是玩过很多以前的老玩意儿,2021-03-17 02:30:08,4,评论,0表示没玩过，但小时候也是家里穷还算是玩过很多以前的老玩意儿,0.0484
我小时候吹过鸡蛋壳,2021-03-14 21:42:29,5,评论,我小时候吹过鸡蛋壳,0.721
贵阳喊这个叫bín bōng(找不到这个拟音词),2021-03-14 13:00:06,5,评论,贵阳喊这个叫bín bōng(找不到这个拟音词),0.3617
小的时候，在贵州，无色透明，“binbong binbong拿钱来送，上面一吹，下面一个洞”,2021-05-10 14:18:28,4,回复,小的时候，在贵州，无色透明，“binbong binbong拿钱来送，上面一吹，下面一个洞”,0.3038
庙会15一个，没舍得买[doge],2021-03-13 23:17:55,5,评论,庙会15一个，没舍得买,0.537
这玩意很脆，放手上也可以响,2021-03-10 14:17:10,4,评论,这玩意很脆，放手上也可以响,0.2292
以前听说过这玩意没见过。。老家叫这玩意。咕当pa。。。,2021-03-09 23:51:04,6,评论,以前听说过这玩意没见过。老家叫这玩意。咕当pa。,0.0319
有点像GTA开头那段,2021-03-03 20:42:51,5,评论,有点像GTA开头那段,0.8837
我们这叫琉璃咯嘣,2021-03-03 12:59:07,5,评论,我们这叫琉璃咯嘣,0.3123
35的我没玩过。是不是可以埋了？[热词系列_好活],2021-02-27 21:24:40,4,评论,35的我没玩过。是不是可以埋了？,0.1669
俺们山西这叫琉璃咯嘣,2021-02-26 13:29:17,5,评论,俺们山西这叫琉璃咯嘣,0.3571
emmm，非杠，纯好奇，问一下啊，这种现代工业随便大规模生产的物件儿，为什么会成为非遗啊。,2021-02-25 12:35:39,5,评论,em，非杠，纯好奇，问一下啊，这种现代工业随便大规模生产的物件儿，为什么会成为非遗啊。,0.0932
这么薄机器不好吹，气给大了吹爆了，气小了吹不起来,2021-03-02 23:27:13,6,回复,这么薄机器不好吹，气给大了吹爆了，气小了吹不起来,0.0032
工业不好生产，只能手工制作,2021-02-25 18:03:54,5,回复,工业不好生产，只能手工制作,0.0624
琉璃歌本儿,2021-02-23 11:47:03,5,评论,琉璃歌本儿,0.6655
我小时候蛮常玩的，还啃碎过一个,2021-02-23 03:53:51,6,评论,我小时候蛮常玩的，还啃碎过一个,0.8222
很小很小的时候玩过，一转眼大概有二十年了[思考],2021-02-22 23:47:34,4,评论,很小的时候玩过，一转眼大概有二十年了,0.6828
哪有恁大岁数，俺村初一庙会，年年都有卖的,2021-02-22 21:36:20,5,评论,哪有恁大岁数，俺村初一庙会，年都有卖的,0.0883
我们都叫 琉璃不对儿,2021-02-22 21:36:51,5,回复,我们都叫 琉璃不对儿,0.6736
以前三毛钱一个，现在五块钱一个[辣眼睛],2021-02-21 15:15:30,5,评论,以前三毛钱一个，现在五块钱一个,0.3367
没想到还是个暴走族[doge],2021-02-21 13:54:53,4,评论,没想到还是个暴走族,0.5363
我家现在还有一箱子[脱单doge],2021-02-21 13:45:14,6,评论,我家现在还有一箱子,0.7974
我也玩过，我在昆明，今年十九，我们这叫这个。bong（三声）dong（四声）,2021-02-21 12:08:06,5,评论,我也玩过，我在昆明，今年十九，我们这叫这个。bong（三声）dong（四声）,0.7037
嘣咚,2021-02-22 20:21:51,5,回复,嘣咚,0.3831
一看封面以为孙笑川[笑哭],2021-02-21 10:28:16,5,评论,一看封面以为孙笑川,0.2182
老乡啊，我也是平顶山的,2021-02-21 05:09:11,5,评论,老乡啊，我也是平顶山的,0.8406
第一次见……,2021-02-21 00:42:01,6,评论,第一次见…,0.4134
淄博绝对是没错的，现在琉璃都很出名,2021-02-21 00:14:18,5,评论,淄博绝对是没错的，现在琉璃都很出名,0.8868
19路过，小时候玩过，很好玩的，轻轻吹就能响，很有年味,2021-02-21 00:08:59,5,评论,19路过，小时候玩过，很好玩的，轻吹就能响，很有年味,0.9685
哇～这个小时候庙会上见过，也不知道能吹，里边装了各种颜色汽水来卖的，几毛钱一个，汽水喝完，就拿着玩，薄的很，不过那是透明的[呲牙],2021-02-20 21:58:10,5,评论,哇～这个小时候庙会上见过，也不知道能吹，里边装了各种颜色汽水来卖的，几毛钱一个，汽水喝完，就拿着玩，薄的很，不过那是透明的,0.4581
我们叫叮当儿,2021-02-20 21:51:36,6,评论,我们叫叮当儿,0.6811
对，就叫叮当儿,2021-02-22 17:59:12,5,回复,对，就叫叮当儿,0.6982
商丘路过，这边庙会依然有卖，叫琉璃嘣嘣儿~[妙啊][妙啊],2021-02-20 21:47:16,5,评论,商丘路过，这边庙会依然有卖，叫琉璃嘣儿~,0.8456
有意思，感谢up,2021-02-20 21:16:57,5,评论,有意思，感谢up,0.9657
我玩过！ 小时候有老爷爷推车卖的,2021-02-20 21:00:27,5,评论,我玩过！ 小时候有老爷推车卖的,0.612
家里老人说叫琉璃咯嘣儿，但我从没见哪有卖过,2021-02-20 19:22:18,6,评论,家里老人说叫琉璃咯嘣儿，但我从没见哪有卖过,0.3516
手艺人值得敬佩啊,2021-02-20 14:44:46,5,评论,手艺人值得敬佩啊,0.9864
琉璃咯嘣琉璃不对儿,2022-02-03 10:55:18,5,评论,琉璃咯嘣琉璃不对儿,0.4261
瞎说，俺们18岁,2022-02-03 10:52:14,5,评论,瞎说，俺们18岁,0.8014
滴咚滴咚，把钱来送。的确容易碎，因为熊孩子喜欢摔。,2022-02-03 10:56:10,5,评论,滴咚，把钱来送。的确容易碎，因为熊孩子喜欢摔。,0.5906
不敢使劲    一使劲就裂开了,2021-02-22 22:03:08,5,评论,不敢使劲 一使劲就裂开了,0.0366
易拉罐，铁皮茶叶罐，都一个效果，还耐用。啥都要搞个非遗，啥都谈得上传承和失传。。。不值当。,2021-02-21 06:34:48,5,评论,易拉罐，铁皮茶叶罐，都一个效果，还耐用。啥都要搞个非遗，啥都谈得上传承和失传。不值当。,0.0314
你这么说韩国人可拿去申遗了,2021-02-21 23:41:04,5,回复,你这么说韩国人可拿去申遗了,0.2207
回复 @bili8ilid :00:24，已经是非遗项目了,2021-02-22 13:11:54,5,回复,回复 @bili8ilid :0:24，已经是非遗项目了,0.6712
回复 @叫姐姐让你上 :这玩意是从欧洲通过满清传入中国的，不是中国的东西，不过传入的早，也算是传统了吧,2021-02-22 01:36:29,4,回复,回复 @叫姐让你上 :这玩意是从欧洲通过满清传入中国的，不是中国的东西，不过传入的早，也算是传统了吧,0.2236
这东西少玩，真的很危险,2022-01-24 18:35:16,5,评论,这东西少玩，真的很危险,0.0872
琉璃不对儿，只玩一会儿，噗嚓掉地下，不说那话~,2022-01-22 22:24:38,3,评论,琉璃不对儿，只玩一会儿，噗嚓掉地下，不说那话~,0.6345
号是不是换人了,2021-07-01 05:47:19,5,评论,号是不是换人了,0.279
我山东的。我们家这边这东西叫琉璃疙疤，这玩具非常容易玩坏。我小时候很娇贵非常容易哭，每到我哭的时候我奶奶老是说琉璃疙疤还吹三吹呢，意思就是说我比琉璃疙疤还脆弱。另外我小时候第一次被玻璃扎到记得就是这东西的碎片，看视频里人拿起来吹莫名心慌。,2021-06-11 02:39:26,5,评论,我山东的。我们家这边这东西叫琉璃疙疤，这玩具非常容易玩坏。我小时候很娇贵非常容易哭，每到我哭的时候我奶老是说琉璃疙疤还吹三吹呢，意思就是说我比琉璃疙疤还脆弱。另外我小时候第一次被玻璃扎到记得就是这东西的碎片，看视频里人拿起来吹莫名心慌。,0.0423
前年我朋友去建业电影小镇15块钱买了一个，刚吹口气儿底儿就碎了，哈哈哈哈哈哈哈哈哈哈哈哈,2021-03-20 00:37:50,6,评论,前年我朋友去建业电影小镇15块钱买了一个，刚吹口气儿底儿就碎了，哈,0.1702
还真是不知道啊,2021-03-19 19:48:30,6,评论,还真是不知道啊,0.1355
90后没见过，甚至没听过,2021-03-18 23:35:08,6,评论,90后没见过，甚至没听过,0.0112
别被偷国人看见了[doge],2021-03-18 22:02:48,4,评论,别被偷国人看见了,0.2249
这东西怎么发出声音的啊？[笑哭]老半天没看懂,2021-03-18 16:16:21,6,评论,这东西怎么发出声音的啊？老半天没看懂,0.0128
在山西 我有一个 收集声音,2021-03-18 14:32:00,6,评论,在山西 我有一个 收集声音,0.4122
会玩的不用吹，用手也能弄响，但我死活不会,2021-03-18 09:09:42,5,评论,会玩的不用吹，用手也能弄响，但我死活不会,0.1426
00后，玩过，我们这叫琉璃个嘣儿，那年我妈买到了还很兴奋的跟我说好几年没见过这东西了,2021-03-18 01:52:26,6,评论,0后，玩过，我们这叫琉璃个嘣儿，那年我妈买到了还很兴奋的跟我说好几年没见过这东西了,0.2555
我上回玩这个吹破了一地玻璃渣[笑哭],2021-03-17 19:55:36,6,评论,我上回玩这个吹破了一地玻璃渣,0.0134
玩过！看来真的老了。,2021-03-16 23:28:54,5,评论,玩过！看来真的老了。,0.2274
快申遗，免得棒子狗惦记！,2021-03-16 19:57:38,5,评论,快申遗，免得棒子狗惦记！,0.7795
没看懂,2021-03-15 17:55:47,6,评论,没看懂,0.3289
这个东西有什么用？？？,2021-03-14 20:56:52,5,评论,这个东西有什么用？,0.0736
玩具有什么用？,2021-03-18 01:53:00,6,回复,玩具有什么用？,0.2279
有点像老式金属油壶，也是壶底能按下去,2021-03-14 06:26:07,6,评论,有点像老式金属油壶，也是壶底能按下去,0.2499
山东的我没玩过[tv_流泪]嘤嘤嘤[蛆音娘_die],2021-03-13 19:52:27,5,评论,山东的我没玩过,0.5275
同款冲锋衣。,2021-03-12 22:54:28,5,评论,同款冲锋衣。,0.8659
我去，看了视频感觉小时候见过,2021-03-12 14:08:24,5,评论,我去，看了视频感觉小时候见过,0.9138
琉璃gebeier还吹三吹类。,2021-03-11 21:12:00,5,评论,琉璃gebeier还吹三吹类。,0.2726
是瓶底变形发出的声音？,2021-03-11 09:02:59,6,评论,是瓶底变形发出的声音？,0.0205
https://b23.tv/lA69lB可以去这个设置汉服日投下票吗？求求啦，真的要重视起来，麻烦大家投投票，支持的人是不少，但不支持的人也挺多，麻烦各位发动起人海战术，我们不可以输,2021-03-11 07:50:26,5,评论,htps:/b23.tv/lA69lB可以去这个设置汉服日投下票吗？求啦，真的要重视起来，麻烦大家投票，支持的人是不少，但不支持的人也挺多，麻烦各位发动起人海战术，我们不可以输,0.4291
回复 @路过の炸蛛 :哦[笑],2021-03-18 15:53:50,5,回复,回复 @路过の炸蛛 :哦,0.8089
谢谢，投了不支持了，顺便与视频不相关，举报一波走起[笑],2021-03-18 01:51:06,6,回复,谢，投了不支持了，顺便与视频不相关，举报一波走起,0.0226
小时候 家人不给买[笑哭]买遥控汽车也不给买这。。。,2021-03-10 23:00:01,5,评论,小时候 家人不给买买遥控汽车也不给买这。,0.1496
小时候玩过，特别容易碎，被割破过[疼],2021-03-10 22:07:42,5,评论,小时候玩过，特别容易碎，被割破过,0.1191
本95后玩过，坊间流传，琉璃咯嘣儿，只响一会儿[doge]坏的真的快，使劲吹会爆的[微笑],2021-03-10 22:05:57,5,评论,本95后玩过，坊间流传，琉璃咯嘣儿，只响一会儿,0.2845
嘣咚嘣咚，及时买来及时送[笑哭],2021-03-10 14:58:43,5,评论,嘣咚，及时买来及时送,0.8717
我老家叫琉璃嗝嘣儿,2021-03-10 00:59:50,5,评论,我老家叫琉璃嗝嘣儿,0.5194
我家这边叫琉璃蹦儿[妙啊],2021-03-10 00:13:20,5,评论,我家这边叫琉璃蹦儿,0.7553
这手艺没必要存在了大叔做玻璃杯吧,2021-03-09 22:37:12,6,评论,这手艺没必要存在了大叔做玻璃杯吧,0.0924
或者玻璃工艺品吧,2021-03-09 22:38:38,6,回复,或者玻璃工艺品吧,0.3206
第一次见[OK],2021-03-09 21:12:02,5,评论,第一次见,0.5566
他说从康熙年间做这个，我寻思康熙那时候玻璃是属于高档货，普通人怎么买的起，怎么可能是大众玩具。其次那时候的玻璃含铅很高，简直是玩命啊！不对的地方请指教,2021-03-09 19:00:00,5,评论,他说从康熙年间做这个，我寻思康熙那时候玻璃是属于高档货，普通人怎么买的起，怎么可能是大众玩具。其次那时候的玻璃含铅很高，简直是玩命啊！不对的地方请指教,0.3555
音不一样是薄厚的原因。还有空间大小。,2021-03-09 14:35:24,6,评论,音不一样是薄厚的原因。还有空间大小。,0.7919
这东西催眠掌握好节奏是真的舒服,2021-03-08 23:34:35,5,评论,这东西催眠掌握好节奏是真的舒服,0.9685
去年在庙会见过这个!,2021-03-08 23:07:35,6,评论,去年在庙会见过这个!,0.5643
琉璃噗穗儿[doge],2021-03-08 22:53:47,6,评论,琉璃噗穗儿,0.6105
这放在日本  不是要封个  琉璃不得儿之神,2021-03-08 07:34:09,0,评论,这放在日本 不是要封个 琉璃不得儿之神,0.2588
[抠鼻]爷小时候玩过,2021-03-08 07:28:29,0,评论,爷小时候玩过,0.7754
小时候见过，可是不好意思跟爸妈要，一直没玩过[捂眼],2021-03-07 23:55:53,6,评论,小时候见过，可是不好意思跟爸妈要，一直没玩过,0.6805
琉璃咯嘣儿这叫,2021-03-07 20:02:13,4,评论,琉璃咯嘣儿这叫,0.3655
25玩过，[嫌弃][嫌弃][嫌弃],2021-03-07 08:34:09,6,评论,25玩过，,0.5852
做这个的人肺活量肯定厉害,2021-03-07 00:11:16,4,评论,做这个的人肺活量肯定厉害,0.3383
小时候玩着唱着：琉璃不嘚，一玩一会儿，一毛买俩，光吹不打,2021-03-06 12:55:35,5,评论,小时候玩着唱着：琉璃不嘚，一玩一会儿，一毛买俩，光吹不打,0.4539
好家伙 长这么大都没见过这种玩具 坐标皖南,2021-03-06 12:07:22,5,评论,好家伙 长这么大都没见过这种玩具 坐标皖南,0.2771
我00后也玩过[doge],2021-03-05 11:19:54,3,评论,我0后也玩过,0.6229
没见过呢,2021-03-03 17:26:02,5,评论,没见过呢,0.254
咘咘噔,2021-03-02 22:14:57,5,评论,咘噔,0.6105
这名听着耳熟，好像我妈跟我说过这玩意,2021-03-02 16:58:32,6,评论,这名听着耳熟，好像我妈跟我说过这玩意,0.0268
溜溜咯嘣吹三吹,2021-03-02 10:13:32,5,评论,溜咯嘣吹三吹,0.0767
琉璃蹦蹦（bengbeng都是三声）,2021-03-01 18:17:35,5,评论,琉璃蹦（beng都是三声）,0.3549
大舅以前就在玻璃厂吹过玻璃[喜极而泣],2021-03-01 10:57:53,5,评论,大舅以前就在玻璃厂吹过玻璃,0.5312
偷国人:这是韩国的传统玩具！,2021-03-01 07:09:30,5,评论,偷国人:这是韩国的传统玩具！,0.649
哈哈哈哈哈这个我小时候逛庙会的时候经常见，公园外面也有人卖的，见了会买来玩的，坐标河南,2021-02-27 14:47:37,6,评论,哈这个我小时候逛庙会的时候经常见，公园外面也有人卖的，见了会买来玩的，坐标河南,0.9629
我们那叫“beng dong”，有个童谣：beng dong儿，beng dong，及时买来，及时送。基本一两天就玩碎，顺便我才26[捂脸],2021-02-27 14:43:21,6,评论,我们那叫“beng dong”，有个童谣：beng dong儿，beng dong，及时买来，及时送。基本一两天就玩碎，顺便我才26,0.7941
琉璃嘣嘣,2021-02-25 23:58:34,6,评论,琉璃嘣,0.6105
小时候买过好几个，因为吹一个炸一个就再也没碰过了[囧],2021-02-25 22:47:16,5,评论,小时候买过好几个，因为吹一个炸一个就再也没碰过了,0.4146
三十多玩过的路过,2021-02-25 17:57:42,6,评论,三十多玩过的路过,0.5633
