评论内容,评论时间,评论人等级,评论类型,评论内容-新,情感分值
等各位姐妹有钱了送我一套[doge],2022-03-11 11:33:33,4,评论,等各位姐妹有钱了送我一套,0.0566
传下去，鱼老板要做马面,2022-03-11 19:14:42,4,评论,传下去，鱼老板要做马面,0.0722
气派,2022-03-11 14:45:00,6,评论,气派,0.9445
漳州人来了，谢谢科普，三连奉上,2022-03-11 12:07:01,5,评论,漳州人来了，谢科普，三连奉上,0.9527
