评论内容,评论时间,评论人等级,评论类型,评论内容-新,情感分值
通草老贵了[吃瓜],2022-01-20 13:34:21,2,评论,通草老贵了,0.1378
通草纸很贵,2022-01-19 20:31:11,4,评论,通草纸很贵,0.4436
我们学校通识课有汉服设计与制作，是本院开设的，结果说为了学科交叉不让我们本院的学生选本院开的通识课。[酸了]又可惜又生气。嘤,2022-01-19 12:27:03,4,评论,我们学校通识课有汉服设计与制作，是本院开设的，结果说为了学科交叉不让我们本院的学生选本院开的通识课。又可惜又生气。嘤,0.3849
马上了，各大up主又要多学一门手艺了[笑哭],2022-01-19 00:48:53,5,评论,马上了，各大up主又要多学一门手艺了,0.8913
我知道的不少绒花簪娘都在练通草花和烫花，已经卷的盘活了,2022-01-19 00:24:43,5,评论,我知道的不少绒花簪娘都在练通草花和烫花，已经卷的盘活了,0.4717
比塑料花逼真,2022-01-18 22:53:55,3,评论,比塑料花逼真,0.5414
我们学校有这个社团诶,2022-01-18 22:38:34,4,评论,我们学校有这个社团诶,0.7209
我记得b站有一个用卫生纸做花的up主，她做的超像，以假乱真。材料也好找，要是有人想做花玩，预算不够的话可以看看这位@清云手工花,2022-01-18 21:41:17,5,评论,我记得b站有一个用卫生纸做花的up主，她做的超像，以假乱真。材料也好找，要是有人想做花玩，预算不够的话可以看这位@清云手工花,0.9803
我记得b站有一个用卫生纸做花的up主，她做的真的像，以假乱真。,2022-01-18 21:38:00,5,评论,我记得b站有一个用卫生纸做花的up主，她做的真的像，以假乱真。,0.8693
韩国：已经在偷了思密达[妙啊],2022-01-18 20:25:23,4,评论,韩国：已经在偷了思密达,0.1183
b站有一些簪娘会，之前刷到过。,2022-01-18 17:54:12,5,评论,b站有一些簪娘会，之前刷到过。,0.69
哇那位做纸花的up做的花也好逼真,2022-01-18 17:09:12,5,评论,哇那位做纸花的up做的花也好逼真,0.969
给教程给材料 簪娘这就动手,2022-01-18 16:57:52,6,评论,给教程给材料 簪娘这就动手,0.2914
我选修课上学过哎[害羞],2022-01-18 13:11:34,4,评论,我选修课上学过哎,0.4444
有需求就有市场，簪娘们懂我意思吧？[OK],2022-01-18 12:24:39,3,评论,有需求就有市场，簪娘们懂我意思吧？,0.0214
希望这样的手艺能永远传承下去，,2022-01-18 10:59:54,5,评论,希望这样的手艺能永远传承下去，,0.9085
良性内卷卷起来[支持],2022-01-18 10:39:55,5,评论,良性内卷起来,0.7038
我觉得这些非遗在大学专门开设一个专业，何愁找不到传承人[藏狐],2022-01-18 08:42:40,5,评论,我觉得这些非遗在大学专门开设一个专业，何愁找不到传承人,0.737
别教韩国人,2022-01-18 02:07:12,5,评论,别教韩国人,0.3479
本缠花娘努努力[妙啊],2022-01-18 01:17:07,5,评论,本缠花娘努力,0.4699
技术好是好，非遗应该传承下来，不要让他失传了。但是我家就是种菊花的，一看到这些通草花菊花我就一眼看出假。[虎年],2022-01-18 00:00:09,6,评论,技术好是好，非遗应该传承下来，不要让他失传了。但是我家就是种菊花的，一看到这些通草花菊花我就一眼看出假。,0.1411
我这种叠个千纸鹤都像肥母鸡的手，适合给人家鼓掌,2022-01-17 23:24:18,5,评论,我这种叠个千纸鹤都像肥母鸡的手，适合给人家鼓掌,0.6691
懂了，给簪娘小姐姐们推一下，很快我也可以拥有了！,2022-01-17 21:06:52,5,评论,懂了，给簪娘小姐们推一下，很快我也可以拥有了！,0.972
我有钱！！我是工作党！！！我不会要求半价包邮，不乱砍价！！！簪娘们我来了！！！,2022-01-17 20:57:17,6,评论,我有钱！我是工作党！我不会要求半价包邮，不乱砍价！簪娘们我来了！,0.6162
好棒[鼓掌]（题外话，我好像看到up圣微小姐姐了）,2022-01-17 20:09:00,4,评论,好棒（题外话，我好像看到up圣微小姐了）,0.9866
牛,2022-01-17 17:35:45,4,评论,牛,0.8466
保护，小心偷国,2022-01-17 16:54:58,2,评论,保护，小心偷国,0.126
@清云手工花 看看这位大大！用卫生纸做花花超厉害！,2022-01-17 16:38:06,3,评论,@清云手工花 看这位大！用卫生纸做花超厉害！,0.655
你永远可以相信手作娘[脱单doge],2022-01-17 15:54:07,5,评论,你永远可以相信手作娘,0.1655
这种技艺有没有个培训班，很多手艺失传就是没有得到宣传。,2022-01-17 15:29:09,5,评论,这种技艺有没有个培训班，很多手艺失传就是没有得到宣传。,0.3349
簪娘们，这个花花有兴趣吗[doge],2022-01-17 14:46:07,5,评论,簪娘们，这个花有兴趣吗,0.0648
在哪里购买啊,2022-01-17 14:28:06,5,评论,在哪里购买啊,0.3421
@清云手工花 这个up也很厉害的[哈哈] 感觉好像,2022-01-17 14:18:55,5,评论,@清云手工花 这个up也很厉害的 感觉好像,0.8265
在哪里能卖？,2022-01-17 13:34:59,5,评论,在哪里能卖？,0.1041
有店铺吗？,2022-01-17 13:34:23,5,评论,有店铺吗？,0.1415
为什么一到这种视频就会有弹幕说发教程？生怕别人不知道你是偷国派来的杂碎吗[doge],2022-01-17 13:29:41,5,评论,为什么一到这种视频就会有弹幕说发教程？生怕别人不知道你是偷国派来的杂碎吗,0.0043
有点买不起的感觉,2022-01-17 13:15:35,5,评论,有点买不起的感觉,0.3014
韩国:这个花是我们韩国的思密达,2022-01-17 13:11:20,3,评论,韩国:这个花是我们韩国的思密达,0.3481
嘿，很抱歉打断你🤚耽误您20秒时间如果可以的话请你点进去看看这位父亲@15花开    关注一下河南南阳二中的校园恶劣事件也许你的这一眼就会让真相大白拜托了（转）注：朋友，我的本心只是想去让更多人知道，请各位不要误会这是道德绑架啊！（哔哩哔哩）,2022-01-17 11:52:01,4,评论,嘿，很抱歉打断你🤚耽误您20秒时间如果可以的话请你点进去看这位父亲@15花开 关注一下河南阳二中的校园恶劣事件也许你的这一眼就会让真相大白拜托了（转）注：朋友，我的本心只是想去让更多人知道，请各位不要误会这是道德绑架啊！（哔哩）,0.0108
冬奥会可以推广售卖中国传统手工艺品，让外国人也了解中国手艺。[喜欢][喜欢][喜欢],2022-01-17 11:29:49,5,评论,冬奥会可以推广售卖中国传统手工艺品，让外国人也了解中国手艺。,0.9222
这个真细致啊,2022-01-17 10:49:44,5,评论,这个真细致啊,0.8415
免费教学吗？我愿意学习,2022-01-17 08:54:34,5,评论,免费教学吗？我愿意学习,0.2648
通草花烫花器特别贵[doge],2022-01-17 03:03:36,5,评论,通草花烫花器特别贵,0.3084
通草花不用烫花器的，烫花器是用来做烫花的，通草塑形是用丸棒，镊子，手之类的，那是通草纸做的，他不能用烫花器,2022-03-03 13:49:14,3,回复,通草花不用烫花器的，烫花器是用来做烫花的，通草塑形是用丸棒，镊子，手之类的，那是通草纸做的，他不能用烫花器,0.6357
在哪买[妙啊],2022-01-17 01:09:08,6,评论,在哪买,0.4038
bgm是洛阳旧事嘛？,2022-01-17 00:42:33,5,评论,bgm是洛阳旧事嘛？,0.1167
原来中国还有只技术？比起来塑料花就是垃圾,2022-01-16 23:50:40,3,评论,原来中国还有只技术？比起来塑料花就是垃圾,0.0101
塑料便宜啊，一朵十块钱，缠花大一点的就五六十了，绒花上百，这种通草花中等也要七八十。而且比塑料的脆弱很多。,2022-01-17 03:09:09,5,回复,塑料便宜啊，一朵十块钱，缠花大一点的就五六十了，绒花上百，这种通草花中等也要七八十。而且比塑料的脆弱很多。,0.0501
弹幕说选修课加点这种、你觉得躺平的大学老师会呢？课件都是十年前的,2022-01-16 23:50:28,5,评论,弹幕说选修课加点这种、你觉得躺平的大学老师会呢？课件都是十年前的,0.278
突然刷到了我微信列表里的[笑哭],2022-01-16 23:27:54,6,评论,突然刷到了我微信列表里的,0.3562
本人手残党不行（手汗，手指还易抽筋）。。。,2022-01-16 23:06:49,5,评论,本人手残党不行（手汗，手指还易抽筋）。,0.2009
我说实话，这个比那个绒线花好看多了,2022-01-16 23:05:01,6,评论,我说实话，这个比那个绒线花好看多了,0.6493
好棒(●°u°●) 」,2022-01-16 22:39:16,4,评论,好棒(●°u°●) 」,0.9892
好漂亮，好想拥有。,2022-01-16 22:36:37,2,评论,好漂亮，好想拥有。,0.9924
一波韩国人正在赶来[doge],2022-01-16 18:39:41,3,评论,一波韩国人正在赶来,0.5873
我去,2022-01-16 14:54:00,5,评论,我去,0.699
有店铺链接吗？,2022-01-16 14:00:06,5,评论,有店铺链接吗？,0.1025
space.bilibili.com/8530101,2022-01-16 23:08:15,4,回复,space.bili.com/85301,0.6055
这个好好看,2022-01-16 13:59:17,5,评论,这个好看,0.9663
既然你也单独误发出来了我就在这回你一下，莫名其妙扣帽子有病吗？她一边说一边只会动嘴皮子说自己关注了，还对别人视频里正在学的妹子说丧气话，我说她这么痛心怎么不自己去学反而来bb别人正经学了的人，跟二鬼子有一毛钱关系吗？有病@LollipopQvQ,2022-01-16 13:53:09,6,评论,既然你也单独误发出来了我就在这回你一下，莫名其妙扣帽子有病吗？她一边说一边只会动嘴皮子说自己关注了，还对别人视频里正在学的妹子说丧气话，我说她这么痛心怎么不自己去学反而来b别人正经学了的人，跟二鬼子有一毛钱关系吗？有病@LolipopQvQ,0.0024
好漂亮[给心心],2022-01-16 12:05:40,5,评论,好漂亮,0.983
一定要传承下去啊,2022-01-16 11:35:37,3,评论,一定要传承下去啊,0.968
好好看,2022-01-16 10:07:03,5,评论,好看,0.9825
咸鱼上有挺多手工娘在做呢,2022-01-15 23:50:40,5,评论,咸鱼上有挺多手工娘在做呢,0.4048
文化先是传递保存活化，再是整理选择发扬，再是传播交流融合，最后才是改造创新，所以传统文化我们才走到第一步，创新是最后一步,2022-01-15 19:55:07,4,评论,文化先是传递保存活化，再是整理选择发扬，再是传播交流融合，最后才是改造创新，所以传统文化我们才走到第一步，创新是最后一步,0.9899
这个我看纪录片的时候看到过，真的很好看！[拥抱],2022-01-15 12:21:44,5,评论,这个我看纪录片的时候看到过，真的很好看！,0.9847
这些技艺过不了多久就会成为偷国的国粹,2022-01-15 10:10:57,5,评论,这些技艺过不了多久就会成为偷国的国粹,0.2353
没意思，每个传统文化视频下面都能看到这种，人家能偷走固然有值得谴责的地方，可是我们自己没有错吗，好好反思，用行动传承比说什么都有用。自己传承得好人家偷走了虚名又怎样。,2022-01-15 19:25:46,2,回复,没意思，每个传统文化视频下面都能看到这种，人家能偷走固然有值得谴责的地方，可是我们自己没有错吗，好反思，用行动传承比说什么都有用。自己传承得好人家偷走了虚名又怎样。,0.063
[给心心][给心心][给心心],2022-01-14 22:45:36,6,评论,,0.567
棒子:我大寒冥国也要学这个!,2022-01-14 22:21:25,6,评论,棒子:我大寒冥国也要学这个!,0.0711
好好看,2022-01-14 19:16:22,4,评论,好看,0.9825
这脏了啥弄？,2022-01-14 18:21:20,4,评论,这脏了啥弄？,0.0114
实在心疼，某宝有玻璃罩卖,2022-01-14 20:35:26,6,回复,实在心疼，某宝有玻璃罩卖,0.5256
回复 @牙医和小白兔 :易损呀！这才应叫奢侈品呢！我记得我小时候，姑姑姑们结婚头上就带红绒花，留不了多久就坏了[辣眼睛],2022-01-17 18:04:53,4,回复,回复 @牙医和小白兔 :易损呀！这才应叫奢侈品呢！我记得我小时候，姑们结婚头上就带红绒花，留不了多久就坏了,0.559
回复 @55yf :都娇贵，绒花，缠花一样不能碰水，哪怕是料器发饰金属发饰，戴久了一样会氧化（除了纯金的）,2022-01-17 03:07:38,5,回复,回复 @5yf :都娇贵，绒花，缠花一样不能碰水，哪怕是料器发饰金属发饰，戴久了一样会氧化（除了纯金的）,0.0546
这个在网上有的卖不,2022-03-08 15:19:05,3,评论,这个在网上有的卖不,0.2561
呜呜，是通草花🌸哎[给心心],2022-02-11 11:43:38,5,评论,呜，是通草花🌸哎,0.1655
说得好像这玩意以前很多人会做的样子,2022-02-10 21:35:31,6,评论,说得好像这玩意以前很多人会做的样子,0.1759
簪娘们，我们来活了[牛年][牛年],2022-02-10 17:36:55,2,评论,簪娘们，我们来活了,0.8357
簪娘们真的牛[笑哭],2022-02-10 12:24:52,3,评论,簪娘们真的牛,0.7018
日本的技术,2022-02-10 06:27:21,3,评论,日本的技术,0.5242
各位簪娘们，来活了[doge],2022-02-06 20:54:20,3,评论,各位簪娘们，来活了,0.4265
我在故宫里的翊坤宫看过一盆兰花，真的那什么，假的好像真的一样，真的好像假的一样,2022-02-06 18:00:33,5,评论,我在故宫里的翊坤宫看过一盆兰花，真的那什么，假的好像真的一样，真的好像假的一样,0.4713
想学,2022-02-05 14:34:22,6,评论,想学,0.6261
！我以前以为头上的是鲜花,2022-02-05 13:20:36,4,评论,！我以前以为头上的是鲜花,0.7187
学烘焙的人路过，曾经学做过以假乱真的威化纸花，至今那个花盒还在我家里摆着[鼓掌],2022-02-04 19:50:53,5,评论,学烘焙的人路过，曾经学做过以假乱真的威化纸花，至今那个花盒还在我家里摆着,0.9401
通草纸太贵了[难过][难过][难过]挡住入坑的脚步,2022-02-04 17:35:52,5,评论,通草纸太贵了挡住入坑的脚步,0.02
绝了，太美了✿ヽ(°▽°)ノ✿  我们汉服娘买起来，帮忙传承优秀非遗,2022-02-04 16:28:37,5,评论,绝了，太美了✿ヽ(°▽°)ノ✿ 我们汉服娘买起来，帮忙传承优秀非遗,0.994
给我传承起来[打call][打call],2022-02-03 12:29:32,4,评论,给我传承起来,0.9156
大学里有这种专业吗,2022-02-03 08:05:28,5,评论,大学里有这种专业吗,0.2915
蕴玉小姐姐b站就有号啊，去支持一下吧，有的教程出了才几百播放量[保卫萝卜_哭哭],2022-02-03 01:19:46,5,评论,蕴玉小姐b站就有号啊，去支持一下吧，有的教程出了才几百播放量,0.686
昵称叫 做通草的蕴玉,2022-02-03 01:24:53,5,回复,昵称叫 做通草的蕴玉,0.5675
文化传承只能靠哔站簪娘了[doge],2022-02-02 19:03:22,5,评论,文化传承只能靠哔站簪娘了,0.1685
？？？？？有培训班的,2022-02-02 15:07:46,6,评论,？有培训班的,0.1966
这女人可不是个好人啊！,2022-02-02 10:15:45,6,评论,这女人可不是个好人啊！,0.1128
假花的旁边是真花，真花的旁边是假花。,2022-02-02 09:57:31,5,评论,假花的旁边是真花，真花的旁边是假花。,0.0403
人家教外人吗[思考],2022-02-02 07:20:21,5,评论,人家教外人吗,0.1997
簪娘太太们 出视频记得打水印 你懂的[脱单doge],2022-02-01 23:09:35,6,评论,簪娘太们 出视频记得打水印 你懂的,0.7184
好像，，，红楼梦里那个,2022-02-01 20:47:18,3,评论,好像，红楼梦里那个,0.5504
怎么说呢，其实有很多人都想去学习非遗呀，但是没钱也没时间，生活还是很现实的，没钱就等于没饭吃，高强度的工作也压着人喘不过气。[请吃红小豆吧！_一脸懵逼],2022-02-01 12:26:38,5,评论,怎么说呢，其实有很多人都想去学习非遗呀，但是没钱也没时间，生活还是很现实的，没钱就等于没饭吃，高强度的工作也压着人喘不过气。,0.3989
刚刚玩堕落玩偶，2.0充了一发，真就是真，假就是假,2022-02-01 05:48:00,5,评论,刚玩堕落玩偶，2.0充了一发，真就是真，假就是假,0.0042
上大学时候我们学校也请了一些人来教非遗，当时我学的是一种傣族乐器，非常不好学，有一回我问那个人学这东西能挣钱吗，他苦笑了一下，因为我发现那些非遗传人好像都很穷，后来我上网查了一下绝大部分的非遗传人都及其贫穷而他们学的非遗几乎创造不了经济价值有时候还得倒搭钱真不知道学这东西有什么用。,2022-01-31 23:22:32,3,评论,上大学时候我们学校也请了一些人来教非遗，当时我学的是一种傣族乐器，非常不好学，有一回我问那个人学这东西能挣钱吗，他苦笑了一下，因为我发现那些非遗传人好像都很穷，后来我上网查了一下绝大部分的非遗传人都及其贫穷而他们学的非遗几乎创造不了经济价值有时候还得倒搭钱真不知道学这东西有什么用。,0.319
说实话，我身边要是能接触到非遗传承，我也愿意去传承……可惜我接触的人家都只穿自己家人……,2022-01-31 23:10:24,5,评论,说实话，我身边要是能接触到非遗传承，我也愿意去传承…可惜我接触的人家都只穿自己家人…,0.7212
坐标扬州，之前扬州园林博览会时展馆里有人展览通草花，是一个小姐姐，师从戴富春大师做的花真的很好看。小姐姐抖音有号叫芳凝手作。,2022-01-31 20:48:18,3,评论,坐标扬州，之前扬州园林博览会时展馆里有人展览通草花，是一个小姐，师从戴富春大师做的花真的很好看。小姐抖音有号叫芳凝手作。,0.8438
主要现在年轻人的耐心都被资本磨损光了，像这种不学十年不精的技艺，没几个有耐心去学，都想赚快钱，再加上现在温室大棚里种花的技术，想要什么花去花店买一朵就行了，现在年轻人的热情就那一会，这种耗时长的艺术品，没几个有热情。,2022-01-31 20:47:37,4,评论,主要现在年轻人的耐心都被资本磨损光了，像这种不学十年不精的技艺，没几个有耐心去学，都想赚快钱，再加上现在温室大棚里种花的技术，想要什么花去花店买一朵就行了，现在年轻人的热情就那一会，这种耗时长的艺术品，没几个有热情。,0.405
通草花呢材质是什么呀？粘土？还是纸？,2022-01-31 18:33:41,6,评论,通草花呢材质是什么呀？粘土？还是纸？,0.0211
回复 @超硬核的沙雕舟舟 :哦哦,2022-03-03 17:20:13,6,回复,回复 @超硬核的沙雕舟 :哦,0.6802
回复 @钟微雾 :不不不不不，你误会我了 通草纸是由通脱木做的通脱木做成通草纸以后然后塑形做成通草花,2022-03-03 16:46:32,3,回复,回复 @钟微雾 :不，你误会我了 通草纸是由通脱木做的通脱木做成通草纸以后然后塑形做成通草花,0.049
回复 @超硬核的沙雕舟舟 :哦哦哦，就是先把通草花变成通草纸，然后再做别的造型呗，谢谢呀，大概了解了，看起来很厉[热词系列_害],2022-03-03 16:44:43,6,回复,回复 @超硬核的沙雕舟 :哦，就是先把通草花变成通草纸，然后再做别的造型呗，谢呀，大概了解了，看起来很厉,0.543
加油，等你们都学会了，我再去学来卷死你们[doge],2022-01-31 01:49:30,3,评论,加油，等你们都学会了，我再去学来卷死你们,0.6401
央视放过一个纪录片《手艺》第一集就是讲通草的，不过是讲通草画。但是需要的第一步都是一样的，就是把通草旋切成一张通草纸。,2022-01-30 13:52:59,6,评论,央视放过一个纪录片《手艺》第一集就是讲通草的，不过是讲通草画。但是需要的第一步都是一样的，就是把通草旋切成一张通草纸。,0.93
能看出来通草花做的花没有生气,2022-01-30 08:59:17,2,评论,能看出来通草花做的花没有生气,0.2863
簪子，大家都懂吧？,2022-01-29 11:02:52,6,评论,簪子，大家都懂吧？,0.0816
小心偷国棒子啊,2022-01-28 17:19:57,5,评论,小心偷国棒子啊,0.0152
答应我 别被韩国人看到[OK],2022-01-28 15:22:59,3,评论,答应我 别被韩国人看到,0.165
我也想学,2022-01-28 11:19:03,5,评论,我也想学,0.9032
现在看到这些我就怕韩国人看到，实在是被恶心透了,2022-01-28 11:06:36,4,评论,现在看到这些我就怕韩国人看到，实在是被恶心透了,0.0068
簪娘们快点来学呀,2022-01-28 09:32:26,5,评论,簪娘们快点来学呀,0.6884
知道通草花还是因为燃犀奇谈,2022-01-28 05:17:21,3,评论,知道通草花还是因为燃犀奇谈,0.441
谢谢已经开始寻找教程。[OK],2022-01-28 00:12:18,5,评论,谢已经开始寻找教程。,0.3226
簪娘们卷起来,2022-01-27 18:59:40,5,评论,簪娘们卷起来,0.5071
我只会画通草画😭😭😭其实通草这个可以吃的还不错就是有点淡,2022-01-27 17:08:36,5,评论,我只会画通草画😭其实通草这个可以吃的还不错就是有点淡,0.8169
簪娘们学起来,2022-01-27 15:21:27,4,评论,簪娘们学起来,0.4952
寒国人看了直接盗取视频称视频中的女生是寒国人[嗑瓜子],2022-01-27 11:50:38,6,评论,寒国人看了直接盗取视频称视频中的女生是寒国人,0.4776
