,Unnamed: 0,word,count,情感分值
43716,43716,时阴时,3,0.0954
43762,43762,差远了,3,0.0309
43776,43776,度不高,3,0.0707
43792,43792,错别字,3,0.0994
43823,43823,不妙,3,0.0585
43847,43847,好丑,3,0.0275
43871,43871,油电,3,0.0912
43904,43904,差太多,3,0.0511
44093,44093,不脏,3,0.0989
44150,44150,虚假,3,0.0909
44194,44194,狗吠,3,0.0239
44825,44825,重灾区,3,0.0954
44839,44839,So,3,0.0804
45104,45104,刺鼻,3,0.0699
45158,45158,凸出来,3,0.0743
45190,45190,大不太,3,0.0963
45334,45334,荒弃,3,0.011
45339,45339,残旧,3,0.0493
45389,45389,抹黑,3,0.0968
45413,45413,很无语,3,0.0354
45557,45557,乱放,3,0.0972
45586,45586,发生争执,3,0.0486
45688,45688,毫无准备,3,0.0424
45703,45703,视而不见,3,0.0933
45705,45705,气死人,3,0.0319
45711,45711,普通百姓,3,0.0781
45731,45731,雷劈,3,0.0519
45744,45744,太老旧,3,0.0217
45754,45754,情况严重,3,0.0383
45839,45839,淘汰,3,0.0524
45891,45891,时有时无,3,0.0761
45902,45902,缝间,3,0.0815
45910,45910,慢动作,3,0.0746
45947,45947,掀掉,3,0.0507
45980,45980,自欺欺人,3,0.0306
45992,45992,那扇,3,0.0883
46038,46038,尼玛,3,0.064
46060,46060,骗局,3,0.0261
46076,46076,抓破,3,0.0682
46278,46278,无人不知,3,0.0856
46376,46376,逗狗,3,0.05
46384,46384,指示灯,3,0.0701
46387,46387,没着没落,3,0.0456
46397,46397,脏兮兮,3,0.0375
46402,46402,电死,3,0.0375
46404,46404,拼拼凑凑,3,0.0887
46467,46467,无法忍受,3,0.025
46522,46522,慢充,3,0.0869
46557,46557,水军,3,0.0228
46616,46616,容忍,3,0.0943
46768,46768,业余时间,3,0.0798
46786,46786,尿裤子,3,0.0859
46810,46810,咸涩,3,0.0261
46815,46815,太疼,3,0.0541
46840,46840,缺个,3,0.072
46846,46846,脏话,3,0.0772
46908,46908,骗钱,3,0.0132
46911,46911,soso,3,0.0462
47047,47047,严重破坏,3,0.0482
47058,47058,拖下去,3,0.0831
47192,47192,压坏,3,0.0515
47199,47199,晃来晃去,3,0.0433
47207,47207,召回,3,0.095
47317,47317,无脑,3,0.0302
47333,47333,国企,3,0.074
47337,47337,忽慢,3,0.0393
47340,47340,该死,3,0.046
47356,47356,名不副实,3,0.0378
47477,47477,小家子气,3,0.0553
47493,47493,干爹,3,0.0766
47498,47498,迅雷不及掩耳之势,3,0.0499
47593,47593,海关监管,3,0.0581
47605,47605,亲爹,3,0.0314
47666,47666,全乱,3,0.0786
47667,47667,好景不长,3,0.0801
47680,47680,刷刷声,3,0.0871
47731,47731,求死不能,3,0.0368
47738,47738,一抖,3,0.0587
47740,47740,大事不好,3,0.0824
47750,47750,砸门,3,0.0354
47887,47887,全无,3,0.0462
47959,47959,唾沫星子,3,0.0662
48002,48002,失踪,3,0.0886
48317,48317,昔归,3,0.0912
48458,48458,差些,3,0.0892
48460,48460,给婧妈,3,0.0754
48537,48537,贬值,3,0.0983
48565,48565,生产厂家,3,0.0928
48812,48812,缺金少,2,0.0587
48953,48953,我太惨,2,0.0501
48983,48983,早知,2,0.0986
49014,49014,不连,2,0.0912
49015,49015,看抖音,2,0.0714
49040,49040,地痞流氓,2,0.0146
49049,49049,无耻之徒,2,0.0248
49103,49103,空洞,2,0.0773
49146,49146,不佳雾,2,0.0127
49215,49215,蔫屁,2,0.0034
49294,49294,不大行,2,0.0664
49423,49423,真会痛,2,0.0825
49430,49430,无奈何,2,0.0816
49486,49486,连渣,2,0.0257
49494,49494,这伪,2,0.0215
49500,49500,不太靠,2,0.0542
49584,49584,碎石子,2,0.0849
49662,49662,无缘无故,2,0.0309
50001,50001,恭维,2,0.0475
50016,50016,拦路抢劫,2,0.0401
50073,50073,稍缺,2,0.0266
50082,50082,爆雷,2,0.066
50086,50086,妈边,2,0.0944
50088,50088,雷看,2,0.0677
50093,50093,半吊子,2,0.0772
50109,50109,妈点,2,0.0339
50146,50146,再进一步,2,0.0884
50409,50409,学一星,2,0.0097
50532,50532,跌到,2,0.0802
50550,50550,不太抖,2,0.0717
50732,50732,性不高,2,0.0881
50734,50734,太弱,2,0.0129
50886,50886,酥烂,2,0.0755
50921,50921,冒响,2,0.0762
50947,50947,烂透,2,0.0089
50959,50959,没味,2,0.0849
50963,50963,劈波斩浪,2,0.0293
51074,51074,气死,2,0.0168
51117,51117,较暗,2,0.0982
51165,51165,动乱,2,0.0899
51210,51210,恨不能,2,0.062
51241,51241,一滚,2,0.0649
51291,51291,太干,2,0.0738
51300,51300,太烦,2,0.0259
51324,51324,老不嫩,2,0.0565
51354,51354,偏暗,2,0.081
51413,51413,没渣,2,0.0791
51498,51498,醉氧倒,2,0.0298
51510,51510,脸子,2,0.092
51517,51517,不杀,2,0.0822
51526,51526,此路不通,2,0.0887
51529,51529,不灵,2,0.0153
51532,51532,弃车,2,0.0539
51681,51681,白点,2,0.0927
51702,51702,鸡零狗碎,2,0.0148
51706,51706,再慢,2,0.0449
51708,51708,土气,2,0.0551
51844,51844,单调乏味,2,0.021
52054,52054,忽破,2,0.0439
52089,52089,拉稀,2,0.0941
52179,52179,失卡,2,0.0999
52203,52203,真假难辨,2,0.0406
52741,52741,宁缺勿滥,2,0.0328
52746,52746,冻不太,2,0.0912
52769,52769,按响,2,0.0452
52798,52798,合同规定,2,0.0675
52809,52809,幹榴蓮幹,2,0.0703
52812,52812,幹貨,2,0.088
52826,52826,三亞防坑,2,0.0691
52877,52877,删繁就简,2,0.0662
52891,52891,落伍,2,0.07
52898,52898,真似,2,0.0629
52976,52976,狗吃屎,2,0.0086
52977,52977,破皮,2,0.0994
53014,53014,硬伤,2,0.0339
53149,53149,大惊小怪,2,0.0476
53159,53159,发烫,2,0.0906
53167,53167,成反比,2,0.069
53221,53221,干硬,2,0.054
53329,53329,不透气,2,0.0755
53336,53336,暴发户,2,0.0493
53338,53338,金玉其外,2,0.0678
53421,53421,粗版,2,0.0997
53439,53439,肉疼,2,0.0718
53450,53450,芭草,2,0.054
53459,53459,生锈,2,0.0446
53464,53464,不稳,2,0.0459
53513,53513,太二,2,0.0852
53591,53591,难听,2,0.0209
53597,53597,装狗,2,0.0568
53616,53616,哪有什么,2,0.0846
53694,53694,散户,2,0.0679
53734,53734,闹别扭,2,0.0406
53795,53795,水脏,2,0.0411
53834,53834,瘫倒,2,0.0295
53953,53953,坑点,2,0.0707
53971,53971,洗洗弄弄,2,0.065
54018,54018,天太黑,2,0.0523
54038,54038,乱打,2,0.08
54167,54167,老土,2,0.0707
54185,54185,宿醉,2,0.0893
54230,54230,瞎折腾,2,0.0244
54272,54272,有损,2,0.0659
54296,54296,似雾,2,0.0371
54299,54299,电视新闻,2,0.0845
54442,54442,横批,2,0.0974
54511,54511,狗叫声,2,0.0618
54574,54574,糊弄,2,0.0737
54577,54577,路太窄,2,0.0956
54587,54587,雾太大,2,0.0801
54651,54651,炒作,2,0.0242
54662,54662,差看,2,0.0442
54743,54743,黑社会,2,0.0283
54784,54784,割胶,2,0.0842
54979,54979,声太大,2,0.0691
54987,54987,骗到,2,0.0615
54991,54991,人算不如,2,0.0882
54994,54994,无故,2,0.0902
55038,55038,累屁,2,0.0056
55099,55099,真少,2,0.0957
55179,55179,盲区,2,0.0568
55209,55209,真的假,2,0.0186
55238,55238,更响,2,0.0332
55288,55288,超差,2,0.0321
55563,55563,地响,2,0.0609
55727,55727,沙沙声,2,0.0864
55747,55747,爹要,2,0.0386
55758,55758,睁大眼睛,2,0.0939
55761,55761,反省,2,0.0505
55762,55762,懂吗,2,0.0909
55781,55781,挺脏,2,0.0877
55844,55844,不如人意,2,0.033
55982,55982,有点痛,2,0.0989
55996,55996,没劲,2,0.0236
56045,56045,炒鸡慢,2,0.0591
56058,56058,过雷,2,0.0515
56113,56113,声生生,2,0.0778
56152,56152,水不太,2,0.0685
56164,56164,卵用,2,0.0168
56298,56298,直发抖,2,0.032
56394,56394,宰牲献香,2,0.0901
56454,56454,抓瞎,2,0.0281
56494,56494,难以确定,2,0.0552
56565,56565,咬烂,2,0.0134
56713,56713,味道不好,2,0.0467
56746,56746,最烂,2,0.0099
56820,56820,床硬,2,0.0949
56844,56844,坐牢,2,0.0286
56900,56900,元编,2,0.0433
56908,56908,生滾,2,0.0968
56911,56911,军事机密,2,0.0589
56919,56919,外抖音,2,0.097
57029,57029,民需,2,0.047
57049,57049,透顶,2,0.0318
57057,57057,孕妈,2,0.0482
57065,57065,感太差,2,0.0211
57072,57072,小气,2,0.0606
57127,57127,半生不熟,2,0.0419
57146,57146,扯直,2,0.0954
57303,57303,巴不得,2,0.0784
57311,57311,后患无穷,2,0.0606
57376,57376,处需,2,0.0883
57387,57387,发涩,2,0.0321
57419,57419,憋死,2,0.0851
57431,57431,猥琐,2,0.0827
57442,57442,太薄,2,0.055
57507,57507,滚下去,2,0.054
57548,57548,残星,2,0.0463
57625,57625,愧对,2,0.0602
57681,57681,难辩,2,0.0787
57686,57686,慢悠,2,0.077
57688,57688,又坏了,2,0.0874
57801,57801,再难,2,0.0724
57824,57824,似怨,2,0.046
57846,57846,异物,2,0.0694
57847,57847,假碗,2,0.0664
57854,57854,普遍存在,2,0.0958
57858,57858,抢钱,2,0.0412
57862,57862,卧槽,2,0.0255
57876,57876,退化,2,0.0591
57884,57884,欠火候,2,0.0879
58100,58100,电泵,2,0.0916
58141,58141,砸断,2,0.0222
58208,58208,斩浪,2,0.0425
58435,58435,骗过,2,0.0941
58552,58552,最丑,2,0.016
58556,58556,醒醒,2,0.0503
58596,58596,打不起,2,0.0849
58610,58610,偏斗,2,0.0965
58637,58637,电流,2,0.0426
58669,58669,黄卵,2,0.0072
58670,58670,可耻,2,0.0605
58676,58676,潋潋不,2,0.0766
58756,58756,寒酸,2,0.0595
58767,58767,掀浪,2,0.0544
58834,58834,很坑,2,0.074
58839,58839,雾罩,2,0.0813
58844,58844,冷血,2,0.0516
58864,58864,气闷,2,0.0507
58889,58889,不劲,2,0.0909
58955,58955,极难,2,0.0527
59175,59175,当应,2,0.0613
59179,59179,豪情满怀,2,0.0666
59246,59246,没指望,2,0.0774
59276,59276,编完,2,0.0635
59419,59419,蔡姓,2,0.071
59481,59481,不瓜,2,0.0643
59489,59489,马擦,2,0.0683
59525,59525,封死,2,0.0972
59552,59552,非主流,2,0.0855
59555,59555,没响,2,0.0659
59566,59566,反胃,2,0.0405
59788,59788,久旱逢甘,2,0.0864
59815,59815,大假,2,0.0273
59825,59825,流氓,2,0.0528
59839,59839,监管部门,2,0.0814
59840,59840,垃圾站,2,0.0468
59885,59885,可叹,2,0.0592
60072,60072,排坑,2,0.0882
60095,60095,敢闹,2,0.0748
60141,60141,过份,2,0.0598
60280,60280,瞎了眼,2,0.0793
60313,60313,破烂,2,0.0625
60340,60340,有假,2,0.038
60368,60368,三思而后行,2,0.0388
60410,60410,社死,2,0.0865
60411,60411,高中生,2,0.0643
60434,60434,下塌,2,0.0988
60596,60596,略差,2,0.0562
60608,60608,太费,2,0.0456
60671,60671,应不应该,2,0.0672
60684,60684,上晃,2,0.0965
60728,60728,崩断,2,0.0915
60751,60751,贪多,2,0.0825
60769,60769,会差,2,0.0594
60774,60774,最低点,2,0.0963
60832,60832,生涩,2,0.0228
60838,60838,锁死,2,0.0644
60853,60853,深表同情,2,0.0168
60874,60874,早知如此,2,0.0527
60883,60883,右下方,2,0.0464
60897,60897,不逗,2,0.0678
60955,60955,跌成,2,0.0498
60993,60993,最破,2,0.0775
61074,61074,扣费,2,0.0972
61162,61162,吱吱响,2,0.0124
61165,61165,雨刮器,2,0.0987
61183,61183,欠点,2,0.0932
61230,61230,托着,2,0.0934
61258,61258,操蛋,2,0.0537
61275,61275,太大太大,2,0.0697
61298,61298,靠不住,2,0.0253
61325,61325,太闲,2,0.0694
61381,61381,雷到,2,0.0674
61409,61409,渴死,2,0.0628
61489,61489,小里小气,2,0.0757
61517,61517,巨痛,2,0.057
61623,61623,灯坏,2,0.0557
61665,61665,真应,2,0.0569
61679,61679,缺钱,2,0.0641
61684,61684,云里雾里,2,0.0416
61698,61698,相欠,2,0.076
61700,61700,不佳要,2,0.035
61703,61703,讽刺,2,0.0976
61720,61720,设备陈旧,2,0.0637
61732,61732,太咂舌,2,0.0854
61848,61848,巨咸,2,0.0699
61858,61858,冤大头,2,0.022
61861,61861,醉烟,2,0.0439
61873,61873,无电,2,0.0757
61917,61917,看不下去,2,0.0609
61970,61970,软肋,2,0.0255
62038,62038,迟爹,2,0.0178
62075,62075,梆硬,2,0.09
62077,62077,一无是处,2,0.0197
62112,62112,侵删,2,0.0636
62336,62336,经济落后,2,0.0594
62354,62354,如阴香假,2,0.0597
62378,62378,冷却液,2,0.0849
62427,62427,吐糟,2,0.0101
62472,62472,我操,2,0.0829
62480,62480,颇费周折,2,0.0868
62503,62503,天不亮,2,0.0853
62674,62674,咸浪,2,0.0789
62799,62799,不虚高,2,0.0374
62835,62835,城里人,2,0.0689
63007,63007,粗硬,2,0.0644
63014,63014,不能自已,2,0.0873
63152,63152,不缓,2,0.0676
63189,63189,双目失明,2,0.0473
63252,63252,上不缺,2,0.0737
63375,63375,轰隆声,2,0.0933
63391,63391,扮鬼脸,2,0.0117
63446,63446,变味,2,0.0643
63468,63468,再查,2,0.0994
63545,63545,拍抖音,2,0.0659
63546,63546,吵闹声,2,0.0929
63603,63603,何来,2,0.0732
63615,63615,环境恶劣,2,0.0445
63688,63688,认不,2,0.0637
63704,63704,叫唤声,2,0.0672
63712,63712,未查,2,0.0838
63746,63746,泡沫塑料,2,0.0478
63815,63815,拖来拖去,2,0.0404
63882,63882,雷拿起,2,0.0524
63925,63925,败落,2,0.0842
64072,64072,大便,2,0.0453
64180,64180,最烦,2,0.0525
64194,64194,恶之处,2,0.0529
64452,64452,说法不一,2,0.0562
64715,64715,冷痛,2,0.0982
64761,64761,哑巴吃黄连,2,0.0955
64804,64804,服易伤,2,0.0512
64820,64820,倒退,2,0.0572
64824,64824,再不去,2,0.0571
64853,64853,骂声,2,0.089
64854,64854,低靠,2,0.062
64861,64861,变异,2,0.0838
64912,64912,强盗,2,0.0491
65073,65073,令人费解,2,0.0518
65076,65076,器重,2,0.0976
65081,65081,西破,2,0.0798
65091,65091,星差评,2,0.0046
65097,65097,忽高忽低,2,0.0521
65148,65148,缩头,2,0.086
65412,65412,刑事责任,2,0.0929
65491,65491,扑街,2,0.0731
65554,65554,引以为戒,2,0.0255
65649,65649,拭目以待,2,0.0942
65744,65744,准假,2,0.0431
65784,65784,非黑,2,0.0736
65809,65809,糟醋,2,0.0427
65992,65992,碎掉,1,0.0641
66003,66003,漏之虫,1,0.0425
66027,66027,没太敢,1,0.0741
66028,66028,打人,1,0.0387
66098,66098,监禁,1,0.0917
66099,66099,判刑,1,0.0226
66106,66106,爹声,1,0.0192
66107,66107,爹气,1,0.0211
66125,66125,比上不足,1,0.0633
66134,66134,亮不亮,1,0.061
66136,66136,这醉,1,0.0353
66143,66143,坑到,1,0.091
66150,66150,老凶,1,0.0639
66169,66169,脏摊区,1,0.0699
66303,66303,脑残粉,1,0.0586
66315,66315,脏旧,1,0.0647
66349,66349,慢要,1,0.0952
66359,66359,雷怕,1,0.0245
66499,66499,太涩,1,0.0183
66579,66579,开吐槽,1,0.0446
66701,66701,慢降,1,0.0365
66721,66721,当钱花,1,0.0825
66784,66784,卖坏,1,0.0861
66831,66831,货不全,1,0.067
66899,66899,仅差,1,0.0551
66925,66925,裸露出,1,0.084
66979,66979,扶弱,1,0.0741
67047,67047,水不恐,1,0.0711
67289,67289,日较差,1,0.0146
67318,67318,碎砖,1,0.0511
67322,67322,会弱,1,0.0427
67324,67324,年海判,1,0.0751
67451,67451,无兴趣,1,0.0934
67474,67474,全无回,1,0.0593
67488,67488,管理混乱,1,0.0146
67604,67604,就会慢,1,0.0687
67632,67632,当软,1,0.0852
67814,67814,塔毁,1,0.0255
67815,67815,破土,1,0.03
67880,67880,贬居雷时,1,0.0216
67892,67892,瘦娘,1,0.0798
67953,67953,吱吱喳喳,1,0.0744
67962,67962,糟塌,1,0.0109
68210,68210,垃圾处理,1,0.0182
68338,68338,偏涩,1,0.0355
68354,68354,急剧下降,1,0.0861
68464,68464,伪文青,1,0.0531
68516,68516,略土,1,0.0631
68542,68542,拉尿,1,0.0341
68679,68679,水没敢,1,0.0808
68688,68688,略暗,1,0.087
68753,68753,判若两人,1,0.0421
68758,68758,似蒙上,1,0.068
68769,68769,照祺妈,1,0.0473
68799,68799,用祺妈,1,0.0462
68871,68871,黑粗,1,0.0577
68985,68985,杀人灭口,1,0.0405
69053,69053,狗怕,1,0.0564
69091,69091,不亮,1,0.056
69101,69101,缺什么,1,0.0443
69179,69179,塌毁,1,0.0054
69270,69270,尚需,1,0.0855
69632,69632,托儿,1,0.0874
69672,69672,狗蛋,1,0.0323
69697,69697,黑名单,1,0.0122
69726,69726,硬亏,1,0.0474
69812,69812,时不再来,1,0.0891
69824,69824,迅雷不及,1,0.0453
69922,69922,滑稽可笑,1,0.0064
69991,69991,假错峰,1,0.0576
70095,70095,白痴,1,0.0209
70154,70154,扯断,1,0.0276
70169,70169,没法用,1,0.0598
70279,70279,炮响,1,0.011
70309,70309,市场监管,1,0.0613
70372,70372,瞎编,1,0.0953
70391,70391,先吐槽,1,0.034
70431,70431,剩螺肉,1,0.0573
70452,70452,待冰渣,1,0.0924
70523,70523,要死要活,1,0.0601
70526,70526,客似,1,0.089
70530,70530,吱吱作响,1,0.0924
70535,70535,白慢,1,0.0416
70551,70551,兑米糊,1,0.0834
70667,70667,活到老,1,0.0628
70705,70705,太晃,1,0.0274
70864,70864,滴滴嗒嗒,1,0.0935
70917,70917,略慢,1,0.0687
71041,71041,推卸责任,1,0.0462
71052,71052,删差评,1,0.0028
71063,71063,退票费,1,0.0419
71098,71098,卡无语,1,0.0252
71138,71138,没烂,1,0.0356
71163,71163,晕要,1,0.0876
71201,71201,不表,1,0.0898
71230,71230,哎妈,1,0.0243
71257,71257,费时费力,1,0.0911
71260,71260,咯噔,1,0.0962
71354,71354,电话响,1,0.083
71366,71366,晕死,1,0.0427
71383,71383,相差太大,1,0.0273
71471,71471,困告,1,0.0222
71515,71515,而弃,1,0.0291
71595,71595,两扇,1,0.0504
71682,71682,滚回,1,0.0911
71719,71719,虚有其表,1,0.0863
71733,71733,没吭,1,0.0928
71753,71753,网骗,1,0.03
71767,71767,薄肉厚,1,0.0473
71814,71814,太乱,1,0.0349
71850,71850,黑灯,1,0.0681
71852,71852,太碎,1,0.0354
71859,71859,滚出,1,0.022
71920,71920,货不对,1,0.0354
72004,72004,床太脏,1,0.0179
72019,72019,灯不亮,1,0.0289
72158,72158,掉线,1,0.0995
72196,72196,关机,1,0.0306
72200,72200,吐大血,1,0.0313
72265,72265,屋连屋,1,0.0839
72380,72380,難得,1,0.0981
72516,72516,毫無,1,0.0977
72604,72604,庐山真面目,1,0.083
72715,72715,坑租个,1,0.0817
72723,72723,盐尿是,1,0.0425
72731,72731,挣了钱,1,0.0835
72749,72749,见鬼,1,0.0302
72765,72765,只怨,1,0.0967
72800,72800,假早,1,0.0858
72855,72855,难不住,1,0.0694
72880,72880,脸黑,1,0.0345
72901,72901,脏有,1,0.0725
72902,72902,店大欺客,1,0.049
72934,72934,白砍,1,0.0643
72967,72967,料不太,1,0.0883
72986,72986,缺乏经验,1,0.0312
73062,73062,更乱,1,0.0609
73067,73067,看不起,1,0.0718
73116,73116,暗沉风,1,0.0754
73149,73149,账单,1,0.0882
73166,73166,不给你看,1,0.0987
73185,73185,我字烂,1,0.0415
73197,73197,过气,1,0.037
73236,73236,管浪,1,0.0765
73306,73306,拉不下脸,1,0.0811
73329,73329,先扯,1,0.0489
73412,73412,矫揉造作,1,0.0821
73419,73419,还二晕,1,0.082
73420,73420,二晕,1,0.0725
73444,73444,乱传,1,0.0524
73462,73462,不大刚,1,0.0533
73591,73591,分辨真假,1,0.083
73606,73606,太柴,1,0.0402
73635,73635,不知真假,1,0.047
73643,73643,脏往,1,0.0481
73675,73675,肮脏,1,0.0639
73678,73678,气不打,1,0.0416
73746,73746,喇叭声,1,0.0556
73777,73777,乌龟王八,1,0.0912
73779,73779,乱成一团,1,0.0751
73806,73806,之托,1,0.0833
73878,73878,执卦,1,0.0725
73891,73891,看多查,1,0.0682
73913,73913,搜雷,1,0.0797
73969,73969,训狗,1,0.059
73981,73981,没电怕,1,0.0596
74169,74169,龟吐,1,0.0094
74180,74180,未归,1,0.0996
74225,74225,生存竞争,1,0.0688
74253,74253,似龟,1,0.0226
74294,74294,弃官,1,0.0219
74335,74335,岭揽,1,0.098
74382,74382,出于无奈,1,0.0801
74475,74475,自苦寒,1,0.0688
74576,74576,太有钱,1,0.0784
74581,74581,不幸遭遇,1,0.0128
74603,74603,势利,1,0.0518
74630,74630,连抖,1,0.0293
74684,74684,力不从心,1,0.0554
74714,74714,已毁,1,0.011
74757,74757,多一事不如少一事,1,0.0221
74759,74759,新闻记者,1,0.0208
74841,74841,明显降低,1,0.0903
74926,74926,艺苑奇葩,1,0.0154
74937,74937,不毛,1,0.0829
74946,74946,传女,1,0.082
74947,74947,不传,1,0.0935
75178,75178,贪快,1,0.0731
75180,75180,慢吞吞,1,0.0402
75198,75198,满缺,1,0.0946
75222,75222,老套路,1,0.0157
75363,75363,活不下去,1,0.0583
75391,75391,挂不住,1,0.0899
75557,75557,掉过头来,1,0.0646
75560,75560,条大狗,1,0.0973
75633,75633,粘缝,1,0.0708
75760,75760,恕我直言,1,0.0311
75864,75864,真无语,1,0.0142
75869,75869,空洞无物,1,0.0331
75928,75928,被忽视,1,0.0824
75937,75937,太少点,1,0.0897
75948,75948,不太配,1,0.0955
75956,75956,泥虫,1,0.0604
76025,76025,不明真相,1,0.0599
76052,76052,黑棚,1,0.0978
76064,76064,不值一看,1,0.043
76325,76325,下跌,1,0.0539
76394,76394,越难,1,0.1
76453,76453,胎破,1,0.0606
76582,76582,看抖,1,0.0504
76652,76652,冷死,1,0.068
76801,76801,煤气费,1,0.0764
76889,76889,新闻频道,1,0.0347
76890,76890,答记者问,1,0.0779
76906,76906,视频新闻,1,0.0799
77035,77035,手扶拖拉机,1,0.091
77047,77047,叫得响,1,0.0516
77140,77140,缺缺,1,0.0133
77336,77336,有弱,1,0.0567
77353,77353,烦脑,1,0.0721
77366,77366,费真该,1,0.0626
77404,77404,太夺,1,0.0914
77405,77405,紧似,1,0.0789
77428,77428,当不起,1,0.0756
77467,77467,无人管,1,0.0545
77523,77523,过高到,1,0.0989
77589,77589,音似,1,0.0805
77614,77614,无法回答,1,0.0604
77725,77725,狗屎运,1,0.0354
77816,77816,不彩雷,1,0.0271
77843,77843,就地解决,1,0.0872
77921,77921,空肚子,1,0.0533
77935,77935,臭水沟,1,0.0385
77945,77945,万不得已,1,0.0725
78011,78011,过气去,1,0.0698
78022,78022,成渣,1,0.0379
78029,78029,缝缝,1,0.035
78043,78043,爹飞,1,0.0633
78070,78070,质问,1,0.0836
78088,78088,纯吐槽,1,0.0405
78179,78179,乱晃,1,0.0364
78309,78309,最不开心,1,0.0969
78311,78311,白搭,1,0.0461
78395,78395,耗电,1,0.0562
78445,78445,劝得,1,0.0958
78534,78534,床坏,1,0.0875
78558,78558,开除,1,0.0409
78680,78680,石头砸,1,0.0396
78688,78688,狗血,1,0.0331
78734,78734,混不下去,1,0.0334
78757,78757,略闷,1,0.0986
78811,78811,报应,1,0.0443
78862,78862,不大锁,1,0.038
78865,78865,找虫,1,0.0924
78866,78866,阉割,1,0.0917
78945,78945,不嫩,1,0.0961
78974,78974,滞后,1,0.0355
79055,79055,此略,1,0.0788
79162,79162,舟归烟,1,0.0723
79253,79253,扔来扔去,1,0.033
79259,79259,串太老,1,0.067
79283,79283,小宝妈,1,0.0948
79295,79295,屁用,1,0.0063
79318,79318,较硬,1,0.0778
79358,79358,很响,1,0.0879
79367,79367,抖音加,1,0.0928
79373,79373,咕老肉,1,0.0699
79399,79399,黑心钱,1,0.0213
79442,79442,自生自灭,1,0.0454
79447,79447,难干,1,0.0873
79484,79484,偏硬,1,0.0732
79499,79499,真渣,1,0.0189
79501,79501,太热坏,1,0.0972
79512,79512,拔腿就跑,1,0.0794
79516,79516,发低烧,1,0.0889
79544,79544,地吐,1,0.0549
79558,79558,虚挂,1,0.0519
79650,79650,店太坑,1,0.0218
79668,79668,不足挂齿,1,0.07
79799,79799,缺肉,1,0.0365
79849,79849,不查,1,0.0705
79870,79870,拍不买,1,0.059
79939,79939,迷迷瞪瞪,1,0.0268
80003,80003,三思,1,0.0096
80077,80077,手不抖,1,0.0716
80129,80129,滚去,1,0.0953
80139,80139,两分,1,0.0478
80141,80141,差水,1,0.0503
80152,80152,脑残,1,0.0104
80155,80155,糟糕透顶,1,0.0024
80289,80289,缺断,1,0.0426
80314,80314,此类情况,1,0.0835
80315,80315,一肚子气,1,0.0184
80492,80492,旅填坑,1,0.0247
80570,80570,妈蛋,1,0.0748
80598,80598,得涩,1,0.0653
80623,80623,坑上,1,0.0743
80671,80671,人醉,1,0.0846
80675,80675,油太厚,1,0.0773
80738,80738,日益严重,1,0.0793
80743,80743,不软烂,1,0.0244
80841,80841,二逼且,1,0.0822
80844,80844,臭贫,1,0.0815
80852,80852,不正经,1,0.0994
80853,80853,妈房,1,0.0786
80860,80860,车太少,1,0.0945
80917,80917,抓烂,1,0.0124
80951,80951,怒骂,1,0.0475
80998,80998,吓傻,1,0.026
81015,81015,大骗,1,0.0415
81037,81037,病发,1,0.0812
81088,81088,易守难,1,0.0859
81264,81264,略夺,1,0.0807
81344,81344,旨意,1,0.0875
81384,81384,压暗,1,0.0673
81399,81399,脸怕,1,0.0933
81531,81531,自找,1,0.0443
81547,81547,放债,1,0.0754
81575,81575,汉奸,1,0.0677
81705,81705,竟无尿,1,0.0359
81726,81726,廉颇老矣,1,0.043
81811,81811,下载不能,1,0.0492
81935,81935,差以,1,0.0888
82030,82030,太不给力,1,0.0374
82052,82052,烦得,1,0.0983
82055,82055,晃成,1,0.0915
82059,82059,晕归晕,1,0.016
82199,82199,卵峙,1,0.0358
82222,82222,报复,1,0.0691
82227,82227,脏不脏,1,0.0413
82263,82263,怒喝,1,0.0825
82282,82282,肉糊,1,0.0989
82560,82560,满怀激情,1,0.053
82574,82574,操后,1,0.0813
82585,82585,关门声,1,0.057
82636,82636,干土,1,0.0521
82655,82655,真不该,1,0.0225
82656,82656,罪受,1,0.0873
82719,82719,卡槽,1,0.0796
82783,82783,半残,1,0.0891
82808,82808,打砸,1,0.0173
82809,82809,愤慨,1,0.0984
82823,82823,静止不动,1,0.0902
82870,82870,避霾,1,0.0323
82937,82937,收假,1,0.0216
83051,83051,似应,1,0.039
83179,83179,毁山,1,0.0491
83260,83260,宰猪,1,0.0587
83285,83285,屋毁,1,0.0096
83329,83329,破土动工,1,0.064
83364,83364,不黑,1,0.0668
83391,83391,需往,1,0.0961
83446,83446,不大店,1,0.0522
83500,83500,别抖,1,0.0592
83504,83504,几打土,1,0.0597
83621,83621,太长太,1,0.0757
83658,83658,受骗,1,0.0256
83666,83666,案肉,1,0.0331
83678,83678,原地不动,1,0.0854
83937,83937,堆积成,1,0.0873
84010,84010,稍窄,1,0.05
84048,84048,图下方,1,0.0892
84107,84107,会响,1,0.0619
84243,84243,最慢,1,0.0536
84369,84369,猫和老鼠,1,0.0733
84416,84416,招不来,1,0.0796
84464,84464,冷坏,1,0.0816
84533,84533,爱理不理,1,0.0955
84578,84578,忍无可忍,1,0.0273
84640,84640,爸琦妈,1,0.0927
84642,84642,毛妈,1,0.0142
84706,84706,管老,1,0.0799
84785,84785,用乱,1,0.0833
84814,84814,破烂不堪,1,0.0435
