,Unnamed: 0,word,count,情感分值
9415,9415,恶心,18,0.0506
9490,9490,浪偏,18,0.0819
9491,9491,不讨,18,0.0413
9503,9503,皮厚肉,18,0.0335
9528,9528,坑里,18,0.065
9534,9534,水太深,18,0.0221
9547,9547,老鼠,18,0.082
9554,9554,其右,18,0.0967
9555,9555,略少,18,0.0676
9561,9561,亏大,18,0.09
9578,9578,太功利,18,0.0637
9579,9579,客观条件,18,0.066
9598,9598,太大玩,18,0.052
9624,9624,避坑,17,0.0275
9718,9718,不太懂,17,0.074
9781,9781,螺肉,17,0.0657
9904,9904,耍流氓,17,0.0351
10002,10002,倒闭,17,0.0569
10011,10011,下降时,17,0.0667
10047,10047,不尽人意,17,0.0207
10078,10078,小肉,17,0.0676
10080,10080,迟早会,17,0.0304
10089,10089,耻辱柱,17,0.0272
10112,10112,噩梦,17,0.0955
10237,10237,差评,16,0.0324
10355,10355,连皮带肉,16,0.0122
10366,10366,慢火,16,0.0999
10401,10401,太重,16,0.0217
10470,10470,气而暖莘茶,16,0.0723
10529,10529,不坑,16,0.035
10537,10537,tooyoungtoosimple,16,0.0183
10564,10564,自醉,16,0.0306
10591,10591,没待,16,0.0954
10653,10653,谈不上,15,0.0243
10729,10729,无耻,15,0.0689
10760,10760,不必要,15,0.0485
10916,10916,不玩,15,0.0932
11049,11049,晕晕,15,0.0198
11050,11050,鼓足勇气,15,0.0948
11057,11057,不放辣,15,0.0971
11066,11066,冲掉,15,0.0643
11115,11115,弄大点,15,0.0623
11209,11209,奇葩,14,0.0811
11245,11245,太沉,14,0.0231
11403,11403,落后,14,0.0883
11473,11473,抖音,14,0.0174
11625,11625,黑灯瞎火,14,0.0128
11635,11635,汗臭味,14,0.044
11639,11639,刷抖,14,0.0309
11669,11669,热屎,14,0.0516
11728,11728,货真价实,13,0.0174
11897,11897,虫鸣,13,0.0601
11923,11923,懒散,13,0.0879
12028,12028,不为过,13,0.0714
12204,12204,时当妈,13,0.0086
12230,12230,招人烦,13,0.0217
12235,12235,干不了,13,0.0209
12295,12295,锋吹成,13,0.018
12430,12430,稍远,12,0.0961
12581,12581,不管怎么,12,0.0918
12623,12623,不值,12,0.0627
12750,12750,虫子,12,0.0962
12795,12795,恶劣,12,0.0943
12863,12863,不闹,12,0.0557
12919,12919,管不了,12,0.0183
12947,12947,坑人,11,0.0572
12982,12982,山寨,11,0.0914
13139,13139,造浪,11,0.0707
13396,13396,靠海边,11,0.0947
13526,13526,太出,11,0.0861
13569,13569,太慢,11,0.0148
13709,13709,不尽相同,10,0.0241
13740,13740,不太多,10,0.0538
13757,13757,拐角处,10,0.0457
14020,14020,无力,10,0.0747
14155,14155,无语,10,0.0629
14210,14210,需谨慎,10,0.0571
14280,14280,太暗,10,0.0241
14285,14285,自黑,10,0.0321
14515,14515,阴影,9,0.0628
14568,14568,吓了一跳,9,0.0485
14593,14593,不爽,9,0.0872
14609,14609,较差,9,0.0654
14742,14742,乱七八糟,9,0.0755
14790,14790,不佳,9,0.063
14814,14814,晕晕沉沉,9,0.009
14916,14916,不燥,9,0.0594
14977,14977,地慢,9,0.0486
14990,14990,明明白白,9,0.0328
15004,15004,女司机,9,0.0621
15066,15066,肚子饿,9,0.088
15167,15167,最差,9,0.0543
15266,15266,不顾,9,0.0866
15269,15269,幼稚,9,0.0953
15270,15270,愚蠢,9,0.0752
15333,15333,醋太琼,8,0.0485
15390,15390,水浅,8,0.0685
15444,15444,太赶,8,0.0899
15536,15536,不晒,8,0.0968
15746,15746,挪不动,8,0.0761
15796,15796,声线,8,0.0889
15808,15808,没电,8,0.0855
15872,15872,略低,8,0.0468
15986,15986,不亏,8,0.0374
15995,15995,借口,8,0.0947
16022,16022,倒掉,8,0.0672
16046,16046,脏乱差,8,0.0663
16065,16065,太琼,8,0.09
16126,16126,平庸,8,0.0597
16127,16127,不在意,8,0.0619
16144,16144,退而求其次,8,0.0216
16152,16152,第六站,8,0.0864
16195,16195,痛点,8,0.0532
16196,16196,没太大,8,0.0298
16197,16197,再也不会,8,0.0755
16248,16248,闹哄哄,8,0.0583
16271,16271,集合点,8,0.0826
16345,16345,地飘到,8,0.0659
16374,16374,拖拖拉拉,8,0.0743
16389,16389,肉不油,8,0.0163
16396,16396,烂烂,8,0.0066
16453,16453,low,7,0.0865
16501,16501,浪声,7,0.0519
16508,16508,不腥,7,0.0429
16584,16584,不低,7,0.0468
16693,16693,皮薄肉,7,0.0311
16992,16992,右上角,7,0.0724
16996,16996,进不去,7,0.0501
17060,17060,不柴,7,0.0603
17077,17077,响声,7,0.0873
17197,17197,不太敢,7,0.042
17231,17231,只能靠,7,0.0205
17239,17239,下岗职工,7,0.0755
17255,17255,不热,7,0.089
17333,17333,稍显,7,0.0666
17356,17356,理气,7,0.0551
17364,17364,旧船,7,0.0772
17454,17454,糟糕,7,0.0525
17467,17467,鸡肋,7,0.0758
17498,17498,黏糊糊,7,0.0488
17606,17606,水游个泳,7,0.0693
17650,17650,普通群众,7,0.0548
17668,17668,差内,7,0.0372
17718,17718,收班后,7,0.0935
17734,17734,困死,7,0.03
17749,17749,菊晒后,7,0.0473
17771,17771,焦后,7,0.07
17833,17833,一文不值,7,0.0852
17838,17838,手不放,7,0.0293
17907,17907,坏掉,7,0.0202
17915,17915,乏善可陈,7,0.0712
17982,17982,你一言我一语,7,0.0413
18066,18066,玩意,6,0.076
18113,18113,粘腻,6,0.0741
18241,18241,堪忧,6,0.0855
18515,18515,不如意,6,0.0939
18575,18575,不如说是,6,0.0317
18591,18591,发黑,6,0.0321
18621,18621,不复存在,6,0.0497
18640,18640,需时,6,0.0492
18697,18697,集贸市场,6,0.0754
18747,18747,打柴,6,0.0781
18771,18771,没落,6,0.0912
18859,18859,旧旧,6,0.036
18944,18944,不设,6,0.0564
19062,19062,累瘫,6,0.0771
19115,19115,费时,6,0.0597
19118,19118,不觉,6,0.0953
19135,19135,松烟,6,0.066
19246,19246,太差,6,0.014
19291,19291,不花,6,0.0828
19349,19349,不感兴趣,6,0.0219
19386,19386,法律法规,6,0.0404
19393,19393,瞎逛,6,0.0679
19521,19521,闷闷,6,0.0171
19536,19536,黑漆漆,6,0.0098
19569,19569,经验不足,6,0.0249
19599,19599,退单,6,0.0639
19650,19650,投诉,5,0.0835
19696,19696,浪得虚名,5,0.0426
19710,19710,浪点,5,0.0975
19722,19722,退掉,5,0.0233
19780,19780,不敢恭维,5,0.0238
19906,19906,骗人,5,0.0821
19907,19907,出不去,5,0.0944
19912,19912,不冷,5,0.0883
19916,19916,不进,5,0.0708
19926,19926,不符,5,0.0808
19997,19997,小巫见大巫,5,0.054
20040,20040,白白浪费,5,0.0282
20242,20242,笑话,5,0.0716
20379,20379,不乱,5,0.035
20408,20408,不油,5,0.0556
20452,20452,狗刨,5,0.07
20453,20453,短炮,5,0.0344
20525,20525,悲哀,5,0.0826
20743,20743,惨不忍睹,5,0.0881
20779,20779,盲点,5,0.0997
20805,20805,不能自己,5,0.0663
20934,20934,欠缺,5,0.0976
20944,20944,炒肉,5,0.0704
21020,21020,理论课,5,0.0856
21047,21047,根本无法,5,0.025
21125,21125,致癌物质,5,0.091
21132,21132,市场竞争,5,0.0631
21149,21149,当妈,5,0.0224
21190,21190,远不如,5,0.1
21303,21303,采自,5,0.0591
21324,21324,不太可能,5,0.0753
21352,21352,不信,5,0.0559
21557,21557,不能取消,5,0.0329
21613,21613,莫名其妙,5,0.0672
21627,21627,当学徒,5,0.0514
21639,21639,只怪,5,0.0689
21640,21640,人太少,5,0.0346
21657,21657,贪小便宜,5,0.0268
21670,21670,不饿,5,0.0911
21789,21789,小炸货,5,0.0391
21906,21906,说句实话,4,0.048
21967,21967,晕浪,4,0.0392
22073,22073,稍贵,4,0.047
22082,22082,不可不,4,0.0708
22133,22133,一星,4,0.0456
22171,22171,没成想,4,0.0912
22204,22204,极差,4,0.0615
22217,22217,慎重考虑,4,0.0249
22331,22331,少之又少,4,0.0246
22523,22523,散散,4,0.0972
22540,22540,不死心,4,0.0347
22542,22542,看不懂,4,0.0662
22546,22546,犊子,4,0.0872
22576,22576,不慎,4,0.0292
22654,22654,不谢,4,0.0759
22661,22661,有点咸,4,0.0725
22715,22715,不成问题,4,0.0355
22739,22739,慢煮,4,0.0706
22806,22806,当水,4,0.0844
22822,22822,这样的话,4,0.0926
22840,22840,理毛,4,0.0329
22947,22947,略凉,4,0.0948
22974,22974,祸害,4,0.08
22984,22984,吵杂,4,0.0544
23031,23031,不单单是,4,0.0792
23055,23055,烫烫,4,0.0325
23067,23067,单薄,4,0.0657
23165,23165,需注意,4,0.0394
23182,23182,只知,4,0.081
23278,23278,审美疲劳,4,0.0972
23281,23281,不烂,4,0.0201
23287,23287,兴趣不大,4,0.0739
23300,23300,不配,4,0.0546
23413,23413,闲时,4,0.0696
23431,23431,忍痛,4,0.0892
23472,23472,用不上,4,0.0528
23486,23486,刮伤,4,0.0486
23503,23503,别去了,4,0.024
23532,23532,手慢,4,0.0397
23541,23541,没人管,4,0.0455
23550,23550,加一点,4,0.0652
23562,23562,很脏,4,0.0995
23571,23571,情愿,4,0.0978
23589,23589,说干就干,4,0.0187
23609,23609,不多见,4,0.0729
23654,23654,故又称,4,0.0526
23742,23742,更新换代,4,0.0858
23827,23827,开水烫,4,0.0245
23833,23833,老两口,4,0.073
23875,23875,女同胞,4,0.0588
23927,23927,矮矮的,4,0.0242
24070,24070,暗沉,4,0.0225
24074,24074,编为,4,0.0574
24099,24099,明显增加,4,0.0943
24125,24125,次次,4,0.0987
24137,24137,懒得动,4,0.0674
24372,24372,连理枝,4,0.0294
24420,24420,只靠,4,0.0535
24424,24424,欺骗,4,0.0917
24438,24438,敷衍,4,0.0909
24475,24475,不产,4,0.1
24492,24492,不大不小,4,0.0624
24514,24514,右下角,4,0.0216
24663,24663,浪太大,4,0.0235
24685,24685,小坑,4,0.051
24690,24690,屁股痛,4,0.0603
24834,24834,事不宜迟,4,0.0147
24837,24837,生物钟,4,0.0826
24846,24846,时好时坏,4,0.0763
25060,25060,不瞒你说,3,0.0372
25125,25125,难以言表,3,0.0964
25131,25131,新闻报道,3,0.0282
25140,25140,瘫坐,3,0.097
25142,25142,土腥味,3,0.0491
25164,25164,水不深,3,0.0502
25246,25246,啧啧称奇,3,0.0055
25265,25265,全无,3,0.0976
25353,25353,难以形容,3,0.0764
25375,25375,花掉,3,0.0774
25379,25379,太淡,3,0.0374
25396,25396,过桥费,3,0.0571
25443,25443,不换,3,0.0858
25445,25445,猫腻,3,0.081
25471,25471,只差,3,0.0336
25542,25542,无肉,3,0.0649
25574,25574,嘈杂声,3,0.0271
25576,25576,怪怪的,3,0.0189
25697,25697,不伦不类,3,0.0693
25819,25819,发虚,3,0.037
25868,25868,惹不起,3,0.0789
25889,25889,困了,3,0.0802
26042,26042,炮班,3,0.091
26141,26141,苍白无力,3,0.013
26183,26183,枯不烂,3,0.0098
26197,26197,不往,3,0.0863
26344,26344,飘进,3,0.065
26442,26442,只敢,3,0.0628
26444,26444,浪小且,3,0.0693
26448,26448,害死,3,0.0903
26587,26587,无法形容,3,0.0453
26625,26625,咸口,3,0.0903
26667,26667,唾沫星子,3,0.0501
26673,26673,旧称,3,0.0512
26738,26738,无人问津,3,0.0612
26764,26764,名声大噪,3,0.0276
26789,26789,空空,3,0.0588
26866,26866,吐出来,3,0.0302
26929,26929,破壳,3,0.0327
26957,26957,变差,3,0.0978
26989,26989,不输给,3,0.0656
27001,27001,少点,3,0.0958
27051,27051,无味,3,0.092
27062,27062,没处,3,0.0897
27073,27073,倒头,3,0.0942
27098,27098,不出所料,3,0.0196
27178,27178,明显提高,3,0.046
27263,27263,会太老,3,0.0689
27435,27435,进不了,3,0.0255
27467,27467,浪打浪,3,0.0335
27481,27481,归巢,3,0.0596
27491,27491,堕落,3,0.0677
27584,27584,侧漏,3,0.0903
27586,27586,遇速,3,0.0894
27707,27707,繁闹,3,0.0945
27711,27711,稍大,3,0.0778
27778,27778,粗老,3,0.0523
27875,27875,湿软,3,0.0614
27910,27910,装不下,3,0.0395
27948,27948,平方千米,3,0.0437
28113,28113,不费妈,3,0.0114
28145,28145,虚高,3,0.069
28220,28220,卡死,3,0.0935
28258,28258,诡异,3,0.0897
28349,28349,昔归,3,0.0679
28373,28373,不算什么,3,0.0353
28522,28522,编个,3,0.0645
28571,28571,不涩,3,0.0325
28582,28582,发暗,3,0.0427
28612,28612,上当受骗,3,0.0573
28777,28777,平淡无奇,3,0.0343
28816,28816,不足之处,3,0.0267
28856,28856,差些,3,0.0295
28891,28891,愤怒,3,0.078
28893,28893,太坑,3,0.0183
28957,28957,知州,3,0.0575
29024,29024,太懒,3,0.045
29148,29148,不但如此,3,0.0249
29215,29215,吐掉,3,0.0166
29324,29324,生产厂家,3,0.0758
29393,29393,通病,3,0.0801
29404,29404,水当,3,0.0945
29463,29463,西沉,3,0.0712
29474,29474,被打乱,3,0.0723
29583,29583,待不住,3,0.0514
29632,29632,蒸发掉,3,0.041
29634,29634,擦亮眼睛,3,0.0792
29658,29658,狗生,3,0.0481
29721,29721,打死,3,0.1
29802,29802,医保卡,3,0.072
29846,29846,普通发票,3,0.052
29875,29875,太饿,3,0.0966
29949,29949,太浅,3,0.0314
30022,30022,别去,3,0.0719
30096,30096,过期作废,2,0.0385
30105,30105,旧时代,2,0.0737
30124,30124,太普通,2,0.017
30160,30160,不太大,2,0.0934
30229,30229,用不惯,2,0.0719
30239,30239,更贵价,2,0.0795
30281,30281,软后,2,0.097
30310,30310,水不多,2,0.0386
30339,30339,郁闷死,2,0.0438
30392,30392,水油,2,0.0773
30413,30413,不灭,2,0.0381
30446,30446,粗硬,2,0.0317
30454,30454,不能自已,2,0.0431
30559,30559,衣太,2,0.0622
30602,30602,螺肉里,2,0.0347
30715,30715,晃来晃去,2,0.0088
30724,30724,较窄,2,0.0861
30768,30768,没查,2,0.0685
30790,30790,嚣张,2,0.0949
30792,30792,偏低,2,0.0647
30804,30804,蟑螂,2,0.0794
30818,30818,徒有虚名,2,0.0664
30874,30874,认不出,2,0.025
31007,31007,需付,2,0.0568
31021,31021,不肥,2,0.0807
31058,31058,较弱,2,0.0168
31059,31059,网查,2,0.0657
31063,31063,慎之又慎,2,0.0033
31110,31110,粗鲁,2,0.0972
31136,31136,脏东西,2,0.033
31170,31170,停机坪,2,0.0369
31215,31215,老掉牙,2,0.0291
31246,31246,吹乱,2,0.0265
31285,31285,相同点,2,0.0777
31292,31292,仅此而已,2,0.0242
31395,31395,花蛤肉,2,0.0319
31398,31398,未知数,2,0.0961
31454,31454,不漏,2,0.0474
31471,31471,破财消灾,2,0.0855
31481,31481,坑骗,2,0.0161
31518,31518,不含糊,2,0.0908
31524,31524,不大一,2,0.0462
31562,31562,不缓,2,0.0623
31587,31587,偏西,2,0.0945
31592,31592,不虚,2,0.0382
31593,31593,不长不短,2,0.0179
31652,31652,不太热,2,0.0656
31700,31700,倒霉,2,0.0815
31770,31770,没太,2,0.0674
31812,31812,不请自来,2,0.0366
31883,31883,不短,2,0.0407
31905,31905,点太多,2,0.0929
31937,31937,双目失明,2,0.0291
31950,31950,判是,2,0.0476
31974,31974,皮伐船,2,0.0253
32011,32011,硬气,2,0.0313
32059,32059,乍一听,2,0.0467
32063,32063,逃不了,2,0.0177
32073,32073,容不下,2,0.0415
32151,32151,不掉,2,0.0399
32235,32235,严重破坏,2,0.023
32290,32290,太招,2,0.0459
32295,32295,硬硬,2,0.0204
32326,32326,土猪,2,0.0547
32354,32354,扣钱,2,0.0896
32360,32360,查出来,2,0.0881
32510,32510,枯不烂石,2,0.0072
32589,32589,上不缺,2,0.0426
32590,32590,刷刷声,2,0.03
32726,32726,杂乱无章,2,0.0353
32753,32753,不硬,2,0.0356
32824,32824,时需,2,0.0451
32897,32897,自采,2,0.0652
32931,32931,响当当,2,0.0417
32949,32949,太困,2,0.023
32951,32951,避不开,2,0.0229
32973,32973,鸡胸肉,2,0.0895
32974,32974,不胜酒力,2,0.0743
32984,32984,不酸,2,0.0661
33000,33000,太吸睛,2,0.0959
33089,33089,更是如此,2,0.0672
33093,33093,不论什么,2,0.0565
33100,33100,拖网,2,0.0486
33136,33136,差到,2,0.047
33170,33170,滚开,2,0.0819
33173,33173,轰隆声,2,0.0503
33211,33211,扮鬼脸,2,0.016
33456,33456,肚子疼,2,0.021
33492,33492,上窜下跳,2,0.0824
33521,33521,黑时,2,0.0439
33539,33539,再查,2,0.0984
33572,33572,按规定,2,0.0969
33582,33582,不吃不喝,2,0.0682
33686,33686,出不来,2,0.0812
33700,33700,偏老,2,0.0526
33822,33822,没过多久,2,0.0561
33863,33863,鸟蛋,2,0.0387
33869,33869,拍抖音,2,0.0293
33872,33872,吵闹声,2,0.0573
33971,33971,不归路,2,0.0799
33975,33975,太酸,2,0.0433
34026,34026,略重,2,0.0396
34097,34097,无一不是,2,0.0363
34107,34107,瓜棚,2,0.0525
34135,34135,懒散地,2,0.096
34159,34159,少油,2,0.0794
34169,34169,萝卜干,2,0.0778
34191,34191,环境恶劣,2,0.0441
34273,34273,较重,2,0.0556
34275,34275,旧石器,2,0.0461
34331,34331,认不,2,0.05
34367,34367,叫唤声,2,0.0348
34393,34393,未查,2,0.0468
34425,34425,长得慢,2,0.0923
34442,34442,软壳,2,0.0648
34457,34457,泡沫塑料,2,0.0327
34556,34556,不选暖莘茶,2,0.0496
34584,34584,温中散,2,0.0954
34601,34601,拖来拖去,2,0.0088
34755,34755,雷拿起,2,0.0373
34788,34788,修旧,2,0.083
35011,35011,后果自负,2,0.0406
35028,35028,不高不低,2,0.0196
35037,35037,太腻,2,0.0349
35107,35107,编修,2,0.033
35224,35224,伪装成,2,0.0641
35379,35379,长见识了,2,0.0611
35474,35474,恶之处,2,0.0106
35489,35489,利大于弊,2,0.0892
35500,35500,当水来,2,0.0555
35667,35667,有点烦,2,0.0339
35673,35673,费钱,2,0.0529
35681,35681,怪怪,2,0.0435
35824,35824,不冲,2,0.0597
35850,35850,不聊,2,0.0972
35855,35855,压坏,2,0.0256
35904,35904,薄底,2,0.0733
35970,35970,不惜重金,2,0.085
36029,36029,浅底,2,0.0903
36058,36058,说法不一,2,0.0201
36093,36093,不来车,2,0.0907
36103,36103,压成,2,0.0907
36126,36126,迅雷不及掩耳之势,2,0.0032
36140,36140,打不开,2,0.0301
36167,36167,普通百姓,2,0.0452
36237,36237,没睡,2,0.0828
36251,36251,低干,2,0.0481
36332,36332,不免有些,2,0.0197
36406,36406,气高长,2,0.0585
36477,36477,似花,2,0.0675
36498,36498,更待何时,2,0.0656
36513,36513,不宰,2,0.0327
36519,36519,不淡,2,0.0745
36526,36526,无福消受,2,0.0199
36568,36568,败笔,2,0.0884
36583,36583,站不起来,2,0.0904
36641,36641,冷痛,2,0.0661
36658,36658,稍凉,2,0.0565
36661,36661,稍时,2,0.0423
36686,36686,抄袭,2,0.0596
36720,36720,哑巴吃黄连,2,0.0446
36727,36727,砍成,2,0.043
36738,36738,不敛,2,0.0661
36773,36773,服易伤,2,0.0192
36816,36816,不出意外,2,0.0558
36826,36826,太老,2,0.0299
36844,36844,不快不慢,2,0.0203
36879,36879,低靠,2,0.0364
36904,36904,倒也不,2,0.0432
36949,36949,称其为,2,0.0441
36955,36955,配不上,2,0.0789
36980,36980,不太受,2,0.0622
36996,36996,气死人,2,0.0323
37111,37111,真是假,2,0.0106
37130,37130,甘是,2,0.0997
37143,37143,情况严重,2,0.0214
37181,37181,不理,2,0.0498
37239,37239,旧屋,2,0.0393
37248,37248,乱丢垃圾,2,0.0092
37255,37255,未遭,2,0.0384
37285,37285,乱穿,2,0.099
37312,37312,拖伞海,2,0.0893
37391,37391,演变成,2,0.0953
37392,37392,丑陋,2,0.0625
37419,37419,咸涩,2,0.0193
37460,37460,差远了,2,0.0098
37495,37495,叽叽喳喳,2,0.0869
37539,37539,怎麼,2,0.0771
37616,37616,器重,2,0.0539
37621,37621,西破,2,0.0537
37647,37647,星差评,2,0.0453
37666,37666,忽高忽低,2,0.0092
37751,37751,同情,2,0.0734
37806,37806,浪激,2,0.0735
37880,37880,抓破,2,0.047
37925,37925,毫无准备,2,0.0364
38087,38087,不值钱,2,0.0605
38134,38134,捕鱼船,2,0.0832
38162,38162,更难,2,0.061
38165,38165,更慢,2,0.0382
38195,38195,破纪录,2,0.0723
38226,38226,拖上,2,0.0767
38251,38251,怂胆,2,0.0259
38359,38359,不见得,2,0.0879
38579,38579,不多时,2,0.0414
38590,38590,西南角,2,0.0895
38605,38605,太疼,2,0.0132
38633,38633,站不稳,2,0.0529
38638,38638,被扣,2,0.0839
38759,38759,海关监管,2,0.0627
38956,38956,难上加难,2,0.0236
38960,38960,没太多,2,0.0999
38980,38980,晕晕乎乎,2,0.0407
38993,38993,浪一浪,2,0.0717
39112,39112,大失所望,2,0.0667
39205,39205,诸多不便,2,0.0974
39231,39231,下岗工人,2,0.0497
39259,39259,引以为戒,2,0.0853
39279,39279,小黑点,2,0.0656
39340,39340,挂进,2,0.0948
39363,39363,太烂,2,0.042
39365,39365,不盖,2,0.0741
39420,39420,太肥,2,0.0666
39516,39516,扔出来,2,0.0412
39517,39517,没着没落,2,0.036
39523,39523,角才,2,0.0959
39570,39570,人真少,2,0.0708
39628,39628,货不太全,2,0.0197
39632,39632,人不太多,2,0.0686
39695,39695,业余时间,2,0.0373
39702,39702,鸡太,2,0.0527
39776,39776,搞不清,2,0.0488
39913,39913,差个,2,0.0359
39974,39974,气愤,2,0.0595
40017,40017,隔脏,2,0.0458
40068,40068,左上角,2,0.0468
40075,40075,非黑,2,0.0493
40129,40129,糟醋,2,0.0311
40131,40131,太硬,2,0.0174
40164,40164,总结经验,2,0.0857
40211,40211,打雷,2,0.0206
40258,40258,市场营销,2,0.0552
40310,40310,浮浅,2,0.0732
40415,40415,人工合成,2,0.0481
40455,40455,破风,2,0.0943
40459,40459,谈钱,2,0.0786
40468,40468,难懂,2,0.0687
40516,40516,搏浪,2,0.053
40609,40609,吹打,1,0.0954
40691,40691,坑坑,1,0.0177
40703,40703,暗搓,1,0.0441
40743,40743,点晕,1,0.0456
40757,40757,咬烂,1,0.025
40785,40785,慢且,1,0.0554
40834,40834,脸后,1,0.0825
40869,40869,抬头不见低头见,1,0.0889
40927,40927,发烫,1,0.0445
40986,40986,杂草丛生,1,0.0945
40995,40995,两进院,1,0.0845
41020,41020,慢到,1,0.0959
41066,41066,缺金少,1,0.0107
41141,41141,不多会,1,0.0644
41207,41207,恕不接待,1,0.032
41210,41210,夸大其词,1,0.0148
41220,41220,老鸡用,1,0.0292
41229,41229,太甜少,1,0.0393
41246,41246,困出,1,0.0724
41269,41269,忽略不计,1,0.0857
41282,41282,该点,1,0.0769
41402,41402,显脏,1,0.0953
41407,41407,不连,1,0.0535
41409,41409,看抖音,1,0.0784
41417,41417,不大不比,1,0.075
41423,41423,查不到,1,0.0515
41445,41445,地痞流氓,1,0.0159
41456,41456,无耻之徒,1,0.0077
41561,41561,真不简单,1,0.0414
41623,41623,慎饮,1,0.058
41741,41741,这不游,1,0.0886
41743,41743,不佳雾,1,0.0108
41829,41829,通行费,1,0.0872
41855,41855,蔫屁,1,0.027
41922,41922,不湿,1,0.0726
41936,41936,鱼太腥,1,0.0125
41939,41939,不泡,1,0.0966
41952,41952,连水,1,0.093
41966,41966,糊虚,1,0.0428
42014,42014,短些,1,0.068
42017,42017,小众些,1,0.0842
42121,42121,不大行,1,0.051
42147,42147,艳福不浅,1,0.0281
42191,42191,滚下床,1,0.0865
42201,42201,不违,1,0.0566
42205,42205,生硬,1,0.0847
42243,42243,不烂肥,1,0.0141
42247,42247,老宫妈,1,0.0081
42314,42314,这踏瀑,1,0.0834
42338,42338,不重,1,0.038
42403,42403,这肉,1,0.0829
42418,42418,味道不好,1,0.0322
42420,42420,俗得,1,0.0905
42487,42487,旧石器时代,1,0.0115
42546,42546,气连,1,0.0459
42570,42570,瘫着,1,0.0674
42607,42607,寻声,1,0.0565
42638,42638,头靠,1,0.0504
42643,42643,点半是,1,0.0937
42673,42673,再放点,1,0.0866
42684,42684,雾汽,1,0.083
42714,42714,肉厚弹,1,0.0621
42720,42720,靠外边,1,0.0792
42742,42742,不吐票,1,0.0169
