,Unnamed: 0,word,count,情感分值
15274,15274,附生植物,9,0.9582
15276,15276,古茶,9,0.9314
15283,15283,有摩拜,9,0.9011
15319,15319,沉醉于,8,0.9949
15324,15324,闺蜜行,8,0.9907
15328,15328,买够,8,0.9593
15338,15338,丰满,8,0.9136
15359,15359,守望,8,0.914
15360,15360,一气呵成,8,0.9602
15376,15376,看剧,8,0.9523
15380,15380,香中,8,0.9903
15385,15385,独具匠心,8,0.9806
15396,15396,忘带,8,0.9406
15397,15397,强劲,8,0.9401
15398,15398,心房,8,0.95
15408,15408,热带丛林,8,0.9877
15416,15416,浪漫气息,8,0.9912
15418,15418,修行,8,0.9473
15424,15424,安静下来,8,0.9896
15443,15443,静下来,8,0.9937
15446,15446,正赶上,8,0.9749
15460,15460,饱餐一顿,8,0.993
15482,15482,歌词,8,0.9526
15506,15506,折扣店,8,0.9106
15529,15529,必做,8,0.9939
15548,15548,紧紧抓住,8,0.9305
15553,15553,AI,8,0.9043
15574,15574,第二日,8,0.9431
15583,15583,最靓,8,0.9815
15584,15584,折服,8,0.9683
15597,15597,动情,8,0.9113
15602,15602,啊啊啊,8,0.9268
15609,15609,亲情,8,0.9315
15617,15617,得益于,8,0.9043
15626,15626,够味,8,0.9362
15646,15646,扶墙,8,0.985
15648,15648,香榭,8,0.9104
15666,15666,有求必应,8,0.9075
15668,15668,价格合理,8,0.9316
15674,15674,魂牵梦绕,8,0.9303
15675,15675,认准,8,0.9796
15681,15681,开阔视野,8,0.9874
15691,15691,亲自动手,8,0.9434
15692,15692,炫酷,8,0.9183
15708,15708,海角天涯,8,0.9881
15724,15724,致敬,8,0.9894
15737,15737,首班车,8,0.9873
15740,15740,优哉游哉,8,0.9083
15743,15743,楼主,8,0.9314
15750,15750,海子,8,0.9023
15755,15755,娓娓道来,8,0.9919
15763,15763,专研,8,0.9667
15777,15777,服务到位,8,0.9368
15782,15782,佼佼者,8,0.9555
15791,15791,款待,8,0.9096
15798,15798,化作,8,0.9112
15799,15799,有滋有味,8,0.9295
15802,15802,赫赫有名,8,0.9248
15805,15805,超嫩,8,0.9761
15806,15806,越香,8,0.9618
15807,15807,糯有,8,0.9766
15814,15814,光听,8,0.9006
15843,15843,美味可口,8,0.9962
15845,15845,放心大胆,8,0.9939
15852,15852,奔到,8,0.9346
15876,15876,交通枢纽,8,0.9286
15879,15879,寒气,8,0.9436
15911,15911,圆梦,8,0.9149
15924,15924,归属感,8,0.9343
15935,15935,画上,8,0.9067
15970,15970,好车,8,0.9771
15994,15994,腾飞,8,0.9065
16010,16010,儿童活动,8,0.9657
16020,16020,信仰,8,0.9765
16021,16021,加入适量,8,0.9578
16030,16030,匀齐,8,0.9688
16044,16044,故地重游,8,0.9367
16057,16057,近些年来,8,0.9588
16064,16064,清雅,8,0.9026
16115,16115,入眼,8,0.9838
16134,16134,每分,8,0.9027
16135,16135,正中间,8,0.9705
16150,16150,户外活动,8,0.9577
16183,16183,盈滨,8,0.9469
16190,16190,情话,8,0.9639
16199,16199,概况,8,0.9075
16224,16224,价廉物美,8,0.9965
16243,16243,搜好,8,0.9959
16254,16254,食材萌,8,0.9828
16262,16262,天安门,8,0.9454
16269,16269,港门粉,8,0.9745
16278,16278,每段,8,0.9713
16280,16280,故人,8,0.947
16288,16288,忠于,8,0.9477
16297,16297,力哥,8,0.9921
16323,16323,专业知识,8,0.9961
16336,16336,心姐,8,0.9917
16338,16338,细雨绵绵,8,0.9072
16339,16339,一连几天,8,0.9535
16340,16340,少年时代,8,0.9495
16353,16353,不爱夜,8,0.91
16362,16362,绿植有,8,0.9643
16369,16369,蜜蜂,8,0.948
16373,16373,想观,8,0.908
16378,16378,画汉娜,8,0.9674
16399,16399,现送,8,0.9681
16404,16404,大吃大喝,8,0.9837
16407,16407,多爸,8,0.9283
16422,16422,王嘉尔,8,0.9905
16430,16430,香气扑鼻,7,0.9788
16433,16433,有效证件,7,0.9799
16435,16435,有带,7,0.9273
16452,16452,轻轻松松,7,0.9415
16465,16465,大省,7,0.9349
16467,16467,超美到,7,0.9901
16473,16473,落幕,7,0.9337
16474,16474,童真,7,0.9002
16476,16476,全免费,7,0.9612
16478,16478,绰绰有余,7,0.9435
16489,16489,重逢,7,0.9762
16500,16500,归属,7,0.9322
16527,16527,向前走,7,0.9198
16528,16528,进村,7,0.9216
16530,16530,触动,7,0.9326
16541,16541,性感,7,0.9822
16549,16549,激励,7,0.9335
16551,16551,完工,7,0.9155
16558,16558,而立,7,0.9018
16559,16559,惟妙惟肖,7,0.9397
16571,16571,打包带,7,0.9673
16590,16590,美味佳肴,7,0.9977
16624,16624,没话说,7,0.9478
16633,16633,轻快,7,0.9706
16635,16635,害羞,7,0.9711
16644,16644,河豚,7,0.9099
16651,16651,太饱,7,0.9424
16664,16664,阳光充足,7,0.9947
16678,16678,BreadStreetKitchenBar,7,0.9541
16690,16690,动听,7,0.9218
16727,16727,做足,7,0.9285
16729,16729,深得我心,7,0.9959
16737,16737,好远,7,0.9679
16749,16749,活泼可爱,7,0.9996
16757,16757,小梦,7,0.905
16759,16759,居住地,7,0.9147
16761,16761,爽歪歪,7,0.9728
16767,16767,馋嘴,7,0.9475
16777,16777,夏夜,7,0.923
16790,16790,爱恋,7,0.9155
16791,16791,扎实,7,0.9768
16794,16794,很旺,7,0.9823
16811,16811,猝不及防,7,0.9644
16816,16816,快上车,7,0.9093
16825,16825,乾隆皇帝,7,0.9761
16833,16833,停好车,7,0.9964
16834,16834,哇哇,7,0.9798
16838,16838,大爱,7,0.9905
16841,16841,定期,7,0.9427
16842,16842,乐得,7,0.9229
16849,16849,恰当,7,0.9478
16851,16851,每款,7,0.9404
16855,16855,芸芸众生,7,0.9539
16856,16856,清鲜,7,0.9037
16861,16861,尝尝鲜,7,0.989
16878,16878,由近及远,7,0.9112
16892,16892,雍正年间,7,0.9227
16896,16896,独到,7,0.9137
16901,16901,归宿,7,0.9084
16907,16907,巷子深,7,0.9519
16911,16911,源源不断,7,0.9623
16919,16919,一刹那,7,0.9207
16934,16934,幸福美满,7,0.999
16939,16939,憨态可掬,7,0.9935
16960,16960,香辣虾,7,0.9986
16961,16961,拉风,7,0.9223
16973,16973,红尘,7,0.9347
16975,16975,唱歌跳舞,7,0.9513
16988,16988,每餐,7,0.9363
16994,16994,自如,7,0.96
17000,17000,爆红,7,0.9777
17002,17002,悄悄的,7,0.9622
17003,17003,酣畅淋漓,7,0.9203
17004,17004,先喝,7,0.9056
17016,17016,秀色可餐,7,0.9454
17017,17017,会爱上,7,0.9771
17020,17020,古希腊,7,0.9019
17053,17053,清冷,7,0.9292
17083,17083,大片大片,7,0.9978
17100,17100,我爱你,7,0.988
17107,17107,挺远,7,0.9172
17109,17109,佛光,7,0.9291
17132,17132,肉嫩,7,0.9462
17142,17142,发光,7,0.9483
17144,17144,超甜,7,0.9329
17167,17167,离椰梦,7,0.9676
17169,17169,轻车熟路,7,0.9959
17171,17171,饱餐,7,0.9085
17173,17173,根据地,7,0.9627
17188,17188,安全措施,7,0.9782
17212,17212,稀饭,7,0.9512
17220,17220,玩好,7,0.905
17254,17254,逆风,7,0.9332
17266,17266,传人,7,0.9352
17276,17276,从桥,7,0.9837
17277,17277,金沙滩,7,0.9164
17279,17279,有萌,7,0.9904
17287,17287,护理产品,7,0.9236
17299,17299,释放出来,7,0.9014
17326,17326,值得纪念,7,0.9983
17329,17329,即日起,7,0.9424
17341,17341,女神像,7,0.9489
17346,17346,银装素裹,7,0.9378
17377,17377,大年初二,7,0.9683
17378,17378,潜水艇,7,0.9285
17381,17381,木棉树,7,0.9823
17390,17390,十五年,7,0.94
17392,17392,庄严肃穆,7,0.9968
17407,17407,而萌,7,0.9863
17424,17424,抗金,7,0.9578
17466,17466,多去,7,0.9097
17472,17472,节油,7,0.9526
17497,17497,江北,7,0.9076
17508,17508,常饮,7,0.9659
17535,17535,好事多磨,7,0.9786
17553,17553,直爽,7,0.9538
17574,17574,豪华气派,7,0.998
17614,17614,喝好,7,0.9789
17618,17618,画室,7,0.9326
17620,17620,虐之仇,7,0.9686
17627,17627,看学霸,7,0.989
17634,17634,很岗岗,7,0.9925
17651,17651,最猛,7,0.9331
17674,17674,名牌产品,7,0.9323
17702,17702,可栖,7,0.9453
17719,17719,海即,7,0.9552
17722,17722,致闺蜜,7,0.9891
17724,17724,暗恋,7,0.9658
17730,17730,吃醋,7,0.9068
17753,17753,起斑,7,0.9399
17766,17766,辅助工具,7,0.9626
17767,17767,顺手牵羊,7,0.9529
17788,17788,NewBoyBrunchTime,7,0.9999
17806,17806,各大订,7,0.9831
17815,17815,嗷嗷叫,7,0.9119
17836,17836,希冀,7,0.9047
17843,17843,生日礼物,7,0.9976
17846,17846,内好,7,0.9077
17870,17870,游初,7,0.9162
17919,17919,停选,7,0.9486
17941,17941,映满,7,0.9305
17951,17951,好几千,7,0.9321
17959,17959,日军,7,0.9517
17996,17996,详情页,7,0.9248
18005,18005,南楼,7,0.973
18026,18026,杂技表演,6,0.9873
18051,18051,可住,6,0.9224
18054,18054,年来,6,0.9646
18082,18082,炖鸡汤,6,0.9191
18088,18088,live,6,0.9456
18123,18123,必有,6,0.9945
18135,18135,手工课,6,0.9098
18142,18142,隽永,6,0.9389
18162,18162,顺道去,6,0.9226
18170,18170,福气,6,0.953
18199,18199,盆景,6,0.9217
18224,18224,即到,6,0.974
18244,18244,好几碗,6,0.9889
18278,18278,深藏,6,0.9127
18282,18282,宴会厅,6,0.9507
18291,18291,美食家,6,0.9483
18320,18320,惊喜万分,6,0.9953
18321,18321,就可以看,6,0.9066
18325,18325,大都市,6,0.9272
18336,18336,咸淡适中,6,0.9984
18349,18349,帮到,6,0.9378
18366,18366,染红,6,0.9369
18397,18397,小食店,6,0.9187
18404,18404,带劲,6,0.9613
18427,18427,迷住,6,0.9815
18428,18428,之梦,6,0.9844
18434,18434,欢笑声,6,0.9344
18439,18439,空运,6,0.9337
18457,18457,宅院,6,0.9354
18459,18459,聚在一起,6,0.9533
18514,18514,贵宾厅,6,0.9326
18522,18522,挺舒服,6,0.9941
18528,18528,意料之中,6,0.9711
18529,18529,过足,6,0.9136
18534,18534,空间感,6,0.9334
18543,18543,乾坤,6,0.9002
18551,18551,阳光普照,6,0.9563
18554,18554,缓缓的,6,0.9537
18585,18585,无条件,6,0.9629
18590,18590,酷酷,6,0.9605
18606,18606,够吃,6,0.9809
18624,18624,毋庸置疑,6,0.999
18634,18634,时尚杂志,6,0.9947
18642,18642,美哉,6,0.9674
18654,18654,深灰色,6,0.9023
18664,18664,迷醉,6,0.9049
18665,18665,送车,6,0.9008
18678,18678,涌来,6,0.9661
18685,18685,赏月,6,0.9254
18702,18702,很加分,6,0.9895
18703,18703,心水,6,0.9172
18711,18711,驱散,6,0.9164
18718,18718,纯洁,6,0.9631
18720,18720,高能,6,0.9233
18721,18721,公益,6,0.9779
18723,18723,老朋友,6,0.9125
18727,18727,相思,6,0.9452
18729,18729,恰是,6,0.9827
18731,18731,起眼,6,0.9509
18743,18743,带感,6,0.9507
18756,18756,故宫,6,0.961
18763,18763,香香的,6,0.9734
18773,18773,追剧,6,0.9882
18791,18791,高汤,6,0.9252
18792,18792,挑好,6,0.9541
18808,18808,红火,6,0.9008
18818,18818,心安,6,0.9366
18825,18825,家庭聚会,6,0.9844
18872,18872,交通车,6,0.9252
18876,18876,建省,6,0.9079
18891,18891,有口皆碑,6,0.9526
18894,18894,八大菜系,6,0.9927
18902,18902,省时省力,6,0.9855
18914,18914,打伞,6,0.9109
18921,18921,番红花,6,0.9047
18929,18929,黄昏时分,6,0.9822
18931,18931,省油,6,0.9736
18950,18950,最清,6,0.9282
18957,18957,纯真,6,0.9665
18971,18971,远超,6,0.9008
19012,19012,松露,6,0.9103
19016,19016,能省,6,0.9438
19031,19031,先飞到,6,0.9389
19037,19037,挺长,6,0.9023
19038,19038,哈哈大笑,6,0.9911
19051,19051,甜甜蜜蜜,6,0.9293
19052,19052,帅哥美女,6,0.9959
19056,19056,大神,6,0.9489
19067,19067,可期,6,0.9335
19078,19078,园里,6,0.944
19079,19079,风趣,6,0.9312
19105,19105,热量,6,0.907
19106,19106,强壮,6,0.9198
19132,19132,好觉,6,0.9176
19145,19145,一晃,6,0.933
19155,19155,夕阳红,6,0.9189
19172,19172,多栋,6,0.9462
19200,19200,拉萨,6,0.9472
19208,19208,景色宜人,6,0.9341
19253,19253,肾上腺素,6,0.9157
19284,19284,琥珀色,6,0.9277
19301,19301,正品,6,0.9422
19312,19312,激荡,6,0.9281
19319,19319,洞庭湖,6,0.9297
19328,19328,吉他,6,0.9388
19336,19336,杰作,6,0.928
19342,19342,仔细阅读,6,0.9016
19362,19362,会议室,6,0.9091
19380,19380,信念,6,0.963
19476,19476,所迷,6,0.9859
19483,19483,爆美腻,6,0.9988
19487,19487,从塔上,6,0.9924
19503,19503,除夕夜,6,0.9113
19530,19530,杰出代表,6,0.9888
19537,19537,心暖莘,6,0.9994
19541,19541,好久没,6,0.9256
19552,19552,熊猫,6,0.9359
19557,19557,十八个,6,0.9021
19577,19577,爆增,6,0.9655
19581,19581,无需多说,6,0.9988
19583,19583,外眺,6,0.9053
19595,19595,同号,6,0.934
19600,19600,可加,6,0.925
19604,19604,灿爸,6,0.9899
19627,19627,会员制,6,0.9352
19645,19645,每节,6,0.9206
19652,19652,功能齐全,5,0.9794
19664,19664,海岸公路,5,0.9566
19690,19690,必住,5,0.9945
19700,19700,纷纷扰扰,5,0.9608
19702,19702,回首,5,0.9298
19712,19712,天气晴好,5,0.997
19718,19718,安全卫生,5,0.9679
19768,19768,阳台门,5,0.911
19783,19783,初入,5,0.9855
19794,19794,锦上添花,5,0.9291
19795,19795,妙趣横生,5,0.9138
19804,19804,年少,5,0.9182
19809,19809,正因如此,5,0.909
19817,19817,广西北海,5,0.9166
19821,19821,初来,5,0.9661
19823,19823,记忆犹新,5,0.9133
19831,19831,每一刻,5,0.9374
19832,19832,玲琅满,5,0.9421
19866,19866,戴帽子,5,0.9415
19877,19877,集中地,5,0.9062
19879,19879,克制,5,0.9415
19880,19880,念想,5,0.9205
19888,19888,喝光,5,0.9039
19891,19891,渐变色,5,0.9195
19920,19920,其貌不扬,5,0.923
19933,19933,常在,5,0.9333
19942,19942,目之所及,5,0.9865
19988,19988,保真,5,0.9228
19992,19992,酷炫,5,0.9627
20011,20011,非常感谢,5,0.9923
20022,20022,海水蓝,5,0.9762
20036,20036,令人惊叹,5,0.931
20038,20038,人脸识别,5,0.94
20039,20039,一扫而光,5,0.9342
20043,20043,气场,5,0.9109
20045,20045,手感,5,0.9137
20050,20050,弹嫩,5,0.9634
20052,20052,满赠,5,0.9417
20057,20057,爱来,5,0.9973
20076,20076,都市人,5,0.9656
20080,20080,恍如,5,0.9142
20101,20101,爱看,5,0.9968
20114,20114,油亮,5,0.905
20149,20149,杰克,5,0.9177
20162,20162,品酒,5,0.9036
20166,20166,Mojito,5,0.9266
20173,20173,很合,5,0.9908
20187,20187,撩人,5,0.9652
20189,20189,吃够,5,0.9835
20193,20193,味美,5,0.9138
20208,20208,解解馋,5,0.9597
20212,20212,风味十足,5,0.9938
20229,20229,闲来无事,5,0.9051
20247,20247,怀里,5,0.9085
20259,20259,初尝,5,0.9431
20260,20260,煞是好看,5,0.9975
20262,20262,爆汁,5,0.9816
20290,20290,虽好,5,0.9693
20300,20300,无法自拔,5,0.9758
20302,20302,机缘巧合,5,0.955
20310,20310,量身定做,5,0.9878
20325,20325,越好,5,0.9716
20327,20327,今年夏天,5,0.9619
20345,20345,荣幸,5,0.9208
20354,20354,必到,5,0.9939
20395,20395,意料之外,5,0.9619
20409,20409,醇正,5,0.9937
20425,20425,好爽,5,0.9978
20428,20428,可续,5,0.9294
20432,20432,花眼,5,0.9607
20434,20434,强力,5,0.9483
20456,20456,增进,5,0.9381
20457,20457,山与海,5,0.996
20467,20467,康熙皇帝,5,0.9592
20478,20478,工艺制作,5,0.9504
20482,20482,眼福,5,0.9002
20483,20483,初展,5,0.9811
20490,20490,流光溢彩,5,0.9551
20497,20497,NICE,5,0.95
20500,20500,很脆,5,0.9449
20501,20501,软硬,5,0.9124
20504,20504,画画,5,0.9798
20513,20513,爱意,5,0.951
20518,20518,一切都在,5,0.9938
20531,20531,Mark,5,0.9055
20578,20578,蕨类植物,5,0.9917
20579,20579,菠萝树,5,0.9649
20581,20581,演出票,5,0.9595
20591,20591,过过瘾,5,0.9231
20596,20596,再来一个,5,0.9102
20598,20598,现捞现,5,0.9665
20612,20612,挺好玩,5,0.992
20650,20650,志同道合,5,0.9094
20658,20658,碉堡,5,0.9628
20664,20664,更爱,5,0.9471
20665,20665,超足,5,0.9845
20666,20666,姐家,5,0.9033
20697,20697,甚美,5,0.9523
20698,20698,文化名城,5,0.9708
20720,20720,井井有条,5,0.9458
20727,20727,上桥,5,0.9027
20777,20777,俯览,5,0.9635
20786,20786,热情洋溢,5,0.9778
20814,20814,绝好,5,0.9934
20815,20815,所愿,5,0.9501
20816,20816,鲜绿色,5,0.9774
20825,20825,超近,5,0.9524
20843,20843,灵气,5,0.9254
20851,20851,得意,5,0.9329
20869,20869,物有所值,5,0.997
20891,20891,初次见面,5,0.9819
20917,20917,小酒馆,5,0.9032
20921,20921,视听,5,0.9737
20939,20939,严格遵守,5,0.9256
20954,20954,蔚为壮观,5,0.9074
20956,20956,敞亮,5,0.9053
20961,20961,巧思,5,0.9456
20968,20968,所带,5,0.9406
20972,20972,心花怒放,5,0.9202
20984,20984,好几百,5,0.9475
20997,20997,绿色生态,5,0.9262
21018,21018,海洋环境,5,0.9338
21030,21030,很饱,5,0.99
21033,21033,爱茶,5,0.9917
21041,21041,看云,5,0.9461
21057,21057,1Hotel,5,0.9364
21062,21062,蕴含着,5,0.9184
21064,21064,避暑胜地,5,0.9072
21067,21067,亲和力,5,0.9598
21068,21068,尝遍,5,0.9732
21098,21098,循着,5,0.9313
21148,21148,宝爸,5,0.9698
21155,21155,文旅好,5,0.9643
21156,21156,旅好,5,0.9732
21180,21180,箭鱼,5,0.9604
21191,21191,文化氛围,5,0.944
21266,21266,御书,5,0.933
21289,21289,坚固,5,0.9142
21291,21291,不断扩大,5,0.9347
21293,21293,剔透,5,0.9396
21298,21298,岛猴岛,5,0.9642
21301,21301,露天电影,5,0.9174
21305,21305,强有力,5,0.9981
21306,21306,可抑制,5,0.9889
21309,21309,静置,5,0.9833
21313,21313,沟通了解,5,0.939
21343,21343,办手续,5,0.9433
21357,21357,常住人口,5,0.9396
21358,21358,修身养性,5,0.9712
21367,21367,多省,5,0.9606
21381,21381,科技进步,5,0.987
21396,21396,巡演,5,0.9025
21402,21402,明早,5,0.955
21420,21420,补血,5,0.9086
21421,21421,私信,5,0.98
21433,21433,强心,5,0.9912
21445,21445,从小到大,5,0.9976
21467,21467,红毯,5,0.9063
21474,21474,大屏幕,5,0.9379
21490,21490,银泰店,5,0.9327
21496,21496,厚道,5,0.9239
21516,21516,随缘,5,0.912
21521,21521,精彩演出,5,0.9966
21553,21553,准时到达,5,0.97
21562,21562,买回来,5,0.9226
21575,21575,遍游,5,0.9891
21602,21602,玩美,5,0.9707
21603,21603,合作伙伴,5,0.9745
21610,21610,家庭计划,5,0.965
21611,21611,公益活动,5,0.9982
21622,21622,带车,5,0.9127
21630,21630,累坏,5,0.9172
21632,21632,首屈一指,5,0.9382
21647,21647,肩颈,5,0.9401
21663,21663,好开,5,0.9609
21676,21676,著名品牌,5,0.9685
21691,21691,我哥,5,0.9118
21701,21701,感激,5,0.9128
21726,21726,梅州,5,0.9339
21734,21734,心爸,5,0.9902
21773,21773,可看,5,0.9315
21775,21775,今年过年,5,0.9883
21792,21792,天天开心,5,0.9787
21801,21801,母树,5,0.9731
21825,21825,香片,5,0.9481
21844,21844,最酷,4,0.994
21850,21850,园林绿化,4,0.9931
21855,21855,古典风格,4,0.986
21858,21858,新鲜出炉,4,0.9868
21862,21862,配制,4,0.9184
21872,21872,变化多端,4,0.9573
21875,21875,更为重要,4,0.9125
21884,21884,可靠,4,0.9512
21886,21886,各奔东西,4,0.9233
21891,21891,神来,4,0.9331
21901,21901,个人用品,4,0.9224
21919,21919,细密,4,0.9139
21943,21943,桥旁,4,0.9698
21948,21948,超想,4,0.9379
21950,21950,全手工,4,0.9146
21983,21983,长痘痘,4,0.9183
21992,21992,尤为重要,4,0.906
21994,21994,很帅,4,0.9988
21999,21999,积极参与,4,0.9545
22008,22008,大吃一顿,4,0.9793
22051,22051,远近闻名,4,0.9553
22052,22052,故里,4,0.9061
22062,22062,石板路,4,0.9039
22065,22065,青石板,4,0.9074
22095,22095,闺蜜们,4,0.9335
22096,22096,体力不支,4,0.9846
22103,22103,交流中心,4,0.9787
22115,22115,拥抱着,4,0.9772
22173,22173,看遍,4,0.9851
22184,22184,命运,4,0.9033
22196,22196,会议厅,4,0.9023
22206,22206,含双早,4,0.9935
22207,22207,中含,4,0.9124
22211,22211,四季春,4,0.9453
22212,22212,深入人心,4,0.9439
22224,22224,景交车,4,0.921
22225,22225,性好,4,0.9914
22228,22228,深巷,4,0.9283
22232,22232,外带,4,0.9188
22251,22251,超大规模,4,0.9778
22253,22253,水晶灯,4,0.9054
22254,22254,浮潜及,4,0.9676
22260,22260,诱惑力,4,0.9246
22264,22264,干杯,4,0.9029
22279,22279,空间设计,4,0.9006
22280,22280,天人合一,4,0.9813
22283,22283,令人兴奋,4,0.94
22285,22285,闻香,4,0.9592
22299,22299,旁晚,4,0.904
22320,22320,多来,4,0.9059
22352,22352,碰碰运气,4,0.974
22356,22356,行去,4,0.925
22359,22359,夸一波,4,0.9338
22362,22362,入镜,4,0.9882
22381,22381,晚住,4,0.9015
22390,22390,活动中心,4,0.9634
22392,22392,好几圈,4,0.9712
22394,22394,有劲,4,0.9559
22404,22404,玛丽,4,0.9045
22405,22405,沉迷于,4,0.9902
22417,22417,奇缘,4,0.9343
22418,22418,机长,4,0.9083
22421,22421,欢迎仪式,4,0.9875
22428,22428,古藤,4,0.9558
22436,22436,甜糯,4,0.9424
22452,22452,稳稳,4,0.9761
22455,22455,向往已久,4,0.9965
22457,22457,人性,4,0.9501
22468,22468,好时节,4,0.9264
22474,22474,有情人终成眷属,4,0.9466
22500,22500,取胜,4,0.9041
22505,22505,观感,4,0.9118
22532,22532,有够,4,0.9745
22571,22571,哗啦啦,4,0.9131
22582,22582,吃得开,4,0.9327
22607,22607,悠悠闲闲,4,0.9631
22608,22608,平静下来,4,0.9848
22630,22630,荷包,4,0.9187
22632,22632,园林设计,4,0.9851
22635,22635,一等一,4,0.9558
22637,22637,话说回来,4,0.9614
22644,22644,运来,4,0.9202
22660,22660,相中,4,0.9475
22676,22676,相随,4,0.981
22692,22692,奶香大,4,0.9956
22702,22702,真挚,4,0.9027
22714,22714,粒粒皆辛苦,4,0.9805
22723,22723,心上人,4,0.9316
22743,22743,扣人心弦,4,0.9405
22749,22749,冲破,4,0.9447
22755,22755,洗涤,4,0.9262
22776,22776,为旺毫,4,0.9396
22783,22783,精彩表演,4,0.9963
22786,22786,座座,4,0.9454
22789,22789,堪称一绝,4,0.9983
22797,22797,每一款,4,0.9679
22805,22805,建三江,4,0.9091
22821,22821,搜一,4,0.9406
22832,22832,地大物博,4,0.9565
22833,22833,字鲜,4,0.9723
22856,22856,里三层外三层,4,0.9989
22884,22884,神秘色彩,4,0.9901
22889,22889,越嚼,4,0.9015
22909,22909,胜过,4,0.9552
22923,22923,超鲜,4,0.9859
22927,22927,生日蛋糕,4,0.9818
22979,22979,桂林山水,4,0.9681
22983,22983,赞叹不已,4,0.9603
22996,22996,实至名归,4,0.9607
22999,22999,万岁,4,0.9234
23019,23019,童话般,4,0.9726
23041,23041,带去,4,0.9624
23058,23058,依旧会,4,0.9673
23060,23060,蕴藏,4,0.9141
23072,23072,中说,4,0.9223
23076,23076,走一遍,4,0.947
23090,23090,小曲,4,0.9213
23096,23096,合胃口,4,0.9875
23100,23100,映红,4,0.9646
23103,23103,宠儿,4,0.9482
23134,23134,甚暖,4,0.9492
23171,23171,异国他乡,4,0.9271
23177,23177,碧蓝色,4,0.9506
23192,23192,由此而来,4,0.9553
23195,23195,亦可,4,0.9597
23216,23216,田园生活,4,0.984
23219,23219,古文化,4,0.9175
23258,23258,各色各样,4,0.9717
23260,23260,有多美,4,0.9568
23266,23266,绅士,4,0.9211
23270,23270,汹涌澎湃,4,0.9923
23282,23282,安全可靠,4,0.9974
23285,23285,彼此之间,4,0.9473
23291,23291,纵览,4,0.9372
23323,23323,变化很大,4,0.9419
23343,23343,千帆竞发,4,0.9313
23356,23356,不赖,4,0.9769
23365,23365,驾乘,4,0.9285
23369,23369,蓝下,4,0.9366
23377,23377,挺值,4,0.9935
23389,23389,满满地,4,0.9336
23392,23392,游猴岛,4,0.9047
23415,23415,轻松愉快,4,0.9987
23432,23432,好久好久,4,0.9951
23437,23437,范的,4,0.9738
23443,23443,书中,4,0.9724
23444,23444,所爱,4,0.9879
23452,23452,值回,4,0.9888
23454,23454,谐音,4,0.9158
23468,23468,偶像,4,0.9556
23476,23476,金光闪闪,4,0.9321
23489,23489,解酒,4,0.9091
23507,23507,五脏俱全,4,0.9624
23511,23511,严格控制,4,0.9468
23513,23513,团去,4,0.9619
23514,23514,虔诚,4,0.9302
23526,23526,心扉,4,0.9458
23534,23534,更赞,4,0.9538
23539,23539,美极,4,0.9622
23557,23557,原图,4,0.9879
23573,23573,法国人,4,0.9045
23588,23588,顺利完成,4,0.9966
23604,23604,清清,4,0.9181
23610,23610,够用,4,0.9059
23614,23614,安然,4,0.9008
23616,23616,远道而来,4,0.9129
23631,23631,寓学于,4,0.9378
23647,23647,晒晒,4,0.9248
23650,23650,喀斯特地貌,4,0.9323
23670,23670,欢迎您,4,0.9696
23684,23684,山山水水,4,0.9891
23686,23686,重温,4,0.9573
23691,23691,为佳,4,0.9338
23698,23698,喝有,4,0.9042
23707,23707,快意,4,0.9351
23708,23708,花草树木,4,0.9737
23733,23733,眉金骏,4,0.9029
23764,23764,体贴,4,0.966
23767,23767,新品种,4,0.9376
23786,23786,大气磅礴,4,0.9539
23787,23787,热情奔放,4,0.9727
23807,23807,冷藏室,4,0.9805
23831,23831,稳定性,4,0.9194
23835,23835,各来,4,0.9529
23837,23837,艺术展,4,0.9036
23843,23843,光芒万丈,4,0.9139
23845,23845,温情脉脉,4,0.984
23846,23846,嘱咐,4,0.9428
23848,23848,有效成分,4,0.9826
23852,23852,比我强,4,0.9446
23869,23869,听风,4,0.9016
23883,23883,大年初三,4,0.9745
23886,23886,大年,4,0.9123
23892,23892,内敛,4,0.951
23899,23899,足试,4,0.9833
23928,23928,icon,4,0.9876
23967,23967,出家为尼,4,0.9745
24012,24012,移居,4,0.9026
24018,24018,交流会,4,0.9624
24029,24029,海钓区,4,0.9611
24041,24041,巨大贡献,4,0.9247
24055,24055,兵家必争之地,4,0.9486
24059,24059,历史博物馆,4,0.9799
24060,24060,感性,4,0.9463
24069,24069,经济特区,4,0.9029
24117,24117,帮着,4,0.9188
24126,24126,挺高,4,0.9031
24131,24131,针对性,4,0.9448
24142,24142,迎新春,4,0.9682
24162,24162,规整,4,0.9149
24163,24163,必游,4,0.996
24165,24165,灵巧,4,0.919
24182,24182,艾草,4,0.9202
24185,24185,从雪,4,0.9595
24197,24197,集齐,4,0.9262
24198,24198,通关,4,0.9235
24220,24220,缅怀,4,0.9674
24228,24228,略略,4,0.9361
24240,24240,积极响应,4,0.9607
24243,24243,数字化,4,0.9304
24257,24257,鲜奶油,4,0.9867
24303,24303,新潮流,4,0.9863
24322,24322,书画,4,0.9417
24350,24350,美艳,4,0.9379
24366,24366,粉里,4,0.9049
24373,24373,新剧,4,0.9135
24376,24376,佳作,4,0.9768
24389,24389,考完试,4,0.9003
