Source	Target	Type	Weight
步行	老板	Undirected	14
步行	体验	Undirected	10
步行	距离	Undirected	19
步行	早餐	Undirected	23
步行	观景台	Undirected	22
步行	龙脊	Undirected	10
步行	梯田	Undirected	12
老板	体验	Undirected	31
老板	味道	Undirected	16
老板	特色	Undirected	13
老板	卫生间	Undirected	10
老板	老板娘	Undirected	12
老板	鱼	Undirected	11
老板	细心	Undirected	11
老板	细节	Undirected	22
老板	整体	Undirected	13
老板	马桶	Undirected	12
老板	客栈	Undirected	12
老板	房	Undirected	12
老板	景色	Undirected	15
老板	建议	Undirected	12
老板	店里	Undirected	15
老板	餐厅	Undirected	10
老板	早餐	Undirected	66
老板	观景台	Undirected	19
老板	别墅	Undirected	10
老板	油条	Undirected	18
老板	猫	Undirected	10
老板	咖啡	Undirected	21
老板	晚餐	Undirected	13
老板	龙脊	Undirected	21
老板	梯田	Undirected	28
走路	早餐	Undirected	16
体验	工作人员	Undirected	10
体验	整体	Undirected	11
体验	房	Undirected	13
体验	店里	Undirected	14
体验	早餐	Undirected	40
体验	观景台	Undirected	10
体验	浴缸	Undirected	10
体验	梯田	Undirected	13
味道	马桶	Undirected	11
味道	早餐	Undirected	42
味道	咖啡	Undirected	12
味道	晚餐	Undirected	10
味道	龙脊	Undirected	10
味道	梯田	Undirected	16
特色	早餐	Undirected	18
卫生间	智能	Undirected	12
卫生间	马桶	Undirected	12
卫生间	早餐	Undirected	18
水	早餐	Undirected	10
啤酒	鱼	Undirected	32
啤酒	早餐	Undirected	11
鱼	早餐	Undirected	13
鱼	梯田	Undirected	11
司机	早餐	Undirected	14
工作人员	早餐	Undirected	20
工作人员	观景台	Undirected	10
态度	早餐	Undirected	12
态度	人员	Undirected	10
距离	早餐	Undirected	14
距离	观景台	Undirected	14
格调	早餐	Undirected	10
小孩	早餐	Undirected	16
水果	早餐	Undirected	20
总体	早餐	Undirected	15
细心	早餐	Undirected	12
细节	早餐	Undirected	31
细节	观景台	Undirected	11
细节	梯田	Undirected	12
硬件	早餐	Undirected	12
对面	早餐	Undirected	21
智能	马桶	Undirected	34
智能	早餐	Undirected	17
智能	观景台	Undirected	10
智能	浴缸	Undirected	10
整体	房	Undirected	10
整体	早餐	Undirected	17
马桶	早餐	Undirected	25
马桶	观景台	Undirected	12
马桶	浴缸	Undirected	10
马桶	梯田	Undirected	10
客栈	早餐	Undirected	12
大厅	早餐	Undirected	10
视野	观景台	Undirected	11
视野	梯田	Undirected	10
房	早餐	Undirected	23
房	江景	Undirected	15
一楼	早餐	Undirected	14
景色	早餐	Undirected	20
景色	观景台	Undirected	16
景色	梯田	Undirected	18
建议	早餐	Undirected	19
一流	早餐	Undirected	14
店里	早餐	Undirected	37
店里	油条	Undirected	17
店里	猫咪	Undirected	12
店里	猫	Undirected	12
店里	咖啡	Undirected	16
餐厅	早餐	Undirected	17
餐厅	观景台	Undirected	14
餐厅	龙脊	Undirected	10
餐厅	梯田	Undirected	20
菜	早餐	Undirected	12
菜	观景台	Undirected	13
菜	梯田	Undirected	14
枕头	早餐	Undirected	14
早餐	江景	Undirected	18
早餐	楼	Undirected	10
早餐	小时	Undirected	10
早餐	小朋友	Undirected	16
早餐	店员	Undirected	16
早餐	马路	Undirected	12
早餐	人员	Undirected	16
早餐	市区	Undirected	14
早餐	鸡蛋	Undirected	19
早餐	观景台	Undirected	48
早餐	桥	Undirected	10
早餐	饭菜	Undirected	10
早餐	观景	Undirected	10
早餐	景观	Undirected	11
早餐	粥	Undirected	27
早餐	猫猫	Undirected	11
早餐	油条	Undirected	37
早餐	猫咪	Undirected	30
早餐	楼顶	Undirected	16
早餐	猫	Undirected	20
早餐	浴缸	Undirected	15
早餐	豆浆	Undirected	11
早餐	天台	Undirected	10
早餐	咖啡	Undirected	46
早餐	营养	Undirected	19
早餐	晚餐	Undirected	31
早餐	撸	Undirected	12
早餐	午餐	Undirected	10
早餐	路	Undirected	10
早餐	餐食	Undirected	11
早餐	馒头	Undirected	10
早餐	龙脊	Undirected	20
早餐	梯田	Undirected	37
早餐	米酒	Undirected	14
平台	观景	Undirected	10
美景	梯田	Undirected	16
鸡蛋	粥	Undirected	13
观景台	饭菜	Undirected	11
观景台	咖啡	Undirected	10
观景台	晚餐	Undirected	19
观景台	龙脊	Undirected	27
观景台	梯田	Undirected	46
观景台	山路	Undirected	12
观景台	离号	Undirected	12
观景台	辣子鸡	Undirected	12
观景台	金坑	Undirected	12
观景台	米酒	Undirected	11
饭菜	梯田	Undirected	11
油条	猫咪	Undirected	19
油条	猫	Undirected	14
油条	咖啡	Undirected	14
咖啡	松饼	Undirected	11
咖啡	手冲	Undirected	10
咖啡	龙脊	Undirected	12
咖啡	梯田	Undirected	16
晚餐	午餐	Undirected	18
晚餐	梯田	Undirected	19
龙脊	梯田	Undirected	55
龙脊	陌野	Undirected	16
梯田	山路	Undirected	11
梯田	陌野	Undirected	12
梯田	田头	Undirected	10
梯田	金坑	Undirected	14
梯田	米酒	Undirected	11
