评论内容,评论时间,评论人等级,评论类型
回复 @栩笙啊笙 :讲道理，他技巧能力都不错，可惜唱歌这东西得老天爷赏饭吃，他唱的再准音色也不尽如人意,2021-09-16 00:51:09,4,回复
当年《惊雷》魔改后被杨坤直播评论被魔改的人骂，然后被全网讽刺过气歌手蹭热度。看看这回的骚气《女状元》如果没有央视出来查封……,2021-09-16 08:09:05,4,评论
它不是叫《女驸马》吗？[笑哭],2021-09-16 08:22:56,3,回复
那啥...这个叫《女驸马》[笑哭],2021-09-19 11:17:57,5,回复
回复 @凝雪得竹马 :懂了，我发评论的时候还以为是《女状元》，惭愧[笑哭],2021-09-19 11:42:09,4,回复
火还不就抖音火么，外面哪能看到这些？[吃瓜],2021-09-15 19:12:25,5,评论
微博上也都是啊,2021-09-15 22:06:43,6,回复
正经人谁看抖音微博[doge],2021-09-15 23:33:48,5,回复
回复 @喵喵喵丶S :头条系在我这是直接拉黑的，别人用我管不着但是别想恶心我[OK],2021-09-16 20:51:21,4,回复
抵制最大原因是改得不够好，[doge][doge],2021-09-15 18:57:22,5,评论
确实,2021-09-15 23:16:20,5,回复
改什么了，不就是自我满足的乱唱吗，编曲，谱曲了吗？不就是张嘴就来了吗！,2021-09-16 14:17:06,5,回复
不是改的不好，是完完全全的糟蹋,2021-09-16 17:30:55,5,回复
现在什么歌都被DJ化了，听着都脑壳疼。,2021-09-15 17:26:01,5,评论
就是，就因为这样，我现在非常讨厌DJ，真的[小电视_发愁],2021-09-16 07:39:28,5,回复
DJ这个职业也被人从脚砍了。。。。,2021-09-16 09:57:18,5,回复
所以我特别讨厌DJ相关,2021-09-17 02:47:28,5,回复
让我们荡荡荡荡起双桨……,2021-09-15 19:43:02,5,评论
：让我们当当当当当当当：什么是当当当当当？:当当当就是……only you,2021-09-15 20:19:06,4,回复
就是这个，真没想到这都能魔改[撇嘴],2021-09-16 22:32:22,4,回复
每次听到这个旋律我就真的想一拳打爆改的那个人,2021-09-17 08:06:25,5,回复
要不是跨国维权昂贵，这帮人估计能赔到裤衩都没有[辣眼睛],2021-09-15 18:00:28,4,评论
网红=恶心,2021-09-15 17:08:22,5,评论
开幕雷击,2021-09-15 17:09:53,5,评论
[辣眼睛]猴哥听了直接一棒下去叫你魂飞湮灭,2021-09-16 01:06:29,6,评论
这唱法是真的嫂，一副很xs样子,2021-09-15 18:38:04,5,评论
这个人我真的很讨厌，完全不尊重国粹，恶心到不行，改编不是乱编，捏着嗓子矫揉造作为什么有那么多人觉得可爱，这真的让人特别费解,2021-09-18 05:53:29,5,评论
竟然还有人说要不是因为她，黄梅戏是什么都不知道。。无语了，这很自豪吗？,2021-09-18 00:28:02,5,评论
[辣眼睛][辣眼睛][辣眼睛]这些垃圾网红都唱的什么玩意儿啊，原曲被唱的面目全非,2021-09-17 02:50:55,5,评论
小潘子那个是...哮喘式唱法？？简直就是“黄没戏”[热词系列_知识增加],2021-09-17 00:32:45,5,评论
如果国家再不加以管控，就会越来越多的人为了赚取流量而做出更多出格的事情。十几年前可能很多人觉得，咦，拍个这么傻，这么丑的视频被别人看，家人都会觉得丢脸。现在可变成了，咦，他这样拍竟然火了，我也来，管他丑不丑，傻不傻，能火起来就行,2021-09-16 22:23:26,5,评论
青楼唱法？,2021-09-16 20:30:34,5,评论
看到田一名就想到了王蓉。,2021-09-18 11:00:42,5,评论
第一个的动作我真的在几年前看杨迪做过一模一样的,2021-09-18 03:02:22,5,评论
跟这个嘴上不要身体却很诚实道理差不多[吃瓜],2021-09-18 02:47:59,6,评论
樱花泪是我初中学长写的，人很优秀从我们这个三线城市考到了昆明师大附中，看着他都歌被改成这种狗比样子真的日火[微笑],2021-09-18 01:36:44,6,评论
他们哪天能耐给爷翻一个唢呐听听看,2021-09-17 23:52:05,5,评论
BV1Nh411h7UA，或许某天为了流量，也改编唱一曲儿这个[阴险]欢乐小调,2021-09-18 16:03:40,6,回复
回复 @浮世灵师 :卧槽，兄弟还是你狠,2021-09-20 22:24:24,5,回复
这是我第一次骂人，好恶心，吐了,2021-09-17 22:14:14,4,评论
我是孙悟空直接天灵盖儿干碎[呆],2021-09-17 21:38:36,5,评论
不知道算不算热的知识：有人发现她舌苔白厚，估计有口臭（平时吃太多刺激的东西了估计）[藏狐][藏狐],2021-09-17 17:15:52,5,评论
艹，真的吗？这种信息如果是谣言的话传出去要但责任的啊,2021-09-25 13:53:24,5,回复
打错了，是担www,2021-09-25 13:53:41,5,回复
一大早就看到这些人，真晦气[辣眼睛][辣眼睛],2021-09-17 08:41:31,6,评论
现在抖音基本都是这些口水歌，抄袭歌，垃圾歌，擦边球歌。那天我看到一个小朋友玩的玩具，里面有在放歌，一般都是那些儿歌嘛，结果我听到什么“你知道我对你，不仅仅是喜欢，你眼中却没有，我想要的答案，这样若即若离，让我很抓狂…”太祸害小朋友了[吐],2021-09-16 19:32:05,5,评论
azazaz……是把他亲戚买的应援周边什么的拿出来了吧,2021-09-25 13:55:16,5,回复
靓仔，你的视屏咋和别人这么像你们是谁抄谁啊，,2021-09-16 19:23:24,5,评论
丑人多作怪,2021-09-16 17:25:22,3,评论
话说这些人都是专业的啊，而且……唉明知故犯……,2021-09-16 07:37:36,6,评论
这些网红能不能花点钱去录音室，花点就花点，哪怕多找几个人伴唱呢，不丢人，用着假模假式的直播“声卡”30秒的视频60秒的瑕疵,2021-09-16 07:12:21,5,评论
这改编都一惊一乍的[辣眼睛],2021-09-15 20:19:26,5,评论
太恶心了,2021-09-15 19:30:35,5,评论
开头都是些什么魑魅魍魉是,2021-09-15 18:35:35,5,评论
是在恶心我吗？,2021-09-15 18:31:21,5,评论
[笑哭]艺术可以接地气，但是不要接地府[笑哭][笑哭],2021-09-15 18:07:58,6,评论
开头太恶心了！！！,2021-09-15 17:23:25,5,评论
改版黄梅戏这个改改还行吧，虽然欣赏不来但也不能一昧抱残守缺呀，不过连个原创都做不好，各种改编，音乐完了所以才这么多牛鬼蛇神出来,2021-09-15 18:54:44,4,评论
抱残守缺噗[尴尬]原版哪儿缺哪儿残了？,2021-09-16 02:41:32,5,回复
还能这么洗的,2021-09-15 23:51:17,5,回复
还行？这只能算勉强能听而已。再这么改编，精髓不能丢吧？网红只是形式上的表演，却把最重要的没有展现出来,2021-09-15 23:08:06,4,回复
挺好看，我就爱看[害羞],2021-09-15 17:24:18,6,评论
她一改编，怎么这么多人义愤填膺。问题是没改编之前，也没多少人知道黄梅戏呀。,2021-09-16 19:53:37,5,评论
？你没听过只能说你不看，我本身就知道黄梅戏，但我不知道那个女人。,2021-09-16 22:07:50,5,回复
你认真的？[无语],2021-09-16 20:15:19,5,回复
小学生不知道也正常，可以理解,2021-09-17 00:55:00,6,回复
喊麦也是一种曲艺形式，跟唱歌说唱一样值得被尊重好吧，别无脑喷喊麦，不然你真就是个精神小伙[保佑][保佑][保佑],2021-10-06 09:53:11,4,评论
还是那个问题，如果不是改，还有谁去关注黄梅戏？至少我不会，有多少正义人士说她在毁国粹，但是正义之士有宣传过吗，虽然他的本意是流量，但是也宣传了呀，,2021-09-17 22:35:19,6,评论
但也要尊重原著，一个讲谁说女子不如男的歌曲，改成了一个女妖精诱惑帅哥的歌曲,2021-09-24 21:29:14,3,回复
呵呵呵lsp才不管什么改编歌曲,2021-09-24 21:25:53,3,回复
我认为没什么不拖,2021-09-17 20:24:18,5,评论
油腻哥人家正经唱歌没人听，搞怪反而火了，火了又怪他搞怪有时候想想真讽刺,2021-10-03 17:35:49,6,评论
好家伙我听成了，大爷来玩啊[滑稽],2021-10-03 14:12:53,4,评论
丢俺们安徽人脸,2021-10-03 06:48:33,3,评论
[doge]有的人永远不知道经典二字代表着什么,2021-10-03 00:19:11,5,评论
来哦，简化一下，国粹乱改编成软黄色，反战歌曲乱改编变土味视频bgm，纪念逝去的人的歌曲被乱改成换装下贱的bgm……[辣眼睛],2021-10-02 17:44:29,5,评论
我死三十年都没她白,2021-10-01 23:41:45,5,评论
【︎ı||ııı||ı|ıı||ı| 2”-哔哩哔哩】https://b23.tv/mtw85L,2021-10-01 16:27:03,5,评论
https://b23.tv/mtw85L,2021-10-01 16:26:55,5,评论
我以为是rick,2021-10-03 07:50:31,3,回复
正经点唱歌至少还有自己的底线，别谈什么不扮丑活不下去奥[藏狐],2021-09-30 00:42:20,5,评论
别特么什么正经高材生了，这扮相是拉低谁的审美和智商呢[藏狐]还是说你们就喜欢看这样的,2021-09-30 00:40:17,5,评论
说什么不扮丑火不起来，你们不去看那些网红他们能火起来？,2021-09-30 00:41:14,5,回复
恶心,2021-09-30 00:32:19,5,评论
[辣眼睛]现在真的很离谱，有天去幼儿园参加什么儿童表演会，然后表演中国武术之类的，也就是小孩子打打花架子而已没什么在意，然后TMD放火影忍者的bgm，堂堂的中国文化放个日本动漫bgm有点离谱了，哪怕你放个龙的传人或者黄种人这样的歌曲才是中国传统文化，然后下学期把孩子送到别的幼儿园读书了[辣眼睛],2021-09-29 23:43:12,5,评论
田一名唱功很好啊,2021-09-29 22:11:08,5,评论
还是封杀n吧,2021-09-29 21:31:50,3,评论
作为安庆人，我表示，你们别在祸害黄梅戏了,2021-09-29 21:25:56,5,评论
小潘潘，吃俺老孙一棒飘过一个弹幕,2021-09-29 12:29:11,0,评论
戏曲是有戏腔的，不是你会唱歌就行的，这玩意得从小练，是门活儿！,2021-09-28 20:45:29,5,评论
[吐]妈的给爷整吐了,2021-09-28 09:16:47,6,评论
黄是真的黄，可能有梅，反正没戏,2021-09-27 03:07:54,5,评论
该被下架的不应该是迪迦，而是那些流量明星演的屑作，他们扭曲三观，通篇都是低俗笑话和擦边球，这些才不应该存在。该凉的才是这些,2021-09-27 00:29:24,5,评论
[笑哭][笑哭][笑哭]可惜家长视而不见[笑哭],2021-09-27 02:27:34,4,回复
属实上纲上线了,2021-09-26 11:56:51,5,评论
臭苍蝇一群来盯肉,2021-09-26 10:25:40,3,评论
知道为啥它这么做吗，因为这样它就可以一跃成头牌，价钱更高[doge],2021-09-26 09:06:35,4,评论
[doge][doge][doge]看来宁经常照顾她生意[脱单doge],2021-09-27 02:28:15,4,回复
有一说一原曲yyds，改编的我都不带听的,2021-09-26 07:37:18,5,评论
她魔改的不是女驸马 是慕容晓晓的歌曲黄梅戏 指控都能指控错的[辣眼睛],2021-09-26 07:33:41,5,评论
回复 @马鲁斯白刃 :他们是指控错了没错，本来的意思是本来黄梅戏这首歌改编的是《女驸马》小潘潘的改编很明显就是没有尊重原作黄梅戏人家慕容晓晓尊重了， 他不尊重说得过去？[囧]至少出发点差不多。不难理解吧。黄梅戏这首歌，里面至少能看得出有戏曲的影子能够宣传戏曲文化。小潘潘那唱法，怕不是把黄写在里面。[囧][囧][囧],2021-09-27 10:45:07,4,回复
回复 @可爱多宝可梦 :所以你想表达什么 我说的不就是她魔改的是歌曲黄梅戏吗？要不我删了你来发？,2021-09-27 10:35:34,5,回复
回复 @马鲁斯白刃 :黄梅戏啊。黄梅戏是一首歌。是慕容晓晓改编黄梅戏经典剧目女驸马的，人家最起码也是科班出身。,2021-09-27 10:19:39,4,回复
这视频前部分跟有个up的一模一样[辣眼睛],2021-09-26 02:25:54,5,评论
都是戏子，不会真有人拿这当宝吧，根本不可能走出去，还不如发展麻将[辣眼睛],2021-09-26 01:14:10,5,评论
你可以骂，但你没权禁,2021-09-25 23:40:53,5,评论
这音调是真骚。,2021-09-25 23:15:13,5,评论
mc＝抄袭[doge],2021-09-25 16:30:00,3,评论
第一个唱的挺好，但他的表情是咋回事？个人特色吗？,2021-09-24 23:24:04,6,评论
节目效果 他唱歌确实挺好的,2021-09-25 18:25:12,5,回复
周文王将先天八卦简化后天八卦，乔帮主把降龙二十八掌简化为十八掌我也没看见挨骂啊，怎么一网红改编个黄梅戏就一堆小丑跳出来审丑来呢,2021-09-24 13:58:25,4,评论
还不是用受众群喜欢这种辣鸡。没人喜欢会有人去搞这种东西。国内的审美真的太畸形了。,2021-09-24 12:49:43,4,评论
《see you again》在油管52亿的播放量 评论 213万尼玛 这种歌曲也能改编DJ[藏狐],2021-09-24 03:52:04,5,评论
小潘潘怎么还不死,2021-09-23 22:05:45,5,评论
还有beyond的灰色轨迹，被毁的一塌糊涂,2021-09-23 19:50:35,5,评论
吃个桃桃,2021-09-22 03:34:17,5,评论
棺材板凉凉[呆],2021-09-25 13:56:42,5,回复
抄文案了吧,2021-09-21 23:32:28,3,评论
抖音[doge]我到现在下都没下过,2021-09-21 11:46:27,5,评论
妹子不错，可惜路有窄了。别祸害群众的美好记忆。创作些新的可爱歌曲呗。干脆就唱儿歌吧，这个嗓音太甜了。,2021-09-21 10:06:35,5,评论
身为安徽人的我感觉很淦[辣眼睛][辣眼睛],2021-09-21 04:15:36,4,评论
支持小潘潘，爱谁谁,2021-09-21 00:37:41,5,评论
。。那些作假，吃屎，骗人的咋没人管???,2021-09-20 23:03:00,5,评论
大逼脸子扇你[辣眼睛][辣眼睛][辣眼睛],2021-09-20 22:53:18,4,评论
[辣眼睛][辣眼睛][辣眼睛][辣眼睛],2021-09-20 22:34:16,5,评论
本人安庆宿松人，观后感：[辣眼睛],2021-09-20 21:29:24,4,评论
这种魔改的歌往往没什么意境，违和感很强,2021-09-20 20:50:43,6,评论
朝你大胯捏一把怎么说,2021-09-20 18:42:26,4,评论
抖音快手害人不浅！！！必须的下架。抖音刚开始的技术流我很喜欢，渐渐的越来越恶心！快手从根本上就是和毒瘤！,2021-09-20 18:03:21,4,评论
而且总有一些脑瘫认为那些歌好听[笑],2021-09-20 17:11:17,4,评论
短短的几分钟，硬是要洒家用几年去疗伤！,2021-09-20 17:05:20,6,评论
尊重每一个作品背后的故事。,2021-09-20 13:00:19,5,评论
确实好听！我不否认。但是，不尊重故事背景也是事实。举个栗子？就好比把一首国歌唱出了黄龄丫头的一首歌，痒–的感觉。个人观点，不喜勿喷。,2021-09-20 12:41:59,4,评论
回复 @风神快来忽悠我 :哈哈😄，我就记得呀,2021-09-25 16:36:47,4,回复
来啊~快活啊～反正有……话说现在真的还有人记得这首歌吗,2021-09-25 13:58:24,5,回复
网红唱黄梅戏感觉好像技师又学会了新活,2021-09-20 12:28:10,6,评论
赚钱吗，不寒颤。毕竟搞传统文化我们是没那个本事的，但是借着由头搞钱的胆子还是有的，而且很大！[doge][doge],2021-09-19 22:46:09,5,评论
去它马的葬礼上唱吧。[辣眼睛],2021-09-19 20:47:17,6,评论
太轻快了 ，葬礼上不适合唱，得拿音响开最大音量,2021-09-25 13:59:40,5,回复
我觉得她改歌没问题，创作自由。但是就这水平，她红了？？是观众审美不好还有有人硬捧？,2021-09-19 19:58:22,4,评论
翻唱歌曲还是比较喜欢周深的歌[捂眼],2021-09-19 16:36:51,4,评论
这女的唱歌这么用力，是用屁在往外蹦字儿么？[辣眼睛],2021-09-19 16:32:24,4,评论
网红就是群煞笔,2021-09-19 15:46:16,6,评论
还有个翻唱《囍》的女声，那叫的真的跟叫魂没啥区别[OK],2021-09-19 15:16:24,6,评论
作为安徽人，我很遗憾以这种方式见到我的家乡[笑哭],2021-09-19 14:12:38,4,评论
娘的 抖音就是个厕所,2021-09-19 12:11:48,4,评论
Mc？不是国家不让搞了吗？,2021-09-19 07:17:24,5,评论
这帮孙子除了国歌啥不改，为了红为了钱，啥都敢做，那个小潘潘是想红都没有道德底线了，估计为了钱就能卖身求荣了。,2021-09-19 01:37:15,5,评论
多好一糊凉，人霉剩舔。,2021-09-19 01:21:31,4,评论
该说不说，这是群众自己的选择，就像自己窝吃窝拉就别怪自己住厕所,2021-09-19 01:15:06,5,评论
那个，不谈人品，就说歌曲听起来吧，我觉得这个改编自《云宫迅音》的《悟空之心》远远不如华晨宇的《齐天大圣》[捂脸]我觉得《齐天大圣》改编的算是很不错的了不是华晨宇粉丝，只是说歌曲[捂脸],2021-09-19 00:32:54,5,评论
更可怕的是现在不少小孩开口都是抖音上这些乱改编的曲调,2021-09-19 00:23:14,5,评论
你跟那个下饭音乐是一家的？黄梅戏那段视频内容一模一样，截取视频片段啥的共用一段素材？,2021-09-18 23:32:35,5,评论
封面那个是我错觉吗。。感觉嘴有点儿歪？（不是说不好看，妹子很漂亮，就是单纯问一下）,2021-09-18 23:02:58,6,评论
这改得也不好听啊，一股DJ味。。。。,2021-09-18 22:23:05,5,评论
那些说创新的是看不懂媚俗两个字？还是看得出装看不出[妙啊],2021-09-18 22:18:44,4,评论
说实话，黄梅戏要是能好好改编成流行音乐未尝不是一种积极的创新，可是特么的这群妖魔鬼怪就是在卖丑、卖软色情加蹭热度，除了词儿一样其他哪都不一样，都原地暴毙可以吗？,2021-09-18 20:35:36,6,评论
群众眼睛是雪亮的，但是音乐鉴赏能力是瞎的！我觉得这话很对,2021-09-18 19:07:09,5,评论
把油田也封了吧,2021-09-18 18:48:35,5,评论
什么LJ玩意，yue 了 yue了[灵魂出窍][灵魂出窍][灵魂出窍],2021-09-18 18:48:25,5,评论
我都觉得那是她唱的吗？声卡吧,2021-09-18 16:41:06,6,评论
BV1Nh411h7UA，来，也改编唱一曲儿这个[阴险],2021-09-18 16:01:32,6,评论
第一个真像个贵物,2021-09-18 13:46:56,5,评论
说实话，我听不懂黄梅戏。小的时候，我爷爷和奶奶喜欢听，他们虽然强迫我去听[笑哭]，但是，听不懂。不过我现在听的这些歌真不如以前的戏曲。不知道从什么时候开始，歌的质量降了好多，唉,2021-09-18 13:44:33,2,评论
这样唱......你还不如唱《朝你大胯捏一把》呢，算了，还是别唱了。我怕你到时候唱成《朝你蛋子捏一把》我的蛋子隐隐作痛。,2021-09-18 10:40:51,5,评论
我小学就听过了，就是当时不知道是什么歌，反正就觉得很好听,2021-09-18 10:04:54,5,评论
郭德纲说得好，老祖宗的东西不是不能搞创新，但总要先分清勺子和锅碗，拿这痰盂当碗这能叫创新吗？,2021-09-18 09:33:52,5,评论
我没看视频 我就是看封面这b脸不爽进来说下,2021-09-18 09:24:51,5,评论
这毫无灵魂的改编，抹去了歌曲表达的意义，空白的旋律麻木了感性,2021-09-18 07:47:18,6,评论
这就是我不刷抖音的原因,2021-09-18 00:57:28,5,评论
传统的东西不能胡来瞎搞，玷污了文化[辣眼睛][吃瓜],2021-09-18 00:06:05,5,评论
田一鸣唱的好好听,2021-09-18 00:02:06,5,评论
挺好的，要我说学猫叫那会就该封了,2021-09-17 23:24:39,5,评论
田一鸣是真的悲哀，有实力，正经拍视频一点人气都没有，扮丑火了。,2021-09-17 22:24:33,5,评论
除了up提到的这些我就想问一句，《让我们荡起双桨》是哪个大病改成dj的？,2021-09-17 22:07:12,5,评论
抖音真的是辣鸡，低俗聚集地，内容创造少之又少,2021-09-17 21:47:36,5,评论
阿B也高不到哪去，哈哈,2021-09-17 21:59:26,4,回复
恐怖电影:屏幕里的人不管做什么都死死盯着你，从不眨眼魔改黄梅戏:屏幕里的人不管做什么都死死盯着你，从不眨眼[辣眼睛][辣眼睛][辣眼睛],2021-09-17 21:41:11,5,评论
中国的音乐感觉在走向畸形,2021-09-17 21:31:35,4,评论
这是个什么玩意儿？磨皮把人中都磨没了，而且一点声乐功底都没有。传统文化的继承发展要取其精华去其糟粕，至少像《悟空》、《赤伶》这样的优秀作品我作为年轻人是持赞赏态度的，而不是这种打低俗擦边球的lj。,2021-09-17 21:18:13,5,评论
喊麦贵物才看,2021-09-17 21:08:20,4,评论
好看不就行了。音乐不就是这样嘛,2021-09-17 19:55:44,5,评论
想红还不简单啊，直接买张机票去日本把靖国神社烧了不就红了,2021-09-17 19:55:31,6,评论
安徽老哥这不重拳出击,2021-09-17 18:41:51,3,评论
为什么还有好多人认为田一名是高质量男性然后骂他？他俩不是一个人啊,2021-09-17 18:42:13,5,评论
