评论内容,评论时间,评论人等级,评论类型
话不能说太死  愿者上钩吧  而且确实很多风味是机器无法比拟的,2021-06-25 13:10:19,5,回复
笑死了，如果是日本不得来个糕点仙人，换成中国人就是辣鸡,2021-06-25 21:38:50,5,回复
日本刀，日本手工和服，Cosplay 手工刺绣，等等说不胜数，怎么办[doge],2021-06-25 23:13:48,5,回复
东西又没丢，大街小巷都有卖。何必搞得跟道德绑架似的。,2021-07-01 17:24:53,5,评论
这玩意太干了,2021-07-09 17:40:39,4,回复
回复 @玉米面饼饼 :你要是一口一个，你肯定干,2021-07-12 16:54:55,4,回复
没有创新迟早被淘汰,2021-06-24 11:02:50,5,评论
说的好！现在流行的美食，没有几个是完全遵从古法制作的，造型和口感上都做了创新，甚至吸收了其他国家或地方的元素,2021-06-24 11:19:49,5,回复
这就导致许多传统手艺都在消失[捂脸],2021-06-24 12:59:51,5,回复
回复 @羽泽陈巨帅 :你说的是网红美食吗？那甜点不都是西点，除了青团之外没几个网红中式点心,2021-06-28 23:23:10,6,回复
评论区简直没眼看[辣眼睛]个个搁这人间清醒大师是吗，你创新发明一个看看?,2021-06-28 07:42:28,6,评论
笑死，好像马卡龙之流是摩登创新的产物似的……西化就西化，何必标榜自己是新新人类，古典糕点跟不上时代[脱单doge],2021-07-01 15:23:43,4,回复
屁股歪到树上了，我很喜欢中式糕点，很享受。,2021-07-03 19:47:54,5,回复
回复 @小猪不大 :然而马卡龙也很难吃啊，而且你在蛋糕店能买到的西式糕点实际上大部分都是日本人改良过的，正宗的未必就好吃[思考]糕点说破天还是好吃最重要,2021-07-17 23:44:11,6,回复
道德绑架？你当这是短视频平台吗？,2021-06-25 19:22:06,5,评论
不是吗[抠鼻],2021-06-26 22:47:31,4,回复
回复 @倆只抌梦奚 :哈哈，在很久以前B站还是不一样的B站，咱4级号也算稀有动物,2021-06-27 10:59:02,4,回复
他这就是抖音视频，改都没改放B站,2021-07-05 01:38:26,4,回复
道德绑架求播放量呗(´-㉨ก`),2021-06-23 23:48:19,4,评论
正解,2021-06-24 13:47:06,3,回复
其实这些东西都靠宣传，日本有好多名声大，味道一般的东西，就是炒作的好，咱们国家的龙须糖，谁也没太在意，让韩国宣传成他们的国粹了,2021-06-27 23:18:46,3,回复
回复 @藕醒来后 :这些东西在江南一带很常见，没法营销。,2021-06-28 17:42:43,5,回复
拉倒吧，别被视频误导了，这东西好学好做，不会失传，就是现在吃的人少了，因为它不好吃。机器生产成本特别低廉，非要卖贵的手工，谁去买呀[微笑],2021-06-29 03:25:52,3,评论
主要是太甜了，还容易呛到[藏狐],2021-07-11 14:58:41,5,回复
我也觉得，这视频多少有点道德绑架,2021-07-19 14:49:20,5,回复
这玩意上哪快失传了我想问一下，这不就一个印花糕点吗？拿这种标题赚流量有意思吗？，我还以为有啥特殊工艺呢,2021-06-28 20:50:13,5,评论
他想说的应该是手工制作的人不多了，因为现在大多数都是机器代替人工,2021-06-30 00:19:33,3,回复
回复 @价值6硬币的尊贵名称 ::就一个模具的事人再少它也失传不了[OK],2021-06-30 00:33:43,5,回复
回复 @价值6硬币的尊贵名称 :手工制作麻烦啊，机器制作可以降低成本，可以大量生产，价格不贵销量多，全国各地区人民都能尝到。本地人可能会去老店吃纯手工做的,2021-07-01 00:42:13,5,回复
你这标题就不能起的阳光一点，还有配乐也是,2021-06-22 21:47:32,4,评论
我肤浅了，就想吃，哪里有卖？,2021-06-21 19:00:47,6,评论
无语了我就这玩意是有人爱吃有人不爱吃，别扯没有用的，说什么日本过来我们就说好吃，在国内做的我们就嫌弃，这玩意味道也不是特别好吃我们也不至于人人都要买呀。,2021-06-29 21:45:34,3,评论
打情怀牌没用，就是不好吃，说好都不顶用,2021-07-01 10:53:13,6,评论
我是潮汕人，以前我们拜神奶奶都会准备这种糕点，即使是过年，或者送人也是首选的甜品。但是不知道从哪一天起，变成了奶奶来问我们想吃什么，她要买来拜神。以前他们只有这种甜点，现在我们有很多选择，可以挑可以选，即使是一直以来的规则也可以被改变，我突然，有点难过,2021-06-30 12:55:12,4,评论
现在潮汕很多糕点铺都有卖，但是真的很少，连糕点铺都没有快没有了，变成了西式变成了面包，越来越“洋气”，而拜神的贡品也变成了饼干、面包，变成了现在小孩子的口味。,2021-06-30 12:58:47,4,回复
这种糕点表面都会印着“恭喜发财、财源广进”等祝福的字样，而且是一个字一个字，我小时候很爱集字，然后配着浓茶吃着糕点，非常惬意,2021-06-30 13:01:05,4,回复
怎么老是发重复的视频,2021-06-22 21:19:14,5,评论
热评第一不会是个韩国人吧,2021-06-28 13:41:28,5,评论
少跟我工匠精神 如果真有用 自然会留下来 而不是还要宣传 最公平的就是时间,2021-06-26 19:21:22,4,评论
爬树的文化更传统,2021-07-09 23:11:53,5,评论
我觉得一个东西淘汰一定是因为他不适应环境。应该是传统糕点怎么适应新环境而不是反过来。就像你说的，爬树更传统，没必要啥都传下去。失传的吃的多了去了，不好吃是传统糕点的问题，要真好吃怎么会失传[藏狐]。。,2021-07-12 09:12:41,5,回复
这东西会断传承？？？？没人学我去学！！！,2021-06-30 21:45:26,4,评论
加油💪,2021-06-30 22:16:05,6,回复
加油！,2021-07-08 20:51:41,4,回复
传播的锤子，没有地址，没有名称。糕点都是给人看的，不能吃,2021-06-21 23:05:34,6,评论
可能是想14秒教会你，让你自己做着吃[doge],2021-06-22 06:45:00,5,回复
其实说实话，有些人说现在科技发展快，根本没时间坐下来吃东西……说白了就是经济条件差，你要是家里有钱不上班坐家里能没时间？坐办公室喝喝茶能没时间？真的越来越不懂了，什么古代糕点腻，难吃，难咽下去[翻白眼]吃东西难道不喝水吗？一楼这种扭曲的三观居然还有好多人赞同？？[疑惑][疑惑],2021-06-30 00:18:00,3,评论
说的好像家里有钱才是大多数人一样,2021-07-01 20:31:40,4,回复
自己不想着转型坚持老一套，现在卖不出去了又开始在网上卖可怜，怪的了谁？做中式糕点的老铺子也不是没有 人家及时转了型不也卖得风生水起？自己不想着做出改变，抱怨别人不懂,2021-08-25 21:10:00,4,评论
“有点像咱老北京的绿豆黄　黏了吧唧的，也不好吃，还不如我内冰红茶呢”,2021-06-25 11:48:10,5,评论
应该是豌豆黄吧,2021-06-28 15:40:02,6,回复
问题是 没有人愿意教 也没有人愿意学  可能学这个饭都没有的吃  怎么学  这是现实啊,2021-06-24 12:35:05,4,评论
就是好吃[支持][支持],2021-06-22 17:06:39,5,评论
你称之为丢失，而我称之为淘汰[OK],2021-06-29 12:18:28,5,评论
有些东西淘汰掉是有原因的[藏狐],2021-07-01 12:49:50,4,评论
快得了吧，蛋糕店就便宜？就天天有人吃蛋糕？没点公家券养着，凭本事开店得关门一大半,2021-06-29 13:22:11,6,评论
我真的超喜欢吃这种糕！但是不太容易买到，比起西点店铺，这种传统糕点店真的太少了[大哭]大城市可能还好一些。,2021-08-03 18:19:04,5,评论
不管中点西点，干净好吃我都喜欢，少来道德绑架哈[翻白眼],2021-07-13 15:43:01,0,评论
好吃就不会被淘汰，上午刚看了一个用传统手艺做肉饼的，生意兴隆。,2021-07-04 23:31:55,4,评论
就这玩意有啥技术含量，就这能绝了？这不扯淡嘛。,2021-07-01 21:14:22,6,评论
顺其自然就好，秦朝的点心宋朝也会失传呀，唐朝的点心到明朝也会失传呀。纠结这个干什么，跟不上就跟不上呗，好吃好玩的东西只会越来越多，不会越来越少。,2021-07-01 20:07:13,5,评论
突然觉得辜鸿铭如果还在就好了。。。,2021-07-01 22:59:46,4,回复
虽然好吃，但上次差点噎死,2021-07-01 09:59:40,4,评论
不是 这玩意我都没见过咋买 我专门跑网上大老远去买？马卡龙蛋挞这玩意大街上随便一家面包店都有 评论区前面几个整的跟众人皆醉我独醒一样 [辣眼睛],2021-06-30 23:11:34,4,评论
泸溪河,2021-06-29 19:42:50,4,评论
难吃，咬一口一嘴粉瞬间把水分吸干难受死人,2021-06-28 21:11:28,5,评论
阿西吧，已经在申遗了思密达[doge],2021-06-26 20:42:31,4,评论
其实，制作方式，流程，口感，保持古法，少加点糖，我还是很喜欢的[笑哭],2021-06-26 08:00:12,5,评论
我可喜欢吃这种老式糕点，但好贵的，每年都吃不了几次,2021-06-25 20:55:29,4,评论
这个是啥呀，有人科普一下吗？,2021-07-09 16:59:37,4,评论
好吃是好吃，就是得配一瓶水,2021-07-08 22:56:07,6,评论
每个视频都弄个响标题，内容简短空洞（很多短视频平台的风格），人们就看个爽，也没能深入了解过，很难不让人认为这是单纯为自己的频道赚流量,2021-07-08 20:43:53,5,评论
但我想问问哪里有卖的啊[难过]别是特别贵的,2021-07-08 11:57:10,5,评论
这个真的好吃，上回中秋节我妈朋友送我妈，我妈不要，硬给了几个给我吃了，爱上了，很简洁朴素的味道，是我爱的[害羞],2021-07-07 20:58:26,5,评论
就是后来没见过哪里有卖的,2021-07-07 20:58:53,5,回复
一般不吃点心和水果…主要是工资不到点6000…解馋的话吃点便宜零食，希望以后能有钱给我家孩子买点吃[加油],2021-07-07 16:24:22,4,评论
如果不贵，当然会火,2021-07-07 13:16:03,5,评论
整天失传失传的……我这的蛋糕店有做啊？,2021-07-07 02:23:44,5,评论
吃不起啊[大哭],2021-07-07 00:06:22,4,评论
倒是给俺说说怎么做啊，太想吃了[星星眼],2021-07-05 17:47:36,5,评论
卖的地方还是太少了,2021-07-05 12:25:11,3,评论
不会失传的，我阿姨就卖老上海传统糕点，她是网上学来的…[doge],2021-07-04 23:20:23,3,评论
这几秒钟宣传个寂寞？,2021-07-04 21:26:26,5,评论
我就喜欢吃这种糕点，可是我们这没有卖[无语][大哭],2021-07-04 18:49:00,5,评论
这个要喝着茶一点一点抿着吃，但是，现在的快频率生活，已经不允许我们有这样的时间去享受了,2021-07-03 19:33:37,4,评论
B站的人现在都怎么了？一看到传统文化的东西，就都两极分化地抖起来了....不好吃这些糕点也存在了少说几十年了，确定不是自己的问题么， 而且私以为很多中式糕点还是挺好吃的。即便这种口感干干的也是阿。(而且我自己通常吃中式糕点的时候，总觉得有种古香古色的感觉，不论东西口感怎么样？这种感觉我也很喜欢。) 还有，传统中式手工艺菜肴，越来越少的人会做、有这门手艺，也是个不争的事实啊。从小在这种传统技艺熏陶下生长起来的人总觉得传统流失、担心尊重或喜爱传统的人越来越少，对他们来讲也没错、也无可厚非吧？至于都这么抨击up吗？他也没怎么样啊。再说了，关于这类关键词：创新、传统流失、做视频、标题不都会有这样类似的问题吗？别的题材不说，这种题材下面这么抨击、反讽、敏感干啥？又不是它一个人的问题，怎么都骂他？骂他又有什么用呢？ 这种传统有没有流传？我不是太了解。   只是觉得很多评论的言语里的高傲感、司空见惯感、攻击性，让我很不能理解.....,2021-07-03 16:01:48,4,评论
就是不喜欢干粉挤压出来的糕点,2021-07-03 14:58:21,4,评论
我觉得这种传统糕点，一定要现做的，或者只有几天保质期的那种才好吃。,2021-07-03 04:15:45,4,评论
这个好像糕干啊，就是没夹馅，甜的嘞,2021-07-02 22:25:25,6,评论
第一次吃这玩意的时候是干吃的，当时给我噎的，后来才知道这玩意是要配着茶吃的[笑哭],2021-07-02 20:30:56,2,评论
封面看着就眼熟，馋虫蠢蠢欲动，一看果然家乡的点心！,2021-07-02 19:40:41,5,评论
不必说那么难听吧。。。啥叫中式糕点跟不上时代不会创新    那西式以前到现在都还在卖卖的糕点也没见不受你们欢迎啊,2021-07-02 06:18:16,0,评论
泸溪河？,2021-06-28 20:23:07,5,评论
粘不拉几的[脱单doge],2021-06-28 20:39:35,5,回复
你说这糕点都是配着茶慢慢吃的，你一口就吞了可不是太干太腻了?[捂脸],2021-06-28 20:08:50,4,评论
那不直接告诉我们在哪买就好，别卖劣质食品骗粉丝就好了,2021-06-27 19:32:56,5,评论
“应该是什么豆磨的面，捏的一个糕，没吃过这种以前，也不好吃，还没我那冰红茶好喝呢”,2021-06-27 01:04:11,4,评论
以前一口吞过这玩意，口水都被搞干了……,2021-06-26 19:55:01,5,评论
腻了吧唧的不好吃，还没我这冰红茶好吃,2021-06-26 13:56:38,5,评论
这不是凉糕吗,2021-06-25 19:47:23,5,评论
这玩意儿我奶奶天天做给我吃，我妈也学会了[藏狐][藏狐],2021-06-25 11:19:53,5,评论
我研学时候做过！,2021-06-25 03:52:52,5,评论
这种糕点的制作工艺是不是和眼影压盘的工艺一样啊[哦呼],2021-06-25 00:25:35,5,评论
唉，很喜欢吃，但是现在买不到了,2021-06-24 23:45:12,5,评论
你问问up店在哪？试试看网购？,2021-06-25 14:54:19,5,回复
回复 @地球OL普通玩家1号 :OK[呲牙],2021-06-25 15:47:44,5,回复
想吃[热词系列_真香][热词系列_我全都要],2021-06-24 22:41:59,4,评论
说到底就是不好吃啊，就算是现在国内流行的那些西式糕点，实际上大部分也都是日本人改进的才能在国内流行[辣眼睛]这和西化也没关系啊,2021-07-01 08:58:17,6,评论
又甜又干又糙，不好吃，有些东西总要淘汰的，不可能一成不变,2021-06-30 21:22:23,5,评论
有几个买过稻香村吃过就在这古代糕点不好吃了，，，真是无语😓 浮躁的一笔。不了解就开始批判，没吃过就开始吐槽。就你们这个态度，真是不咋地,2021-06-29 23:27:57,5,评论
管我屁事，我都要饿死了，还管你好不好看,2021-06-28 16:36:11,5,评论
可以看看《阴律无情》这本书，讲的很好。,2022-01-19 20:17:37,5,评论
知道为什么古人吃中式糕点时喜欢慢慢用嘴抿吗？因为吃着噎人,2021-09-23 18:11:19,5,评论
这up就一博眼球的标题党，要真想传承保护视频至于弄这么敷衍？一群人看见“传统”两字跟着瞎起哄，有的还开始道德绑架了哈[微笑]讲真，吃个东西而已，人的口味有偏好，没必要什么都搞对立，中西式糕点不是只有一种，喜欢哪些种类看个人，某些人整得中西糕点就不能共存似的[藏狐]另外奉劝各位如果真的想传承非遗，那就做点实事，比如去拜个师学艺或者在网上自己找点教程学，又或者去查资料做个科普视频之类的，少在这种赚流量的标题党视频浪费时间，让它们糊掉才能更好的传承传统文化。,2021-07-30 21:04:16,5,评论
[囧]会有人觉得中式糕点不好吃？？？？？？第一次听说[囧][囧]他们味觉是不是有问题？？？？,2021-07-19 18:27:55,6,评论
不知道哪里有卖的，有品牌的那种买起来就很贵,2021-07-19 14:45:36,4,评论
不是不吃，是买不到，哭了,2021-07-18 20:53:50,3,评论
蛋黄酥没吃过，绿豆糕没吃过？差不多得了,2021-07-18 19:20:45,5,评论
以前喜欢吃甜的 现在一吃甜的就牙疼[热词系列_泪目],2021-07-18 17:20:51,5,评论
禄食,2021-07-18 15:26:21,3,评论
我想吃，但是我吃不着啊[笑哭]从来没见过,2021-07-18 14:13:36,5,评论
不要那么甜齁腻油干应该好一些吧。当然也有口味清淡的我想很多人会喜欢吃。一时现在比以前生活节奏快了。再加上以前人吃不饱饭缺油少甜的。所以吃这种就非常抗饿。但是现在大家都不挨饿。也就没有这种需求。,2021-07-18 02:44:20,5,评论
重点是味道吧，你也不能啥都怪西化呀。而且这东西很常见吧，也有很多人吃啊。不要一位强调手工和机器。现在时代也不一样了，古代的时候有机器吗。你这人工的费用不还是要算在消费者头上。好吃的是不会被淘汰的。国外的甜点进中国也改成中国人喜欢的口味了。并不是一味的靠他们宣传,2021-07-18 02:29:10,5,评论
绿豆糕?泡粥贼好吃[嗑瓜子],2021-07-17 21:15:30,5,评论
米酥yyds[打call][打call],2021-07-17 20:42:43,4,评论
古法纯手工熬制鸦片也失传了，要不要支持一波？,2021-07-17 18:32:46,0,评论
太干了,2021-07-17 15:20:46,5,评论
都没见过，[酸了]又错过了一个美食,2021-07-17 14:33:05,3,评论
酥食！我们苗族90年代及以前结婚女方带南方的饮食之一，不太喜欢吃，但是吃这个基本都是接媳妇！现在基本没有了，偶尔有卖！,2021-07-17 13:35:21,2,评论
主要是不好吃，好吃的中式糕点店太少了说真的，蛋糕啥的随便个城市都能找出几家不错的,2021-07-17 00:06:29,6,评论
回复 @陈咬虎 :你给古人两份糕点，一份是传统糕点，一份生日蛋糕。你猜他吃哪个,2021-09-23 18:12:42,5,回复
回复 @陈咬虎 :中式点心难度也高啊,2021-09-12 15:51:50,6,回复
外来的和尚好念经，从鸦片战争之后，国人就一直在反思，自己为什么会失败，肯定是外国的比我们的好。到后来已经是迷信了，凡是国外来的都比我们的好。反正大多数人也不知道外国的蛋糕什么味道，做得烂你们也不好评价，但中式糕点你做得稍微不够好就是垃圾，因为懂行的人太多了。特别是年轻人并不在乎口味，更在乎新鲜，不然网红美食也不会那么火。,2021-09-12 10:20:31,5,回复
粉粉糯糯的，可甜了，无比喜欢这个点心!,2021-07-16 23:15:57,4,评论
emm这个配茶很好吃啊，成就奶油什么的不甜，这玩意贼甜呗,2021-07-16 15:32:25,4,评论
弹幕怎么感觉是买的,2021-07-16 14:25:25,4,评论
"现在小孩不吃是因为太干了,可是对于我来说这挺好吃的呀。",2021-07-16 04:17:57,2,评论
求问哪里卖啊,2021-07-15 23:34:44,5,评论
小时候天天吃，模子还留着呢，现在也是[doge],2021-07-15 19:24:52,5,评论
我好喜欢啊啊啊啊,2021-07-15 14:28:44,5,评论
我们这边儿文化馆就有交非遗的,2021-07-14 20:18:33,4,评论
（教）还是免费的呢！,2021-07-14 20:18:56,4,回复
麻烦直接倒我嘴里我可太爱这个，一口糕点一口茶，主要我爷爷的茶太苦了[辣眼睛],2021-07-14 19:15:46,5,评论
如果想传承，就认真拍个横版视频介绍一下这个糕点，介绍一下它的历史阿，制作流程阿，现状阿。等等。而不是就发一个十几秒的短视频，配一个抖音bgm在这里抱怨快失传了。,2021-07-14 13:08:52,5,评论
这个我爱吃和一半不爱吃，比如配牛奶时候，我比较爱吃,2021-07-14 12:14:01,2,评论
糕点这东西，味道第一，其他都是次要。要是好，你就卖，说非遗就是个宣传，东西不行啥都白搭。说这么多，不如发个地址，让人有空去尝尝,2021-07-14 10:23:17,5,评论
真正的中式糕点都是配茶慢慢吃的好吗，你一口一个能不噎吗[辣眼睛][辣眼睛],2021-07-13 21:27:11,3,评论
桂花糕太好吃了，去甜品店基本上都是来一盘空一盘。不排队都买不到，懒的排,2021-07-13 20:45:56,6,评论
小心韩国呀！,2021-07-13 18:02:30,3,评论
我感觉不好吃，但这个无所谓，关键是这个没啥技术含量吧！,2021-07-13 10:07:25,4,评论
虽然能理解人与人口味不同但看到这么多人说中式糕点难吃我还是有点惊讶。。。而且说难吃还这么言之凿凿的，难不成世界上觉得西式蛋糕奶油腻的要死绿豆糕云片糕好吃的就剩我一个了？,2021-07-13 01:58:17,6,评论
绿豆糕和云片算是中式里面比较好吃的了,2021-07-18 02:55:25,5,回复
好吃，但吃多了容易腻[点赞],2021-07-13 00:48:45,5,评论
哇！这个小时候可喜欢了，后来就没人卖了,2021-07-13 00:15:15,5,评论
什么东西啊？看上去很好吃,2021-07-12 16:04:07,3,评论
可以去学习吗？可以学习吗？,2021-07-12 13:10:07,2,评论
请问在哪可以买到大大的产品,2021-07-12 13:08:38,5,评论
这个叫什么名字哇，我好想吃，好久好久没吃到了呜呜呜呜,2021-07-12 00:35:03,5,评论
一块一杯茶,2021-07-11 23:34:01,2,评论
糕点还用担心失传？？？[哦呼],2021-07-11 22:46:09,6,评论
因为不赚钱,2021-07-11 20:40:49,5,评论
我还没吃过，不能这样没了呀[大哭][委屈],2021-07-11 19:33:41,5,评论
超爱超爱的每次回家都会买很多，现在大街上都找不到了，只有大城市有些店铺才可以找到！咋中式糕点没落了，难过！！,2021-07-11 17:54:09,5,评论
糕点?附近没有卖的[大哭],2021-07-11 05:36:46,4,评论
可是现在已经很少人能让自己慢下来去品茶吃糕点了，如果吃快了又很干很噎,2021-07-10 23:53:57,5,评论
我就喜欢中国糕点，也喜欢中国茶，什么外国奶油培根面包可乐啥的一点不喜欢，但我们这边没有正宗的糕点师傅，很多都乱加糖，既齁又难吃，什么时候我们这边也有一个茶馆，买买茶，传统糕点就好了,2021-07-10 21:12:15,4,评论
我是真的很想吃传统糕点，可是我们这边没得卖 [大哭]我们这边根本没有卖这种糕点的 全都是卖各种西式的，和各种不中不西的[大哭],2021-07-10 21:02:31,4,评论
这个东西巨tm好吃,2021-07-10 20:35:55,5,评论
好吃自会有人买，怕失传可以把做法公布到网络上，现在网络这么发达，有感兴趣的人学会了不就不会失传了。,2021-07-10 20:15:04,5,评论
喷什么喷，无语，不爱看不看,2021-07-10 18:17:01,4,评论
超好吃,2021-07-10 18:14:50,4,评论
得配茶....不然忒干,2021-07-10 17:28:00,5,评论
那些说传统糕点太甜太干的朋友们，人家那时是就着茶吃的，一块糕和一壶茶慢慢品的，你那两口一个的能不甜不干吗[藏狐],2021-07-10 15:42:21,5,评论
现在吃不了太甜的东西。国内糕点好,2021-07-10 14:47:43,4,评论
小时候吃过，现在好像都没有了,2021-07-10 04:10:47,3,评论
我以前吃过糯米做的米糕啥的，特别好吃，香甜软糯，吃了还想吃[藏狐],2021-07-10 01:15:57,5,评论
中间一段以为自己卡了的集合[OK],2021-07-09 23:08:30,4,评论
不是不想吃，真的是不知道传统的糕点去哪吃，好多打着传统糕点的零食真的难吃,2021-07-09 22:50:52,4,评论
现在好多老手艺不正宗，而且很甜,2021-07-09 20:42:43,3,评论
@辛评测er,2021-07-09 19:12:04,4,评论
挺好吃的啊，说干的你不懂的配水喝吗，不爱吃拉倒，吃什么不干，憨憨，一直说干干干，气的我都想骂人，还有腻的，吃那么多也没叫你当饭吃。乌鱼子,2021-07-09 13:53:43,5,评论
哇哦,2021-07-09 13:52:24,5,评论
