评论内容,评论时间,评论人等级,评论类型
上大学时候我们学校也请了一些人来教非遗，当时我学的是一种傣族乐器，非常不好学，有一回我问那个人学这东西能挣钱吗，他苦笑了一下，因为我发现那些非遗传人好像都很穷，后来我上网查了一下绝大部分的非遗传人都及其贫穷而他们学的非遗几乎创造不了经济价值有时候还得倒搭钱真不知道学这东西有什么用。,2022-01-31 23:23:49,3,评论
眼里只有钱的人真可怜,2022-02-10 21:33:00,4,回复
？？？？？我的天？,2022-01-23 21:10:14,5,评论
导演！什么时候给我加吻戏！,2022-01-23 21:10:29,5,评论
加，往死里加,2022-01-23 21:24:40,6,回复
不错👍👍👍,2022-01-23 18:37:25,5,评论
我超，更新了,2022-01-23 16:01:43,5,评论
很想知道为啥1w8的票，总共1w2播放,2022-02-14 22:37:20,5,评论
