搜索关键词,商品名称,商品SKU,商品链接,封面图链接,价格,评价人数,评论链接,商家店名,店铺链接,标签,是否广告,页码,当前时间,页面网址
NIKE,Nike耐克男帽2020冬季新款潮流遮阳跑步户外透气运动帽943092 943092-010黑+金属银黑 39,69445766632,https://item.jd.com/69445766632.html,,129.00,30+,https://item.jd.com/69445766632.html#comment,名鞋库运动旗舰店,https://mall.jd.com/index-13823.html?from=pc,券499-10/,否,5,2020-12-27 14:43:07,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=9&s=236&click=1
NIKE,耐克 女子 NIKE COURT VISION LOW 运动鞋 CD5434 CD5434-100 36,68067311332,https://item.jd.com/68067311332.html,,436.00,2000+,https://item.jd.com/68067311332.html#comment,TOPSPORTS官方旗舰店,https://mall.jd.com/index-782694.html?from=pc,,否,5,2020-12-27 14:43:07,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=9&s=236&click=1
NIKE,NIKE男女鸭舌帽2020冬季新款简约透气运动休闲户外遮阳棒球帽913011 913011-010黑+黑+黑+白 39,65469760790,https://item.jd.com/65469760790.html,,129.00,100+,https://item.jd.com/65469760790.html#comment,名鞋库运动旗舰店,https://mall.jd.com/index-13823.html?from=pc,券499-10/,否,5,2020-12-27 14:43:07,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=9&s=236&click=1
NIKE,耐克 男子圆领上衣 NIKE SPORTSWEAR CLUB BV2663 BV2663-410 L,10022340971844,https://item.jd.com/10022340971844.html,,279.00,100+,https://item.jd.com/10022340971844.html#comment,TOPSPORTS官方旗舰店,https://mall.jd.com/index-782694.html?from=pc,,否,5,2020-12-27 14:43:07,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=9&s=236&click=1
NIKE,Nike耐克 Blazer Mid 77 白红 开拓者休闲板鞋 中帮男鞋运动鞋BQ6806-102 BQ6806-102 43,42966927053,https://item.jd.com/42966927053.html,,629.00,300+,https://item.jd.com/42966927053.html#comment,三行之运动专营店,https://mall.jd.com/index-34043.html?from=pc,,广告,5,2020-12-27 14:43:07,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=9&s=236&click=1
NIKE,NIKE耐克双肩包男包女包大容量运动包休闲包户外旅行包高中初中学生书包背包电脑包BA5954-010 BA5954-010 MISC,69377157402,https://item.jd.com/69377157402.html,,229.00,30+,https://item.jd.com/69377157402.html#comment,辉动运动专营店,https://mall.jd.com/index-16816.html?from=pc,"免邮/
券199-30/",否,5,2020-12-27 14:43:07,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=9&s=236&click=1
NIKE,耐克 男子羽绒夹克 NIKE DOWN FILL CU0281 CU0281-045 L,10024276886814,https://item.jd.com/10024276886814.html,,1599.00,1100+,https://item.jd.com/10024276886814.html#comment,TOPSPORTS官方旗舰店,https://mall.jd.com/index-782694.html?from=pc,新品/,否,5,2020-12-27 14:43:07,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=9&s=236&click=1
NIKE,耐克 男子套头训练连帽衫 NIKE THERMA CU6732 CU6732-010 XL,10024276686585,https://item.jd.com/10024276686585.html,,389.00,80+,https://item.jd.com/10024276686585.html#comment,TOPSPORTS官方旗舰店,https://mall.jd.com/index-782694.html?from=pc,新品/,否,5,2020-12-27 14:43:07,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=9&s=236&click=1
NIKE,耐克 男子印花套头连帽衫 NIKE SPORTSWEAR CLUB FLEECE BV2974 BV2974-010 L,10022260300934,https://item.jd.com/10022260300934.html,,310.00,1300+,https://item.jd.com/10022260300934.html#comment,TOPSPORTS官方旗舰店,https://mall.jd.com/index-782694.html?from=pc,,否,5,2020-12-27 14:43:07,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=9&s=236&click=1
NIKE,耐克NIKE 男子 休闲鞋 气垫 AIR CROSS TRAINER 3 LOW 运动鞋 CN0924-100白色41码,100013871906,https://item.jd.com/100013871906.html,,629.00,1400+,https://item.jd.com/100013871906.html#comment,耐克（NIKE）京东自营专区,https://mall.jd.com/index-1000001927.html?from=pc,自营/,否,5,2020-12-27 14:43:07,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=9&s=236&click=1
NIKE,耐克 NIKE 女子 跑步鞋 WMNS AIR ZM PEGASUS 37 SHIELD 运动鞋 CQ8639-001 黑色 38码,100015989618,https://item.jd.com/100015989618.html,,799.00,300+,https://item.jd.com/100015989618.html#comment,耐克（NIKE）京东自营专区,https://mall.jd.com/index-1000001927.html?from=pc,自营/,广告,5,2020-12-27 14:43:07,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=9&s=236&click=1
NIKE,Nike耐克男鞋2020冬季新款ZOOM SPAN 3休闲鞋运动鞋缓震透气跑步鞋CQ9269-001 AO0268-001 42.5,67360095135,https://item.jd.com/67360095135.html,,299.00,80+,https://item.jd.com/67360095135.html#comment,君悦运动专营店,https://mall.jd.com/index-131935.html?from=pc,券199-30/,否,5,2020-12-27 14:43:07,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=9&s=236&click=1
NIKE,耐克 女子 NIKE JOYRIDE RUN FK 跑步鞋 CW2642 CW2642-181 37.5,69545035906,https://item.jd.com/69545035906.html,,839.00,300+,https://item.jd.com/69545035906.html#comment,TOPSPORTS官方旗舰店,https://mall.jd.com/index-782694.html?from=pc,,否,5,2020-12-27 14:43:07,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=9&s=236&click=1
NIKE,耐克NIKE篮球室内外水泥地7号标准比赛篮球耐磨防滑训练蓝球 BB0639-463/BB0434-410 送全套赠品,1647302639,https://item.jd.com/1647302639.html,,169.00,7.3万+,https://item.jd.com/1647302639.html#comment,喜悦运动,https://mall.jd.com/index-32000.html?from=pc,"京东物流/
赠/",否,5,2020-12-27 14:43:08,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=9&s=236&click=1
NIKE,NIKE耐克男女运动包2020年秋季新款训练健身旅游出行手拎收纳便携单肩斜挎包 【现货速发】黑色 MISC,67779325462,https://item.jd.com/67779325462.html,,348.00,100+,https://item.jd.com/67779325462.html#comment,加百利运动专营店,https://mall.jd.com/index-12721.html?from=pc,券199-30/,否,5,2020-12-27 14:43:08,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=9&s=236&click=1
NIKE,耐克 单肩包 NIKE SPORTSWEAR  PROFILE SMALL ITEMS CU1497 CU1497-073 F,10024485437819,https://item.jd.com/10024485437819.html,,399.00,10+,https://item.jd.com/10024485437819.html#comment,TOPSPORTS官方旗舰店,https://mall.jd.com/index-782694.html?from=pc,新品/,否,5,2020-12-27 14:43:08,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=9&s=236&click=1
NIKE,NIKE耐克中超棉服外套冬季新款成人大童棉衣中长款防风保暖夹克运动连帽棉袄男装893799-010 黑色893799010 XXL,34595176064,https://item.jd.com/34595176064.html,,759.00,100+,https://item.jd.com/34595176064.html#comment,耐动运动专营店,https://mall.jd.com/index-668844.html?from=pc,,广告,5,2020-12-27 14:43:08,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=9&s=236&click=1
NIKE,NIKE耐克女鞋 2020秋冬季女子运动时尚跑步鞋休闲鞋老爹鞋小白鞋板鞋 -1 37.5,10020791876113,https://item.jd.com/10020791876113.html,,539.00,900+,https://item.jd.com/10020791876113.html#comment,锐动运动专营店,https://mall.jd.com/index-937315.html?from=pc,券300-30/,否,5,2020-12-27 14:43:08,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=9&s=236&click=1
NIKE,NIKE耐克男鞋 2020春季新款REACT INFINITY运动鞋透气休闲鞋轻便跑步鞋CD4371 CD4371-002 42,67036998626,https://item.jd.com/67036998626.html,,1109.00,100+,https://item.jd.com/67036998626.html#comment,胜道运动旗舰店,https://mall.jd.com/index-57298.html?from=pc,券199-30/,否,5,2020-12-27 14:43:08,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=9&s=236&click=1
NIKE,Nike耐克官网旗舰男包女包 2020秋季新品情侣ins潮王一博同款运动休闲大容量斜挎包腰包单肩包 BA5751-010/王一博同款 MISC,71109747920,https://item.jd.com/71109747920.html,,379.00,2400+,https://item.jd.com/71109747920.html#comment,幸运叶子官方旗舰店,https://mall.jd.com/index-36201.html?from=pc,"京东物流/
免邮/
券199-30/",否,5,2020-12-27 14:43:08,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=9&s=236&click=1
NIKE,耐克NIKE 男子 气垫 休闲鞋 AIR MAX 270 运动鞋 AH8050-002黑色42码,7683804,https://item.jd.com/7683804.html,,839.00,5700+,https://item.jd.com/7683804.html#comment,耐克（NIKE）京东自营专区,https://mall.jd.com/index-1000001927.html?from=pc,"自营/
秒杀/",否,5,2020-12-27 14:43:08,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=9&s=236&click=1
NIKE,NIKE耐克男鞋 2020夏新款运动鞋M2K TEKNO复古老爹鞋缓震休闲跑步鞋AV4789-100 AV4789-100 39,70279743989,https://item.jd.com/70279743989.html,,619.00,5,https://item.jd.com/70279743989.html#comment,辉动运动专营店,https://mall.jd.com/index-16816.html?from=pc,券199-30/,否,5,2020-12-27 14:43:08,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=9&s=236&click=1
NIKE,NIKE耐克男鞋2020冬季新款AIR VAPORMAX气垫减震运动跑步鞋849559-001 849559-001/全掌气垫/AIR MAX 41,51951535158,https://item.jd.com/51951535158.html,https://img13.360buyimg.com/n7/jfs/t1/155884/19/2304/178774/5fe761deEdc070638/985f93469bea2730.jpg,1049.00,1万+,https://item.jd.com/51951535158.html#comment,皓洋潮汇运动专营店,https://mall.jd.com/index-53772.html?from=pc,,广告,6,2020-12-27 14:45:05,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=11&s=296&click=1
NIKE,耐克 运动袜子男（2双） NIKE SNKR SOX No-Show CU0692 CU0692-010 L,67706854780,https://item.jd.com/67706854780.html,https://img10.360buyimg.com/n7/jfs/t1/106412/17/17890/414782/5e8d70d4Eb6ceb542/f82ea9c9dbc7f141.png,53.00,2200+,https://item.jd.com/67706854780.html#comment,TOPSPORTS官方旗舰店,https://mall.jd.com/index-782694.html?from=pc,,否,6,2020-12-27 14:45:05,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=11&s=296&click=1
NIKE,NIKE耐克 男子AIR FORCE 1 空军一号运动休闲鞋 CK6923-100 CK6923-100-2020秋季 42,10021343841409,https://item.jd.com/10021343841409.html,https://img14.360buyimg.com/n7/jfs/t1/156277/1/2158/108351/5fe6c833E3044e221/e638d7c6b4379a51.jpg,749.00,80+,https://item.jd.com/10021343841409.html#comment,法雅运动奥莱店,https://mall.jd.com/index-10257716.html?from=pc,券199-30/,否,6,2020-12-27 14:45:05,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=11&s=296&click=1
NIKE,bebe8 耐克AJ1 NIKE AIR JORDAN 1 MID 乔1男女子运动中帮板鞋休闲鞋 小禁穿黑紫红脚趾男554724-066 43,63198308601,https://item.jd.com/63198308601.html,,1379.00,900+,https://item.jd.com/63198308601.html#comment,bebe8运动专营店,https://mall.jd.com/index-45835.html?from=pc,券199-30/,否,6,2020-12-27 14:45:05,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=11&s=296&click=1
NIKE,Nike耐克男鞋2020秋冬新款COURT VISION复古运动鞋休闲鞋低帮板鞋CD5463-100 BQ4222-002 41,68568125620,https://item.jd.com/68568125620.html,,339.00,100+,https://item.jd.com/68568125620.html#comment,君悦运动专营店,https://mall.jd.com/index-131935.html?from=pc,券199-30/,否,6,2020-12-27 14:45:05,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=11&s=296&click=1
NIKE,NIKE耐克板鞋男鞋2020秋冬季新款经典款小白鞋运动休闲低帮滑板鞋简版空军一号BQ4222-103 店长推荐款白黑BQ4222-103 经典小白鞋 41,34051526509,https://item.jd.com/34051526509.html,,328.00,5600+,https://item.jd.com/34051526509.html#comment,热点体育旗舰店,https://mall.jd.com/index-35391.html?from=pc,券199-30/,否,6,2020-12-27 14:45:05,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=11&s=296&click=1
NIKE,Nike耐克女鞋2020冬季新款时尚潮流缓震耐磨透气轻便休闲运动跑步鞋 DB5926-011 38,10024954232098,https://item.jd.com/10024954232098.html,,395.00,1,https://item.jd.com/10024954232098.html#comment,加百利运动专营店,https://mall.jd.com/index-12721.html?from=pc,,广告,6,2020-12-27 14:45:05,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=11&s=296&click=1
NIKE,NIKE耐克篮球鞋男新款AIR JORDAN AJ高帮运动休闲舒适缓震耐磨篮球鞋 AO1329-023 41/260/8,65421835852,https://item.jd.com/65421835852.html,,639.00,100+,https://item.jd.com/65421835852.html#comment,YYsports旗舰店,https://mall.jd.com/index-665999.html?from=pc,券199-30/,否,6,2020-12-27 14:45:05,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=11&s=296&click=1
NIKE,NIKE耐克AF1空军一号男鞋女鞋Air Force 1 纯白高帮运动休闲板鞋315123-111 摩卡小麦DC7504-700 42,45701405229,https://item.jd.com/45701405229.html,,1319.00,5200+,https://item.jd.com/45701405229.html#comment,野正运动专营店,https://mall.jd.com/index-829739.html?from=pc,券199-30/,否,6,2020-12-27 14:45:05,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=11&s=296&click=1
NIKE,耐克男子外套羽绒服NIKE SPORTSWEARDOWN-FILLWINDRUNNER CU4405 CU4405-010 L,10022271031528,https://item.jd.com/10022271031528.html,,1089.00,3800+,https://item.jd.com/10022271031528.html#comment,TOPSPORTS官方旗舰店,https://mall.jd.com/index-782694.html?from=pc,,否,6,2020-12-27 14:45:05,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=11&s=296&click=1
NIKE,AJ 男子夹克棉服 AIR JORDAN MA-1 FLIGHT CK6669 CK6669-010 XL,10023605234027,https://item.jd.com/10023605234027.html,,1599.00,200+,https://item.jd.com/10023605234027.html#comment,TOPSPORTS官方旗舰店,https://mall.jd.com/index-782694.html?from=pc,,否,6,2020-12-27 14:45:05,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=11&s=296&click=1
NIKE,耐克 女子 NIKE AIR MAX 97 ESS 运动鞋 CZ6087 CZ6087-100 37.5,71207260207,https://item.jd.com/71207260207.html,,989.00,400+,https://item.jd.com/71207260207.html#comment,TOPSPORTS官方旗舰店,https://mall.jd.com/index-782694.html?from=pc,,否,6,2020-12-27 14:45:05,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=11&s=296&click=1
NIKE,Nike耐克女鞋2020冬季新款运动鞋AIR MAX 95气垫鞋子缓震耐磨休闲鞋轻便透气运动跑步鞋 CZ3951-700 AIR MAX气垫 38,10025605088765,https://item.jd.com/10025605088765.html,,779.00,0,https://item.jd.com/10025605088765.html#comment,恺琪运动专营店,https://mall.jd.com/index-53757.html?from=pc,,广告,6,2020-12-27 14:45:05,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=11&s=296&click=1
NIKE,【潮】NIKE耐克女鞋秋季新款AF1 AIR FORCE 1 空军一号潮流时尚百搭小白鞋低帮休闲板鞋 CW2630-141/马卡龙糖果色 36,57836716321,https://item.jd.com/57836716321.html,,1289.00,70+,https://item.jd.com/57836716321.html#comment,皓洋潮汇运动专营店,https://mall.jd.com/index-53772.html?from=pc,券199-30/,否,6,2020-12-27 14:45:06,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=11&s=296&click=1
NIKE,耐克 男子 NIKE AIR ZOOM VOMERO 14 跑步鞋 AH7857 AH7857-011 42,64812946048,https://item.jd.com/64812946048.html,,751.00,2.9万+,https://item.jd.com/64812946048.html#comment,TOPSPORTS官方旗舰店,https://mall.jd.com/index-782694.html?from=pc,,否,6,2020-12-27 14:45:06,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=11&s=296&click=1
NIKE,【潮】耐克女鞋Nike Air Jordan 1 LOW AJ1低帮运动休闲篮球鞋 555112-602 粉紫MID 36,69589552008,https://item.jd.com/69589552008.html,,1279.00,200+,https://item.jd.com/69589552008.html#comment,加百利运动专营店,https://mall.jd.com/index-12721.html?from=pc,券199-30/,否,6,2020-12-27 14:45:06,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=11&s=296&click=1
NIKE,耐克 女子 NIKE AIR MAX 90 运动鞋 CZ3950 CZ3950-101 38,10023356035797,https://item.jd.com/10023356035797.html,,743.00,80+,https://item.jd.com/10023356035797.html#comment,TOPSPORTS官方旗舰店,https://mall.jd.com/index-782694.html?from=pc,,否,6,2020-12-27 14:45:06,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=11&s=296&click=1
NIKE,NIKE耐克官网旗舰男鞋 2020冬季新品COURT VISION MID运动鞋耐磨中帮板鞋休闲鞋 CD5466-101/白色/店长推荐 41,15226884758,https://item.jd.com/15226884758.html,,469.00,2300+,https://item.jd.com/15226884758.html#comment,幸运叶子官方旗舰店,https://mall.jd.com/index-36201.html?from=pc,"京东物流/
券199-30/",否,6,2020-12-27 14:45:06,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=11&s=296&click=1
NIKE,NIKE耐克官网男装上衣2020冬季新款运动服户外休闲防风夹克外套经典长款连帽防风加厚保暖羽绒服 893799-010/加厚款/冬季 L,10023510744003,https://item.jd.com/10023510744003.html,,759.00,900+,https://item.jd.com/10023510744003.html#comment,风尚运动专营店,https://mall.jd.com/index-24635.html?from=pc,,广告,6,2020-12-27 14:45:06,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=11&s=296&click=1
NIKE,nike耐克官方女装上衣 2020冬季新款保暖运动服时尚休闲针织连帽卫衣套头衫BV4127-010 BV4127-010/黑白/店长推荐 M,33779041143,https://item.jd.com/33779041143.html,,409.00,300+,https://item.jd.com/33779041143.html#comment,清鸿叶官方旗舰店,https://mall.jd.com/index-63955.html?from=pc,"京东物流/
券199-30/",否,6,2020-12-27 14:45:06,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=11&s=296&click=1
NIKE,耐克 幼童 NIKE FORCE 1 LV8 KSA (PS) 运动童鞋 CT4681 CT4681-100 27.5,10023766476942,https://item.jd.com/10023766476942.html,,569.00,10+,https://item.jd.com/10023766476942.html#comment,TOPSPORTS官方旗舰店,https://mall.jd.com/index-782694.html?from=pc,新品/,否,6,2020-12-27 14:45:06,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=11&s=296&click=1
NIKE,耐克 大童 NIKE TEAM HUSTLE D 9 (GS) 篮球童鞋 AQ4224 AQ4224-011 38.5,10022340284109,https://item.jd.com/10022340284109.html,,368.00,200+,https://item.jd.com/10022340284109.html#comment,TOPSPORTS官方旗舰店,https://mall.jd.com/index-782694.html?from=pc,,否,6,2020-12-27 14:45:06,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=11&s=296&click=1
NIKE,耐克 女子 NIKE DBREAK 运动鞋 DC3275 DC3275-064 38,10023466513136,https://item.jd.com/10023466513136.html,,709.00,60+,https://item.jd.com/10023466513136.html#comment,TOPSPORTS官方旗舰店,https://mall.jd.com/index-782694.html?from=pc,,否,6,2020-12-27 14:45:06,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=11&s=296&click=1
NIKE,Nike耐克男鞋2020新款KYRIE FLYTRAP 2 EP欧文运动鞋实战篮球鞋 AO4438 如图AO4438-001 43,70937879186,https://item.jd.com/70937879186.html,,279.00,1000+,https://item.jd.com/70937879186.html#comment,明博运动专营店,https://mall.jd.com/index-10038357.html?from=pc,券300-30/,否,6,2020-12-27 14:45:06,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=11&s=296&click=1
NIKE,NIKE女鞋2020冬季新款时尚潮流舒适透气耐磨轻便运动跑步休闲鞋 BQ2728-007 37.5,10024985751448,https://item.jd.com/10024985751448.html,,345.00,0,https://item.jd.com/10024985751448.html#comment,加百利运动专营店,https://mall.jd.com/index-12721.html?from=pc,,广告,6,2020-12-27 14:45:06,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=11&s=296&click=1
NIKE,【3双装】Nike耐克袜子 男袜女袜新品运动袜防滑耐磨篮球袜休闲短袜透气船袜短筒跑步袜 白色3双 SX7678-100 M 鞋码38-42码,60242349494,https://item.jd.com/60242349494.html,,69.00,3300+,https://item.jd.com/60242349494.html#comment,聚为运动专营店,https://mall.jd.com/index-142004.html?from=pc,,否,6,2020-12-27 14:45:06,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=11&s=296&click=1
NIKE,Nike耐克官方舰店男鞋 2020冬新品运动鞋透气潮学院小白鞋休闲鞋滑板鞋防滑耐磨ins潮低帮板鞋 BQ4222-103/经典板鞋/店长推荐 40,34496627671,https://item.jd.com/34496627671.html,,379.00,9200+,https://item.jd.com/34496627671.html#comment,幸运叶子官方旗舰店,https://mall.jd.com/index-36201.html?from=pc,"京东物流/
券199-30/",否,6,2020-12-27 14:45:06,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=11&s=296&click=1
NIKE,【王一博同款】耐克NIKE 男子 中袜 训练 袜子 三双装 EVERYDAY LTWT ANKLE  运动袜 SX7677-010黑色S码,100006367405,https://item.jd.com/100006367405.html,,79.00,8600+,https://item.jd.com/100006367405.html#comment,耐克（NIKE）京东自营专区,https://mall.jd.com/index-1000001927.html?from=pc,自营/,否,6,2020-12-27 14:45:06,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=11&s=296&click=1
NIKE,耐克 女子 NIKE AIR HUARACHE CITY LOW 运动鞋 AH6804 AH6804-002 37.5,27524008499,https://item.jd.com/27524008499.html,,539.00,4700+,https://item.jd.com/27524008499.html#comment,TOPSPORTS官方旗舰店,https://mall.jd.com/index-782694.html?from=pc,,否,6,2020-12-27 14:45:06,https://search.jd.com/Search?keyword=NIKE&qrst=1&wq=NIKE&ev=exbrand_%E8%80%90%E5%85%8B%EF%BC%88NIKE%EF%BC%89%5E&page=11&s=296&click=1
